Place ID,Name,Latitude,Longitude,Category,Rating,Number of Reviews,Business Status,Google Maps URL
N/A,ركن وردة - Rokn Warda,26.2922467,50.185113199999996,restaurant,4.5,2605,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ARCHI ارتشي,26.2986126,50.189802099999994,restaurant,4.3,421,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,كاس جبن,26.2988103,50.1792869,restaurant,4.4,948,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Curry House,26.2833048,50.1922953,restaurant,4.2,924,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم بخاري نص سفري الخبر,26.2992754,50.1790671,restaurant,4.6,877,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Farrouj Abu Alabed,26.2992347,50.179080199999994,restaurant,4,745,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,الرومانسية -الخبر | Al romansiah,26.283026,50.201789999999995,restaurant,4,8523,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Mama Noura,26.2920753,50.220149,restaurant,4,2475,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Wdh Tea,26.2986807,50.219212299999995,restaurant,4.3,1487,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shajarat AlDurr,26.2933374,50.217887,restaurant,4.6,20328,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Al Shallal Pastries,26.2910763,50.202858899999995,restaurant,4.4,7833,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Azmy,26.295335599999998,50.2184702,restaurant,4.5,2498,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Belad Al-Sham,26.2971167,50.215826299999996,restaurant,4.3,8424,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,KOY & BAKERY HOUSE,26.3041815,50.21124770000001,restaurant,4.4,3017,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shwaiat Al-Khalij,26.290148799999997,50.1941407,restaurant,4.2,4256,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Off white,26.2929686,50.2228698,restaurant,4.4,13707,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Ayyash,26.2964827,50.218742999999996,restaurant,4.3,2514,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Moma’s Garden,26.2994615,50.215795799999995,restaurant,4.7,1381,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shawayyat AlKhaleej,26.2896321,50.2101543,restaurant,4.2,750,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,باست,26.297347499999997,50.214583499999996,restaurant,4.5,1097,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Oi,26.3003454,50.2199405,restaurant,4,2339,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم بكي,26.287230599999997,50.2119418,restaurant,4.1,4851,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Al Marsah Seafood Restaurant,26.2886109,50.217419199999995,restaurant,4.1,9569,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,And Salad,26.3030911,50.2017035,restaurant,4.3,2480,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kebba Khobar House,26.2895866,50.2117812,restaurant,4.4,1038,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Waha Al Rehab Restaurant,26.2887602,50.2146128,restaurant,4.1,4341,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Mama Noura,26.2920753,50.220149,restaurant,4,2475,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Wdh Tea,26.2986807,50.219212299999995,restaurant,4.3,1487,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shajarat AlDurr,26.2933374,50.217887,restaurant,4.6,20328,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Azmy,26.295335599999998,50.2184702,restaurant,4.5,2498,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Belad Al-Sham,26.2971167,50.215826299999996,restaurant,4.3,8424,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Off white,26.2929686,50.2228698,restaurant,4.4,13707,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Ayyash,26.2964827,50.218742999999996,restaurant,4.3,2514,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Oi,26.3003454,50.2199405,restaurant,4,2339,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Moma’s Garden,26.2994615,50.215795799999995,restaurant,4.7,1381,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,باست,26.297347499999997,50.214583499999996,restaurant,4.5,1097,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Wahmy Burger,26.304724399999998,50.2233204,restaurant,4.4,3170,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Al Marsah Seafood Restaurant,26.2886109,50.217419199999995,restaurant,4.1,9569,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Waha Al Rehab Restaurant,26.2887602,50.2146128,restaurant,4.1,4341,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Cheesecake Factory,26.283033,50.219888999999995,restaurant,4.4,6731,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Hellenika,26.2818345,50.2220069,restaurant,4.3,1161,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Damascus Gate Restaurant,26.297071,50.215250999999995,restaurant,4.1,4147,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,SULTAN LOUNGE & CAFE,26.2940795,50.2203355,restaurant,4,1221,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Macéo,26.282050599999998,50.2222717,restaurant,4.2,2892,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم ماما رباب للمأكولات البحرية,26.2953412,50.214615699999996,restaurant,4.4,5006,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dhahran Dining Hall,26.3082371,50.1289825,restaurant,3.9,1650,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,eat’sy Golf,26.3025023,50.1218702,restaurant,4,265,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tandoori House,26.3039249,50.1297697,restaurant,4,1381,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Freshhouse فريش هاوس,26.3091004,50.12839100000001,restaurant,4.5,236,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Subway,26.305258799999997,50.129315999999996,restaurant,4.4,112,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Operation Falafel Aramco,26.308739799999998,50.129581900000005,restaurant,4.6,341,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,CHICO | تشيكو,26.3088506,50.1295439,restaurant,4,42,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Abo Azoz بوعزوز,26.3159286,50.131614,restaurant,3.1,49,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,TAKE Steak Burger (Aramco Camp),26.308607499999997,50.1289375,restaurant,4.4,30,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Saadeddin Pastry,26.309104299999998,50.128979799999996,restaurant,3.8,41,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Malama,26.3109887,50.1316888,restaurant,4.4,5,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Munirah Dining Hall,26.316127599999998,50.129307999999995,restaurant,3,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Lucas Pastaria -Aramco,26.3045933,50.1287253,restaurant,4.7,10,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,"Greens Restaurant ,Aramco Lulu",26.3089959,50.1285332,restaurant,5,1,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Zafi Chicken,26.3042201,50.129474699999996,restaurant,3.9,21,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,سلم ان لايت Slim ‘n Lite,26.315451799999998,50.1315606,restaurant,5,16,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,EXPEC & Engineering Dining Hall,26.312317099999998,50.1302216,restaurant,2.3,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,واحد فلافل المنيرة Wahed Falafel Muneera,26.315842999999997,50.1316499,restaurant,4.6,25,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Blue Zone,26.316223400000002,50.1193235,restaurant,4,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dhahran Dining Hall,26.3082371,50.1289825,restaurant,3.9,1650,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tandoori House,26.3039249,50.1297697,restaurant,4,1381,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Freshhouse فريش هاوس,26.3091004,50.12839100000001,restaurant,4.5,236,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Subway,26.305258799999997,50.129315999999996,restaurant,4.4,112,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Operation Falafel Aramco,26.308739799999998,50.129581900000005,restaurant,4.6,341,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,McDonald’s,26.314404,50.147499,restaurant,2.9,93,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Students Restaurant,26.3104931,50.1446043,restaurant,3.9,860,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tim Hortons,26.309983300000003,50.1366531,restaurant,4.4,125,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,CHICO | تشيكو,26.3088506,50.1295439,restaurant,4,42,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Freshhouse فريش هاوس,26.311577999999997,50.1362658,restaurant,4.4,57,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Abo Azoz بوعزوز,26.3159286,50.131614,restaurant,3.1,49,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shatiraty,26.313814299999997,50.1477411,restaurant,4,176,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,منؤشة الريف,26.314077500000003,50.148084100000005,restaurant,3.9,246,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,TAKE Steak Burger (Aramco Camp),26.308607499999997,50.1289375,restaurant,4.4,30,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Saadeddin Pastry,26.309104299999998,50.128979799999996,restaurant,3.8,41,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Burger King - KFU,26.31411,50.14794,restaurant,3.6,183,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shawarma Guys,26.3139373,50.1476231,restaurant,3.8,265,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Malama,26.3109887,50.1316888,restaurant,4.4,5,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Munirah Dining Hall,26.316127599999998,50.129307999999995,restaurant,3,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Applebee's,26.3103874,50.168752,restaurant,4.2,2122,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بخاري روشاز,26.322230299999998,50.1570198,restaurant,4.3,704,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Falafel Dam,26.3224435,50.155479299999996,restaurant,3.7,778,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Makbous Express,26.3232213,50.160258999999996,restaurant,4,2484,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,IKEA Restaurant,26.3097799,50.1680257,restaurant,4.1,3130,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shabab Albukhari Restaurant,26.3229544,50.1620875,restaurant,4.1,907,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Moalem Alshami Barbecue,26.322893800000003,50.1588183,restaurant,4.2,609,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,برغرايززر | Burgerizzr,26.322488,50.155812,restaurant,4.3,1024,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Manoosha Alreef,26.322222800000002,50.1568149,restaurant,4.1,1332,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Lahza,26.3232352,50.1612021,restaurant,4.1,291,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,كراي Cry,26.322488699999997,50.1555846,restaurant,3.6,125,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Specialist,26.3229082,50.158876299999996,restaurant,4.3,563,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Falafel Pie,26.3222792,50.157525199999995,restaurant,4,225,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Days Burger,26.322439400000004,50.155547999999996,restaurant,4.7,1745,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم ومطبخ دانه - Dana Catering,26.3230687,50.1600068,restaurant,4,249,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Bake Home,26.322719799999998,50.159113299999994,restaurant,4.1,390,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,معجنات نسائم الشام,26.322925299999998,50.1589162,restaurant,4.4,178,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kufa,26.3003292,50.1484667,restaurant,4.2,3233,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,BurgerFuel Amwaj Mall,26.310474499999998,50.168963399999996,restaurant,4.3,1734,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Peak Dhahran | ذا بيك الظهران,26.317497399999997,50.1673494,restaurant,3.9,131,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Albaik,26.3088308,50.1738323,restaurant,3.7,1680,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Parker's,26.307287799999997,50.1782967,restaurant,4,8824,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,BLANCA بلانكا,26.3059251,50.1832442,restaurant,4.5,4393,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Fatte w Snobar,26.304639899999998,50.180399699999995,restaurant,4.2,15307,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Al Rafidain,26.2992785,50.1755372,restaurant,4.5,2812,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Peak,26.307668999999997,50.1806854,restaurant,4.5,7562,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kokoro,26.3050826,50.1783032,restaurant,4.6,2242,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Burger Site,26.2991541,50.175814599999995,restaurant,4.3,7191,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Boofiya Omar,26.303219,50.1761646,restaurant,4.4,589,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ILFIGO,26.305891,50.1836176,restaurant,4.1,2400,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Public,26.3082444,50.1780493,restaurant,4.7,1677,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Lebdah Palace Restaurant,26.3039044,50.1750869,restaurant,4.2,2160,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,STAKT BURGER,26.300039299999998,50.1741296,restaurant,4.4,2501,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,LMK,26.3076203,50.1808174,restaurant,4.5,1154,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Applebee's,26.3103874,50.168752,restaurant,4.2,2122,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,A PLUS,26.299574099999997,50.1739508,restaurant,4.3,1487,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Section-B,26.306384299999998,50.1833083,restaurant,4.3,2055,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Deep Fries,26.302717599999998,50.1809839,restaurant,4.6,1635,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Urth Caffe,26.3174247,50.203582,restaurant,4.2,3132,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Parker's,26.307287799999997,50.1782967,restaurant,4,8824,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,BLANCA بلانكا,26.3059251,50.1832442,restaurant,4.5,4393,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,McDonald's,26.305235,50.196318999999995,restaurant,3.8,3797,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Fatte w Snobar,26.304639899999998,50.180399699999995,restaurant,4.2,15307,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Peak,26.307668999999997,50.1806854,restaurant,4.5,7562,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kokoro,26.3050826,50.1783032,restaurant,4.6,2242,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,And Salad,26.3030911,50.2017035,restaurant,4.3,2480,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,San Carlo Cicchetti - سان كارلو,26.317356999999998,50.2038298,restaurant,4,1827,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ILFIGO,26.305891,50.1836176,restaurant,4.1,2400,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Public,26.3082444,50.1780493,restaurant,4.7,1677,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ARCHI ارتشي,26.2986126,50.189802099999994,restaurant,4.3,421,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Waraq 3nb Station,26.3059512,50.190455,restaurant,4.4,1176,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,LMK,26.3076203,50.1808174,restaurant,4.5,1154,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Doro Pizzeria,26.3169984,50.2034685,restaurant,4,1956,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Section-B,26.306384299999998,50.1833083,restaurant,4.3,2055,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Cuts Urban Kitchen,26.305489899999998,50.1939962,restaurant,4.1,3066,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shawarmer | شاورمر,26.304383899999998,50.197972400000005,restaurant,4,3183,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Deep Fries,26.302717599999998,50.1809839,restaurant,4.6,1635,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,OAKBERRY Acai,26.3052063,50.1947742,restaurant,4.4,415,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Urth Caffe,26.3174247,50.203582,restaurant,4.2,3132,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,KOY & BAKERY HOUSE,26.3041815,50.21124770000001,restaurant,4.4,3017,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Pantry Restaurant,26.3090409,50.2148706,restaurant,4.4,3515,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Sucre de Nada - سكر الندى,26.314968399999998,50.212457799999996,restaurant,4,931,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,OffTheEarth,26.3119351,50.2171357,restaurant,4.5,968,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Sandwich Faqeer,26.312128700000002,50.21759360000001,restaurant,3.5,1451,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,McDonald's,26.305235,50.196318999999995,restaurant,3.8,3797,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,And Salad,26.3030911,50.2017035,restaurant,4.3,2480,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ARCHI,26.309453599999998,50.222403199999995,restaurant,4,1415,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,San Carlo Cicchetti - سان كارلو,26.317356999999998,50.2038298,restaurant,4,1827,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Nakhat Alsharq,26.302198699999998,50.21111930000001,restaurant,4.1,3972,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,La Gioia Restaurant | مطعم لاجويا,26.309310099999998,50.2210517,restaurant,4.2,1259,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,OMYO BURGER اوميو همبرجر,26.2987212,50.2101751,restaurant,4.5,863,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,First Flavor Restaurant,26.2997305,50.2149144,restaurant,4.1,906,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Aghatti Restaurant,26.3181527,50.2034148,restaurant,4.4,3204,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Baytoti | بيتوتي,26.30359,50.205507,restaurant,4.6,3968,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Sikka Karak,26.300733200000003,50.2149289,restaurant,4.3,1136,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Doro Pizzeria,26.3169984,50.2034685,restaurant,4,1956,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,KAMAJ Restaurant مطعم كماج,26.303087599999998,50.2114469,restaurant,4.3,963,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مقهى ومحمصة اودن | OUDEN,26.321353799999997,50.2216774,restaurant,4.3,1397,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,PlCKUP Burger,26.3078981,50.2240548,restaurant,4.6,1978,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Lumee,26.30706,50.225012199999995,restaurant,4.6,3324,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Pantry Restaurant,26.3090409,50.2148706,restaurant,4.4,3515,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tazaj,26.3185802,50.223019699999995,restaurant,3.5,1051,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Sucre de Nada - سكر الندى,26.314968399999998,50.212457799999996,restaurant,4,931,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,OffTheEarth,26.3119351,50.2171357,restaurant,4.5,968,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Sandwich Faqeer,26.312128700000002,50.21759360000001,restaurant,3.5,1451,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Oi,26.3003454,50.2199405,restaurant,4,2339,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Wahmy Burger,26.304724399999998,50.2233204,restaurant,4.4,3170,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Swiss Butter - Corniche Park,26.3072859,50.2249457,restaurant,4.6,2048,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ARCHI,26.309453599999998,50.222403199999995,restaurant,4,1415,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم بيراديز الهندي Peradiz Indian Restaurant,26.3196707,50.221830999999995,restaurant,4.8,3014,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,La Gioia Restaurant | مطعم لاجويا,26.309310099999998,50.2210517,restaurant,4.2,1259,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Fatto,26.3072794,50.2250488,restaurant,4.6,4527,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Meat Moot Khobar,26.321809800000004,50.221050299999995,restaurant,4.7,2395,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,AL DENTE,26.316677499999997,50.2230284,restaurant,4.5,2385,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Burger Site,26.3076672,50.224112999999996,restaurant,4.6,2193,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,عم سمير بتاع الفطير,26.3046364,50.223317200000004,restaurant,4.6,4437,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,شاورمجي الادارة,26.341466399999998,50.085060299999995,restaurant,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,باست ارامكو,26.327547799999998,50.109365999999994,restaurant,5,1,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Jon & Vinny's Ithra,26.3345393,50.1218606,restaurant,4.4,345,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Pizza Bar By IOI,26.3389375,50.120062499999996,restaurant,4.2,401,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shatiraty,26.335640899999998,50.131484199999996,restaurant,4.2,512,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Cantina by pattis,26.334987299999998,50.1199711,restaurant,2.9,16,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Pattis Ithra Library,26.3356875,50.120437499999994,restaurant,2.9,17,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,باست ارامكو,26.327547799999998,50.109365999999994,restaurant,5,1,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Blue Zone,26.316223400000002,50.1193235,restaurant,4,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فراي إن قو إثراء أرامكو,26.3351569,50.1220681,restaurant,5,1,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,المطعم الصومالي,26.3331561,50.1483688,restaurant,4.3,929,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Eastern Wall Restaurant | 达曼中餐馆 مطعم السور الشرقي,26.333299099999998,50.149716299999994,restaurant,4.1,417,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مطعم ومطبخ دانه - Dana Catering,26.337405699999998,50.1463738,restaurant,4.1,771,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shatiraty,26.335640899999998,50.131484199999996,restaurant,4.2,512,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Buffet Baba Nawaf,26.3334545,50.1487269,restaurant,4,424,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,أو مطعم المنظره Foal Al Dana,26.3335135,50.1480961,restaurant,3.9,828,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Chick-ed تشيك-اد,26.3330356,50.1488294,restaurant,4.6,466,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بوفيه زاويه الأمين,26.332293099999998,50.145072600000006,restaurant,3.5,32,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Chineese Noodle,26.333226099999997,50.1497397,restaurant,3.9,26,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Subway,26.334944699999998,50.1324964,restaurant,3.9,11,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Aramco's Dining Hall,26.328165,50.138017999999995,restaurant,4,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Ninja Store,26.3274257,50.1511207,restaurant,3.5,6,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Snackbar,26.327082299999997,50.1369003,restaurant,5,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Rayg,26.323335099999998,50.1618637,restaurant,4.1,3922,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Mozon Restaurant,26.323583199999998,50.1634999,restaurant,3.9,4458,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,McDonald's,26.33201,50.151145,restaurant,3.8,4272,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Goat Diner,26.331380799999998,50.1618614,restaurant,4.3,2536,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Yasumi Ramen Shop Dhahran -‎ يسومي رامن الظهران,26.3394574,50.152420899999996,restaurant,4.3,1215,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,بخاري روشاز,26.322230299999998,50.1570198,restaurant,4.3,704,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Five Guys,26.3390886,50.152854,restaurant,4,596,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Medar Gulf Seafood,26.325449700000004,50.1665662,restaurant,4.1,2408,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Falafel Dam,26.3224435,50.155479299999996,restaurant,3.7,778,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Makbous Express,26.3232213,50.160258999999996,restaurant,4,2484,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Al Jeddawi Restaurant,26.3234909,50.162791299999995,restaurant,3.9,2580,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shabab Albukhari Restaurant,26.3229544,50.1620875,restaurant,4.1,907,OPERATIONAL,https://maps.google.com/?cid=N/A
