ID,Name,Latitude,Longitude,Category,Rating,Number of Reviews,Business Status
625,مقهى ميامن البن لتقديم المشروبات,26.3764377,50.1244684,cafe,3,2,OPERATIONAL
626,CAWALEES كواليس,26.3805505,50.148041,cafe,3.8,234,OPERATIONAL
627,Mix and Match Coffee and Bakery - مقهى مكس اند ماتش,26.3780636,50.1480472,cafe,4.7,128,OPERATIONAL
628,Starbucks,26.3809891,50.1481137,cafe,4.4,260,OPERATIONAL
629,LEVANTINE LOUNG & RESTAURANT ليفانتين لاونج,26.3740489,50.1480464,cafe,4.8,135,OPERATIONAL
630,مقهى همسة مزاج,26.3779668,50.1483284,cafe,3.9,48,OPERATIONAL
631,دانكن,26.3813152,50.1481985,cafe,1.8,16,OPERATIONAL
632,Bukhari Farrah 3 qasr Al Khalige,26.3840785,50.1412458,cafe,No rating,No reviews,OPERATIONAL
633,ترك شاي واكثر,26.3728765,50.1277625,cafe,5,1,OPERATIONAL
634,SPADA (Coffee & Sweet),26.3730815,50.1264665,cafe,5,34,OPERATIONAL
635,Dunkin' - دانكن,26.385532,50.149495,cafe,3.1,79,OPERATIONAL
636,SA’AH Cafe مقهى سعة,26.3793119,50.182052,cafe,4.7,626,OPERATIONAL
637,SKY By Archi,26.3699286,50.1768203,cafe,4,1006,OPERATIONAL
638,8oz Coffee | ايت اوز كوفي,26.3825473,50.17834380000001,cafe,4.2,901,OPERATIONAL
639,Four Squares Café,26.379938,50.178208,cafe,4.7,2098,OPERATIONAL
640,Tim Hortons,26.379626200000004,50.1819787,cafe,4.2,1478,OPERATIONAL
641,Starbucks,26.3727048,50.1786097,cafe,4.3,1062,OPERATIONAL
642,Tim Hortons,26.3709087,50.1747995,cafe,4.8,209,OPERATIONAL
643,Crafter Cafe مقهى كرافتر,26.3751838,50.1750274,cafe,4.7,58,OPERATIONAL
644,ليفت القشلة LEFT AlQashla,26.3724375,50.1739375,cafe,4.7,44,OPERATIONAL
645,اولابز | OLABS‏,26.3843137,50.167625,cafe,3.8,48,OPERATIONAL
646,Wogard Coffee Roasters,26.3771666,50.1787993,cafe,3.4,8,OPERATIONAL
647,شاي متعب,26.3807314,50.1818341,cafe,5,39,OPERATIONAL
648,دروازة الخباز,26.3620507,50.1951794,cafe,4.2,175,OPERATIONAL
649,7 Grams Drive Thru - Somou (soon),26.3788489,50.1962475,cafe,4.8,86,OPERATIONAL
650,Wiso Bakery- الراكة,26.3793641,50.1957631,cafe,4.3,101,OPERATIONAL
651,Dunkin' - دانكن,26.38492,50.186232,cafe,3.8,249,OPERATIONAL
652,Tea House,26.3682693,50.1948102,cafe,4,24,OPERATIONAL
653,Jeep lounge,26.3652665,50.1848726,cafe,4.9,10,OPERATIONAL
654,Khobar oasis Shisha & Coffee,26.3667147,50.2070374,cafe,3.8,181,OPERATIONAL
655,Cafe!n كافي ان,26.378199,50.207256,cafe,4.8,131,OPERATIONAL
656,Barn's | بارنز,26.3676374,50.20419,cafe,4.7,55,OPERATIONAL
657,Dunkin' - دانكن,26.3658803,50.2065989,cafe,4.3,76,OPERATIONAL
658,Blue Sky Coffee,26.3628239,50.2063502,cafe,4,193,OPERATIONAL
659,محل موغل للحلويات mughal sweets &bakers,26.3633686,50.2010256,cafe,4,172,OPERATIONAL
660,Archi | أرتشي,26.3799432,50.2182668,cafe,4.9,8,OPERATIONAL
661,NBS,26.3664381,50.2073308,cafe,5,4,OPERATIONAL
662,بيت المزاج,26.3841951,50.205358700000005,cafe,4.7,15,OPERATIONAL
663,Khobr,26.3662885,50.2042769,cafe,5,1,OPERATIONAL
664,ONA Roastery & Bakery,26.3718247,50.2284857,cafe,4.4,681,OPERATIONAL
665,A place for people,26.3719922,50.229121000000006,cafe,4.5,468,OPERATIONAL
666,شاي ابو شنب,26.3817875,50.2343906,cafe,4.3,244,OPERATIONAL
667,بيالة,26.3836775,50.2355184,cafe,4.3,36,OPERATIONAL
668,شاي مسقف,26.3834577,50.2354011,cafe,4.6,53,OPERATIONAL
669,مقطار,26.3827688,50.2350105,cafe,4.4,61,OPERATIONAL
670,شاهي ضو,26.3848398,50.2358676,cafe,4.9,161,OPERATIONAL
671,شاي T1 ( ترك ),26.3720125,50.2369844,cafe,5,13,OPERATIONAL
672,مستهل,26.3823004,50.2348455,cafe,3.9,19,OPERATIONAL
673,شاي تذكار,26.3850309,50.2359426,cafe,4.2,46,OPERATIONAL
674,.RATIO Speciality Coffee | ريشيو للقهوة المختصة,26.3719305,50.2289172,cafe,4.8,16,OPERATIONAL
675,غدق,26.3844918,50.2358818,cafe,4.7,47,OPERATIONAL
676,باشا بورشيد,26.3752734,50.2351532,cafe,5,3,OPERATIONAL
677,شاهي,26.3832458,50.2352891,cafe,5,3,OPERATIONAL
678,شاي الطريق,26.3847732,50.2359131,cafe,5,32,OPERATIONAL
679,مأكولات وشاي حوسه,26.3751125,50.2350469,cafe,No rating,No reviews,OPERATIONAL
680,شاي جمعه,26.3835984,50.2354951,cafe,4.4,11,OPERATIONAL
681,قولدن بارك,26.3816585,50.2344127,cafe,4.2,5,OPERATIONAL
682,شاي موروث | MOROOTH,26.3862034,49.9843466,cafe,5,15,OPERATIONAL
683,ناصر الحارثي,26.3866732,49.9644681,cafe,No rating,No reviews,OPERATIONAL
684,مقهى فجر الديوانية,26.3950946,50.0122953,cafe,3.6,1509,OPERATIONAL
685,CAMEL COFFEE | مقهى وشيشة الجمل,26.4007705,50.0172501,cafe,4.1,381,OPERATIONAL
686,Starbucks,26.3944906,50.01915,cafe,4.2,240,OPERATIONAL
687,Camel car services & Shisha bar | مغسلة و مقهى وشيشه الجمل,26.4008742,50.0172615,cafe,4.2,830,OPERATIONAL
688,مزاج مغربي طريق ابوحدرية,26.397333,50.0185024,cafe,4.3,29,OPERATIONAL
689,كيف كافي - KAIF COFFEE,26.4014082,50.0170757,cafe,4.7,51,OPERATIONAL
690,مقهى أمواج الشرق,26.4021826,50.010479,cafe,4.2,13,OPERATIONAL
691,Barn's | بارنز,26.3968781,50.0174181,cafe,3.6,56,OPERATIONAL
692,مفاز درايف ثرو - Mafaz Drive Thru,26.397309,50.0185165,cafe,4.4,17,OPERATIONAL
693,شاهي جمر أبو موسى,26.3996622,50.0101583,cafe,3.8,4,OPERATIONAL
694,ديوانية الشتاء,26.3888634,50.0209747,cafe,No rating,No reviews,OPERATIONAL
695,دوح وشاهي فرع 4 درايف ثرو,26.4054771,50.0146735,cafe,5,3,OPERATIONAL
696,محل الراية لتقديم المشروبات(sweets&coffee),26.4040443,50.0183594,cafe,1,1,OPERATIONAL
697,24Cafe,26.3972666,50.0170744,cafe,5,2,OPERATIONAL
698,Baith Al Karak,26.3925826,50.0314809,cafe,4,1553,OPERATIONAL
699,VERT CAFÉ,26.3981215,50.0364548,cafe,4.7,389,OPERATIONAL
700,Starbucks,26.391546,50.036878,cafe,4.1,435,OPERATIONAL
701,مقهى سمبلسيتي |Simplicity cafe,26.3938842,50.0343871,cafe,4.2,131,OPERATIONAL
702,٧ جرام - النخيل مول,26.3902122,50.0372216,cafe,4.9,1742,OPERATIONAL
703,DAZZLING CAFE,26.3911823,50.0382165,cafe,4.6,648,OPERATIONAL
704,"L'ETO caffe - Nakheel Mall, Dammam",26.3902152,50.0370446,cafe,4.6,3635,OPERATIONAL
705,Barn's | بارنز,26.3959064,50.0380933,cafe,4.2,33,OPERATIONAL
706,لمة كرك,26.3927009,50.0314145,cafe,4.1,138,OPERATIONAL
707,Tim Hortons,26.3912765,50.0380026,cafe,4.5,220,OPERATIONAL
708,Cinnabon,26.39135,50.038947,cafe,2.7,153,OPERATIONAL
709,مقهى أصل الشاي,26.3938425,50.0340933,cafe,4.3,56,OPERATIONAL
710,كريب اند ديب Crepe & dip,26.3903956,50.0384626,cafe,3.1,60,OPERATIONAL
711,مقلط الفريج الفيصلية,26.3981946,50.0466386,cafe,4.5,6648,OPERATIONAL
712,ديوانية الديرة الدمام,26.3991402,50.0478718,cafe,4,1261,OPERATIONAL
713,COPLANT coffee & dessert,26.3981765,50.0473025,cafe,4.2,594,OPERATIONAL
714,All Day,26.4009946,50.051673,cafe,4.4,154,OPERATIONAL
715,VERDE Coffee Lounge,26.3980371,50.0470006,cafe,4.4,544,OPERATIONAL
716,Dunkin' - دانكن,26.4036875,50.0388125,cafe,4.3,496,OPERATIONAL
717,Starbucks,26.3914188,50.0472447,cafe,4,778,OPERATIONAL
718,Starbucks,26.3961264,50.0431153,cafe,4,1786,OPERATIONAL
719,Black Cafe بلاك كافيه,26.4039933,50.0542013,cafe,4.3,910,OPERATIONAL
720,Dura Specialty Cafe,26.3982401,50.0464914,cafe,4.2,460,OPERATIONAL
721,WACAFE Al Rawdah | وكف الروضة,26.3955394,50.077867,cafe,4.3,2827,OPERATIONAL
722,Half Million,26.3994216,50.0757644,cafe,4.3,774,OPERATIONAL
723,بكلو Piccolo,26.4003927,50.0734563,cafe,4.3,2321,OPERATIONAL
724,Brunswick,26.3900466,50.0655858,cafe,4.3,1323,OPERATIONAL
725,GRAV CAFE قراف كافيه,26.3937614,50.0723649,cafe,4.4,1269,OPERATIONAL
726,THiRDWAVE | Al-Faisaliyah | ثيردويڤ - الفيصلية,26.3915795,50.0726606,cafe,4.4,1930,OPERATIONAL
727,شاي بخار,26.3934226,50.0721392,cafe,4.3,1207,OPERATIONAL
728,شاي كيف التوأم 3,26.4003602,50.0662032,cafe,4.1,840,OPERATIONAL
729,مقهى ومحمصة سمبلسيتي | Simplicity cafe & roastery,26.4030911,50.0629042,cafe,4.5,497,OPERATIONAL
730,Dose cafe,26.3983125,50.0681875,cafe,4,1814,OPERATIONAL
731,Cafe Flow,26.3941208,50.0786431,cafe,4.6,261,OPERATIONAL
732,Starbucks,26.400726,50.073292,cafe,4.1,320,OPERATIONAL
733,Kiva Han Coffee - كيفاهان كافيه,26.3994678,50.0753396,cafe,4,804,OPERATIONAL
734,24Cafe,26.3939017,50.0707752,cafe,4.3,225,OPERATIONAL
735,Cinnabon,26.4035787,50.05720720000001,cafe,3.2,339,OPERATIONAL
736,التقاء,26.4053058,50.0608133,cafe,4.2,315,OPERATIONAL
737,Starbucks,26.395542,50.078075,cafe,4,834,OPERATIONAL
738,Dunkin' - دانكن,26.4050098,50.0598283,cafe,4.2,435,OPERATIONAL
739,UMQ Coffee 2.1,26.3978245,50.0924685,cafe,4.4,1344,OPERATIONAL
740,Line Espresso Bar & Roastery,26.3980954,50.0929594,cafe,4.5,297,OPERATIONAL
741,dr.CAFE COFFEE,26.3940861,50.0851322,cafe,4.7,295,OPERATIONAL
742,Choco Bliss,26.3931698,50.0846727,cafe,4.9,350,OPERATIONAL
743,PETS PARK قهوة وقطوة,26.3881512,50.0756239,cafe,3.8,233,OPERATIONAL
744,Starbucks,26.3871907,50.0749654,cafe,3.9,1666,OPERATIONAL
745,Karak Box,26.3943371,50.0855354,cafe,4.3,515,OPERATIONAL
746,Otten اوتن,26.3920826,50.1039475,cafe,4.4,907,OPERATIONAL
747,20 U R,26.4031875,50.1018125,cafe,4.3,1690,OPERATIONAL
748,HAZEL COFFEE | هزل كوفي,26.4049701,50.1021156,cafe,4.6,321,OPERATIONAL
749,All Day,26.4048886,50.1021526,cafe,4.4,1954,OPERATIONAL
750,Bitten Café,26.4003421,50.0963105,cafe,4.4,560,OPERATIONAL
751,Hassad Coffee Roasters | محمصة حصاد,26.4037354,50.1017617,cafe,4.7,365,OPERATIONAL
752,ديلي كب Daily cup,26.4019264,50.0996703,cafe,4.4,143,OPERATIONAL
753,Pages Coffee,26.4001522,50.0972709,cafe,3.9,647,OPERATIONAL
754,مقهى ومحمصة سمبلسيتي | Simplicity cafe & roastery,26.403173400000004,50.105962,cafe,4.7,187,OPERATIONAL
755,Coffee Warehouse,26.3947582,50.1047457,cafe,4.2,1682,OPERATIONAL
756,Barn's | بارنز,26.4026991,50.1011311,cafe,4.2,621,OPERATIONAL
757,Onda Coffee مقهى أوندا,26.4055163,50.1012236,cafe,4.4,343,OPERATIONAL
758,LAMBDA | لامدا,26.3812317,50.0988998,cafe,4.6,544,OPERATIONAL
759,Dunkin' - دانكن,26.403043000000004,50.100318,cafe,4,857,OPERATIONAL
760,مقهى الدب,26.3919033,50.1229357,cafe,4.2,278,OPERATIONAL
761,W Gym,26.4013437,50.1137757,cafe,4.2,840,OPERATIONAL
762,Garden Gate,26.3981338,50.1270476,cafe,4.7,1014,OPERATIONAL
763,Moroccan Taste,26.4008246,50.1152489,cafe,4.2,225,OPERATIONAL
764,Karak Alhazah,26.3936988,50.1047212,cafe,4.3,457,OPERATIONAL
765,Tim Hortons,26.3911756,50.1138789,cafe,4.6,196,OPERATIONAL
766,Costa Coffee,26.391167,50.1137723,cafe,4.9,411,OPERATIONAL
767,Starbucks,26.4003282,50.1171925,cafe,3.9,2072,OPERATIONAL
768,TIM HORTONS,26.4000118,50.1169877,cafe,4.1,483,OPERATIONAL
769,Road Café | قهوة الطريق,26.3896646,50.1126813,cafe,4.3,218,OPERATIONAL
770,Krispy Kreme Othaim Mall,26.4007775,50.1170463,cafe,3.9,22,OPERATIONAL
771,نويمي كافيه,26.4003697,50.1170372,cafe,4.4,26,OPERATIONAL
772,دلة كافية,26.401303,50.1162892,cafe,4.3,23,OPERATIONAL
773,Oliver Brown,26.4001075,50.1173531,cafe,3.3,165,OPERATIONAL
774,CINNZEO OTHAIM MALL DAMMAM,26.4002727,50.1172971,cafe,3.1,30,OPERATIONAL
775,موكا & مور,26.400379800000003,50.1172595,cafe,3.7,35,OPERATIONAL
776,Barn's | بارنز,26.3878362,50.1493994,cafe,4.1,19,OPERATIONAL
777,Derby Coffee,26.3969097,50.1482063,cafe,4.1,98,OPERATIONAL
778,Cafè and burgers,26.3917443,50.1258436,cafe,4.5,6,OPERATIONAL
779,كوفي نزهة Nuzhah Cafe,26.39298,50.1260614,cafe,3,2,OPERATIONAL
780,Al Seef cafe,26.3969223,50.1679341,cafe,4.2,2209,OPERATIONAL
781,Clix,26.3888729,50.178373,cafe,4.6,2545,OPERATIONAL
782,Dunkin' - دانكن,26.3886765,50.1778502,cafe,4.2,405,OPERATIONAL
783,Costa Coffee,26.391663,50.177547,cafe,2.5,23,OPERATIONAL
784,Mana,26.3889743,50.1783801,cafe,4.5,46,OPERATIONAL
785,مقهى شاهي جمر Jamar Tea Cafe,26.3887495,50.1783814,cafe,4.1,32,OPERATIONAL
786,Barn’s,26.3893523,50.1780642,cafe,2.6,9,OPERATIONAL
787,كاس بن | kasbon,26.3902725,50.1861249,cafe,1,2,OPERATIONAL
788,Haifa Markets,26.3905089,50.1813166,cafe,5,1,OPERATIONAL
789,Dunkin' - دانكن,26.3951875,50.1925625,cafe,3.6,67,OPERATIONAL
790,دانكن,26.3882399,50.1875746,cafe,3.7,16,OPERATIONAL
791,The HUB Co.,26.394887,50.189222,cafe,4.7,3,OPERATIONAL
792,Phobia cafe,26.3939963,50.1900879,cafe,3.8,10,OPERATIONAL
793,LOVE&PEACE EXPRESS,26.3922997,50.1942433,cafe,5,6,OPERATIONAL
794,مستهل,26.4054487,50.1861463,cafe,5,12,OPERATIONAL
795,شاهي الشتاء,26.4038651,50.1836641,cafe,5,3,OPERATIONAL
796,شاي رمح,26.3816862,50.1818907,cafe,4.4,7,OPERATIONAL
797,فود ترك عزوز واااااو,26.4056041,50.1866135,cafe,No rating,No reviews,OPERATIONAL
798,ملك الشاي,26.3887244,50.2355251,cafe,4.8,810,OPERATIONAL
799,شاي رمله,26.3891808,50.2353914,cafe,4.1,91,OPERATIONAL
800,W Souffle,26.391995800000004,50.233421,cafe,4.4,153,OPERATIONAL
801,شاي جمرة,26.3908144,50.2342808,cafe,4.6,239,OPERATIONAL
802,شاهي هدب,26.3882456,50.2357561,cafe,4.9,99,OPERATIONAL
803,شاي بدو,26.3905375,50.2344219,cafe,4.6,109,OPERATIONAL
804,خوّه - Khowwh,26.3880767,50.2358101,cafe,4.9,301,OPERATIONAL
805,شاهي القشلة,26.3891027,50.2354306,cafe,4.8,112,OPERATIONAL
806,موج,26.3915405,50.2337971,cafe,4.6,124,OPERATIONAL
807,ايميز البحر / Amies,26.3924889,50.2332829,cafe,4.9,109,OPERATIONAL
808,FUN_ICE,26.3906214,50.2337951,cafe,3.7,15,OPERATIONAL
809,مقهى ثروة,26.3867717,50.2360767,cafe,4.5,53,OPERATIONAL
810,عرّاب الشاي عراب الشاي,26.3859911,50.2360515,cafe,4.8,144,OPERATIONAL
811,قهوة أم وليد - أسر منتجة,26.4105355,49.9795013,cafe,4.9,12,OPERATIONAL
812,قهوة ام وليد - اسر منتجه🤍,26.4094278,49.9872196,cafe,No rating,No reviews,OPERATIONAL
813,graph cafe,26.4122108,49.9973579,cafe,4.4,141,OPERATIONAL
814,مقهى صلدا - salda coffee,26.4195734,49.9971577,cafe,4.5,60,OPERATIONAL
815,Crepe Roll كريب رول الضاحية,26.4176905,50.0051147,cafe,3.9,250,OPERATIONAL
816,كرك وزيادة,26.4112595,50.004996,cafe,4.5,42,OPERATIONAL
817,Mantorose cafe,26.4198682,49.997152,cafe,3.4,61,OPERATIONAL
818,شتويه مسك,26.4135893,50.001125,cafe,5,2,OPERATIONAL
819,شعبيات ابو مؤيد,26.413852,50.0031985,cafe,5,14,OPERATIONAL
820,graph cafe,26.4121662,50.0138861,cafe,4.2,332,OPERATIONAL
821,COPLANT coffee & Dessert,26.421784,50.003073,cafe,4.2,495,OPERATIONAL
822,Barn's | بارنز,26.4071547,50.0140498,cafe,4,207,OPERATIONAL
823,كوب وحلى | cup and dessert,26.4189669,50.0188778,cafe,4.8,199,OPERATIONAL
824,After Ten cafe مقهى بعد العاشرة,26.4126407,50.0136752,cafe,3.9,125,OPERATIONAL
825,Road Café | قهوة الطريق,26.411977,50.013896,cafe,4.4,650,OPERATIONAL
826,ديوانية ليالي تراثية,26.4064728,50.0135105,cafe,3.9,158,OPERATIONAL
827,Crepe Town Coffee,26.414774,50.0231425,cafe,3.7,82,OPERATIONAL
828,Al-Fanar Coffee,26.4068125,50.0143125,cafe,3.2,38,OPERATIONAL
829,مقنن وجبنه كافيه,26.4117863,50.0164433,cafe,4.8,16,OPERATIONAL
830,مقهى نسمات المزاج,26.4182015,50.0189238,cafe,4.2,36,OPERATIONAL
831,Karak,26.4109653,50.015964200000006,cafe,No rating,No reviews,OPERATIONAL
832,Dunkin - دانكن,26.4236701,50.0301189,cafe,4,1123,OPERATIONAL
833,فلافي كلاود﻿س,26.4229021,50.027548,cafe,4.1,646,OPERATIONAL
834,paper cup cafe,26.4228574,50.0248404,cafe,4.6,287,OPERATIONAL
835,لايف الخوارزمي .,26.4208662,50.0340204,cafe,3.8,358,OPERATIONAL
836,Barn's | بارنز,26.422528,50.027917,cafe,4.2,121,OPERATIONAL
837,Costa Coffee,26.4226616,50.0281146,cafe,4.7,457,OPERATIONAL
839,101Cafe,26.4218553,50.0264844,cafe,4.3,501,OPERATIONAL
840,Ocaso Specialty Coffee,26.4238249,50.0303294,cafe,4.6,245,OPERATIONAL
841,Le 42 Cafe,26.4237956,50.0303177,cafe,4.6,280,OPERATIONAL
842,Mantorose Cafe,26.42292,50.0249772,cafe,3.7,109,OPERATIONAL
843,Elene Cafe,26.4113559,50.0254223,cafe,4.8,58,OPERATIONAL
844,Bati Dolci Cafe,26.4228463,50.027497,cafe,4.7,78,OPERATIONAL
845,Tim Hortons Mazaya Dabab,26.414152,50.054469,cafe,4.2,319,OPERATIONAL
846,مزاج مغربي,26.4075048,50.0589986,cafe,4.5,75,OPERATIONAL
847,OTTO CAFE,26.406061,50.0581815,cafe,4.4,844,OPERATIONAL
848,Mantorose Cafe,26.4146274,50.0539967,cafe,4.3,66,OPERATIONAL
849,Luxurious,26.3980077,50.0468061,cafe,4.3,436,OPERATIONAL
850,فلافل حارتنا الطيبين,26.4119375,50.0461185,cafe,3.8,98,OPERATIONAL
851,دوح وشاهي فرع الدمام,26.4114809,50.0566043,cafe,4.1,137,OPERATIONAL
852,Umbrella,26.4048157,50.0588336,cafe,4.2,24,OPERATIONAL
853,ADNOC Service Station | Al Dabbab District (2051),26.4139357,50.0545139,cafe,3.7,29,OPERATIONAL
854,كنافة مختص,26.4122879,50.0550079,cafe,4.9,71,OPERATIONAL
855,GRAPH Cafe,26.4074796,50.0666358,cafe,4.2,1773,OPERATIONAL
856,Khalifa tea,26.4075184,50.0664865,cafe,4.3,670,OPERATIONAL
857,Frieze Cafe,26.4052133,50.070036,cafe,4.4,916,OPERATIONAL
858,Barn's | بارنز,26.4134936,50.0737796,cafe,4.2,968,OPERATIONAL
859,Happiness Cup,26.4080198,50.0718702,cafe,4.4,1640,OPERATIONAL
860,SOCIAL POOL مقهى ومركز ترفيهي سوشيال بول,26.4074799,50.066545700000006,cafe,4.4,310,OPERATIONAL
861,Dunkin' - دانكن,26.414746,50.07622800000001,cafe,3.5,242,OPERATIONAL
862,Dunkin' - دانكن,26.402264,50.064771,cafe,4.2,1195,OPERATIONAL
863,ARCHI,26.411773600000004,50.0933817,cafe,4.1,1148,OPERATIONAL
864,بيلا سويت | Billa sweet,26.4120529,50.096746,cafe,4.1,1554,OPERATIONAL
865,Mantorose Cafe,26.4161694,50.0941576,cafe,4.2,983,OPERATIONAL
866,BREWS coffee and brunch,26.421445,50.0906508,cafe,4.8,253,OPERATIONAL
867,Tim Hortons,26.411577,50.092782,cafe,4.2,782,OPERATIONAL
868,غصين البن,26.4075762,50.0721705,cafe,4.6,168,OPERATIONAL
869,ديوانية قهوة المساء,26.421163,50.0849277,cafe,3.8,513,OPERATIONAL
870,Dunkin' - دانكن,26.4116374,50.093293,cafe,4,937,OPERATIONAL
871,Dunkin' Donuts - 30057,26.405166,50.069483,cafe,4,240,OPERATIONAL
872,Starbucks,26.411821,50.09360100000001,cafe,4.1,331,OPERATIONAL
873,Tim Hortons,26.4146839,50.07607530000001,cafe,4.4,142,OPERATIONAL
874,Savor Bakery (Dammam),26.4111762,50.1092918,cafe,4.3,534,OPERATIONAL
875,Madeleine Boutique,26.4063195,50.1010538,cafe,4,188,OPERATIONAL
876,Starbucks,26.4109085,50.1094408,cafe,4.3,1117,OPERATIONAL
877,Ojair Specialty Coffee,26.4111576,50.114582,cafe,4.5,506,OPERATIONAL
878,Mafaz,26.4069837,50.1129068,cafe,4.2,426,OPERATIONAL
879,ديوانية زعفران,26.4208434,50.1006051,cafe,4,1022,OPERATIONAL
880,Avenue Café,26.4209108,50.1013291,cafe,4,1089,OPERATIONAL
881,Mantorose Cafe,26.4165031,50.1206641,cafe,4.1,612,OPERATIONAL
882,Dunkin' - دانكن,26.4115423,50.1108724,cafe,3.8,338,OPERATIONAL
883,Dunkin' - دانكن,26.4161844,50.115632100000006,cafe,3.7,271,OPERATIONAL
884,Kuba cafe,26.4136743,50.115859,cafe,4.6,165,OPERATIONAL
885,Saadeddin Pastry,26.4091678,50.1093144,cafe,4,315,OPERATIONAL
886,Krispy Kreme,26.4092987,50.1085754,cafe,4.2,938,OPERATIONAL
887,Dunkin' - دانكن,26.4100002,50.1332867,cafe,4.3,241,OPERATIONAL
888,Barn's | بارنز,26.4123958,50.1103186,cafe,4.1,60,OPERATIONAL
890,محمصة قلم للقهوة المختصة,26.4068758,50.1129587,cafe,4.2,113,OPERATIONAL
891,CHAOUA تشاوا,26.4147664,50.1082868,cafe,4.9,116,OPERATIONAL
892,30 Days Cafe,26.415038,50.1081738,cafe,4.5,194,OPERATIONAL
893,Starbucks,26.406900000000004,50.138279,cafe,4.2,274,OPERATIONAL
894,مقهى ومحمصة سمبلسيتي | Simplicity cafe & roastery,26.4116629,50.123603900000006,cafe,5,6,OPERATIONAL
895,مستودعات بيانولا,26.4078572,50.1408418,cafe,3.5,6,OPERATIONAL
896,Tea shop🍔☕,26.4190334,50.1626352,cafe,No rating,No reviews,OPERATIONAL
897,Tanween,26.4103914,50.1675514,cafe,No rating,No reviews,OPERATIONAL
898,Archi,26.411875,50.1692334,cafe,No rating,No reviews,OPERATIONAL
899,Diwan Lounge,26.4125508,50.1733147,cafe,4,2118,OPERATIONAL
900,بوس كافيه BOSS CAFE,26.4127257,50.173091,cafe,3.9,374,OPERATIONAL
901,Hokm cafe-مقهى حكم,26.4063724,50.1865433,cafe,4,42,OPERATIONAL
902,ALKARAK,26.4152741,50.1701619,cafe,3.7,26,OPERATIONAL
903,Road Café | قهوة الطريق,26.4155411,50.1701235,cafe,4.6,9,OPERATIONAL
904,مقام للقهوة والشاي,26.411922,50.1695277,cafe,1,1,OPERATIONAL
905,Coffèa,26.4120442,50.1692759,cafe,5,5,OPERATIONAL
906,Bomboloni بومبولوني,26.4078067,50.1889814,cafe,4.4,109,OPERATIONAL
907,daily cup ديلي كب,26.4078646,50.1891902,cafe,4.2,20,OPERATIONAL
908,مقهى حكم مغطى لتقديم المشروبات,26.4071147,50.1882527,cafe,2,1,OPERATIONAL
909,مزاج كافيه,26.4061098,50.187248700000005,cafe,5,2,OPERATIONAL
910,سلالات الشاي,26.4099379,50.2219711,cafe,4.8,75,OPERATIONAL
911,فود ترك شاي حكاية,26.4098189,50.2220701,cafe,4.8,46,OPERATIONAL
912,شاهي وكرك,26.4119977,50.2211635,cafe,4.7,3,OPERATIONAL
913,مزاج التوأم,26.4112419,50.2214871,cafe,4.7,3,OPERATIONAL
914,فود ترك ولد منيرة,26.4095803,50.2222669,cafe,4.6,5,OPERATIONAL
915,نفل,26.4085141,50.2228427,cafe,4.9,10,OPERATIONAL
916,شاي أبو ساره,26.4092417,50.2223401,cafe,4.8,11,OPERATIONAL
917,30 ديسمبر شاي شباتي نوتيلا نودلز,26.411113,50.2210952,cafe,4.5,4,OPERATIONAL
918,شاي وضيحة,26.4132234,50.2202342,cafe,5,1,OPERATIONAL
919,حار وحلو,26.4126739,50.2201159,cafe,5,4,OPERATIONAL
920,Coffee,26.4114614,50.2210992,cafe,No rating,No reviews,OPERATIONAL
921,RedCups V60,26.4068,50.2237891,cafe,4.8,85,OPERATIONAL
923,شاي ابوريان اللذ ذرة مشوي,26.3987317,50.2293745,cafe,4.9,39,OPERATIONAL
924,شاي سُكرة,26.4005486,50.2289313,cafe,4.8,6,OPERATIONAL
925,باشا بورشيد,26.405076,50.2255681,cafe,4.7,25,OPERATIONAL
926,فود ترك عـذق,26.4060147,50.2243729,cafe,5,11,OPERATIONAL
927,شاهي ابو ناصر,26.4057994,50.2250156,cafe,No rating,No reviews,OPERATIONAL
928,شاي اخوو العيال,26.4059075,50.224909,cafe,5,6,OPERATIONAL
929,شاي حبق و نعناع,26.4063086,50.2242608,cafe,No rating,No reviews,OPERATIONAL
930,شاهي أبو سعود,26.4063192,50.2240574,cafe,5,1,OPERATIONAL
931,شاهي أبو يحيئ,26.4018072,50.2269927,cafe,4,1,OPERATIONAL
932,قرطوع,26.4390497,49.9835936,cafe,4.6,119,OPERATIONAL
933,ديوانية ملتقيات الضاحية,26.4342679,49.9865646,cafe,4,21,OPERATIONAL
934,كرك وبن,26.438483100000003,49.9835881,cafe,4.2,11,OPERATIONAL
935,شاهي حكيم,26.4234277,50.00494,cafe,4.8,20,OPERATIONAL
936,Shwarma,26.4199418,50.0036105,cafe,No rating,No reviews,OPERATIONAL
937,عالم الشاي - Tea World,26.4264939,50.0239689,cafe,4.4,53,OPERATIONAL
938,مزلاج,26.4281031,50.0120313,cafe,4.6,37,OPERATIONAL
939,Hattan Coffee,26.4266035,50.017868,cafe,4.7,3,OPERATIONAL
940,Kiwan Cafe | كيوان كافيه,26.4266602,50.0233835,cafe,4.2,34,OPERATIONAL
941,Bati cafe,26.4290886,50.0166732,cafe,4.1,7,OPERATIONAL
942,مقنن وجبنه كافيه,26.4351369,50.0188771,cafe,5,3,OPERATIONAL
943,C2MC+7W2 Dammam,26.4331594,50.0222733,cafe,5,1,OPERATIONAL
