Place ID,Name,Latitude,Longitude,Category,Rating,Number of Reviews,Business Status,Google Maps URL
N/A,24Cafe,26.295045599999998,50.0353552,cafe,4.4,246,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Barn's | بارنز,26.2954097,50.0356568,cafe,3.6,26,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Derby Cafe,26.295232300000002,50.0355181,cafe,3.8,330,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ديوانية الكيف,26.295360700000003,50.0341051,cafe,3,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shrq Coffee Roaster (Jebel Heights),26.289911399999998,50.1008353,cafe,4.3,264,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,DESSANGE PARIS,26.291301599999997,50.10469,cafe,4.7,22,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tamimi Cafeteria,26.3066005,50.1118087,cafe,4.1,18,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Chapati&Karak - KSA Aramco,26.298363499999997,50.107790599999994,cafe,3.7,26,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dose Cafe,26.3050033,50.113381399999994,cafe,4,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Olabs,26.3075072,50.1115461,cafe,5,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Starbucks,26.3052517,50.1293103,cafe,4.4,717,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shrq Coffee Roaster (King’s Park),26.3049304,50.1302831,cafe,4.4,201,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin - دانكن,26.30914,50.128802,cafe,4.3,184,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Joffrey's جوفريز,26.313939299999998,50.1215358,cafe,4,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tamimi Cafeteria,26.3066005,50.1118087,cafe,4.1,18,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shrq Coffee Roasters (Al Mujamma),26.3091534,50.130048099999996,cafe,4.7,28,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Chapati&Karak - KSA Aramco,26.298363499999997,50.107790599999994,cafe,3.7,26,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dose Cafe,26.3050033,50.113381399999994,cafe,4,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Carlton Lounge,26.304156600000002,50.130172699999996,cafe,4,63,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مغزل | MIGHZEL أرامكو,26.307555900000004,50.1278204,cafe,4.9,7,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Olabs,26.3075072,50.1115461,cafe,5,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مراميه,26.312154999999997,50.125901,cafe,5,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,VARDØ ڤاردو,26.3125461,50.1281986,cafe,4,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Caffe Vergnano 1882 (KIOSK),26.308615999999997,50.125185699999996,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Starbucks,26.3052517,50.1293103,cafe,4.4,717,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shrq Coffee Roaster (King’s Park),26.3049304,50.1302831,cafe,4.4,201,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin - دانكن,26.30914,50.128802,cafe,4.3,184,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tim Hortons,26.309983300000003,50.1366531,cafe,4.4,125,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Cinnabon,26.313328,50.137454,cafe,3.2,22,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Krispy Kreme,26.300621099999997,50.147816899999995,cafe,3.9,33,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,KFUPM Boulevard,26.3109391,50.144812800000004,cafe,4.5,81,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Starbucks,26.311029599999998,50.132669799999995,cafe,3.9,12,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shrq Coffee Roasters (Al Mujamma),26.3091534,50.130048099999996,cafe,4.7,28,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Qaf Coffee Roasters JHAH - محمصة قاف جونزهوبكنز,26.310009899999997,50.1366629,cafe,4.2,22,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Second Cup سكند كب,26.300189999999997,50.148126700000006,cafe,4.4,27,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Carlton Lounge,26.304156600000002,50.130172699999996,cafe,4,63,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مغزل | MIGHZEL أرامكو,26.307555900000004,50.1278204,cafe,4.9,7,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,كافتيريا 59,26.3081729,50.144954,cafe,4.7,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Joffrey's جوفريز,26.313207199999997,50.128507199999994,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,VARDØ ڤاردو,26.3125461,50.1281986,cafe,4,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Faculty Lounge,26.3066893,50.144579699999994,cafe,3.8,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مراميه,26.312154999999997,50.125901,cafe,5,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Scratch,26.3107239,50.1413789,cafe,5,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Caffe Vergnano 1882 (KIOSK),26.308615999999997,50.125185699999996,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ABYAT,26.3094677,50.1660794,cafe,4,7688,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,8Oz Coffee,26.303744400000003,50.168946899999995,cafe,4.1,275,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin' - دانكن,26.313818,50.147613,cafe,3.7,224,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Krispy Kreme,26.300621099999997,50.147816899999995,cafe,3.9,33,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,KFUPM Boulevard,26.3109391,50.144812800000004,cafe,4.5,81,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The Crêpe Café,26.305667999999997,50.167887,cafe,3.9,719,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مولتن كيك,26.3055082,50.16813930000001,cafe,3.6,22,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Second Cup سكند كب,26.300189999999997,50.148126700000006,cafe,4.4,27,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Mikyal Coffee,26.314297,50.147379,cafe,4.4,55,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,كافتيريا 59,26.3081729,50.144954,cafe,4.7,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Scratch,26.301203899999997,50.159476100000006,cafe,4.9,8,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,L'douh Bakery Cafe,26.3034304,50.168658199999996,cafe,3.6,24,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Faculty Lounge,26.3066893,50.144579699999994,cafe,3.8,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Circle K - Dhahran Mall Saco,26.304726,50.1667436,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Morelli's Gelato KSA,26.3069575,50.168369999999996,cafe,3.3,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Hazal,26.3142048,50.1472104,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Joe & The Juice,26.304957800000004,50.1800548,cafe,4.2,1144,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,THE BLOOM,26.307556500000004,50.1812305,cafe,4.2,660,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ABYAT,26.3094677,50.1660794,cafe,4,7688,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Qaf Coffee Roasters محمصة ومقهى قاف,26.302489100000003,50.1775768,cafe,4.4,6735,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,HAZEL COFFEE | هزل كوفي,26.3031275,50.1780158,cafe,4.7,870,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مقهى ومحمصة شرق (العليا) Shrq Coffee Roasters (Olaya),26.298858199999998,50.179148399999995,cafe,4.6,831,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,NORMA نورما,26.298811699999998,50.179172,cafe,4.5,612,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,لاما الخبر - LLAMA Khobar,26.3033687,50.1811298,cafe,4.5,473,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Seven Seeds‎,26.2986431,50.1781151,cafe,4.7,1176,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,A PLUS,26.299574099999997,50.1739508,cafe,4.3,1487,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,MOUND,26.3054906,50.1783317,cafe,4.3,1132,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مقهى ومحمصة سمبلسيتي | Simplicity cafe & roastery,26.2992241,50.178363499999996,cafe,4.5,356,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,7 Grams - City Walk | ٧ جرام - سيتي ووك,26.3058354,50.182956700000005,cafe,4.5,1416,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,EliNA HOTEL,26.303479,50.1748787,cafe,3.9,180,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Drink’s Aroma,26.3125852,50.1772789,cafe,4.8,462,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Effect Coffee,26.297527199999998,50.178490599999996,cafe,4.8,587,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Boad Coffee Roasters,26.3056433,50.1783536,cafe,4.3,747,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin' - دانكن,26.2942647,50.170988099999995,cafe,4,279,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin' - دانكن,26.308732,50.176896,cafe,4.2,966,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Msherieb cafe,26.299062499999998,50.1761875,cafe,4.4,137,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Joe & The Juice,26.304957800000004,50.1800548,cafe,4.2,1144,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,THE BLOOM,26.307556500000004,50.1812305,cafe,4.2,660,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Qaf Coffee Roasters محمصة ومقهى قاف,26.302489100000003,50.1775768,cafe,4.4,6735,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,HAZEL COFFEE | هزل كوفي,26.3031275,50.1780158,cafe,4.7,870,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مقهى ومحمصة شرق (العليا) Shrq Coffee Roasters (Olaya),26.298858199999998,50.179148399999995,cafe,4.6,831,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tea Time,26.2997163,50.1985235,cafe,4.2,4590,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ATYPICAL,26.305955400000002,50.1902352,cafe,4.2,736,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,NORMA نورما,26.298811699999998,50.179172,cafe,4.5,612,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Olden,26.3016142,50.2013745,cafe,4.6,322,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,لاما الخبر - LLAMA Khobar,26.3033687,50.1811298,cafe,4.5,473,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Seven Seeds‎,26.2986431,50.1781151,cafe,4.7,1176,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ARCHI ارتشي,26.2986126,50.189802099999994,cafe,4.3,421,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,MOUND,26.3054906,50.1783317,cafe,4.3,1132,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shay Bokhar,26.3007852,50.198062099999994,cafe,4.3,2220,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مقهى ومحمصة سمبلسيتي | Simplicity cafe & roastery,26.2992241,50.178363499999996,cafe,4.5,356,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,7 Grams - City Walk | ٧ جرام - سيتي ووك,26.3058354,50.182956700000005,cafe,4.5,1416,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Savor Bakery (Al Khobar),26.3042581,50.2004774,cafe,4.5,1115,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Luini Bakery,26.298761700000004,50.200806500000006,cafe,4.9,904,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Effect Coffee,26.297527199999998,50.178490599999996,cafe,4.8,587,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Boad Coffee Roasters,26.3056433,50.1783536,cafe,4.3,747,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,امو | Amo,26.299692900000004,50.2199016,cafe,4.1,971,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,نَصّ,26.3030151,50.211627,cafe,3.6,2162,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Andes Coffee Roasters,26.297771599999997,50.2190152,cafe,4.6,2474,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,KOY & BAKERY HOUSE,26.3041815,50.21124770000001,cafe,4.4,3017,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Panama Coffee,26.2998099,50.2122161,cafe,4,1141,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Balancd Coffee,26.304992199999997,50.2170139,cafe,4.4,2663,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Petibon بتي بون,26.298732299999998,50.2134603,cafe,4.3,684,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,PART COFFEE HOUSE | قهوة جزء,26.296104399999997,50.2179219,cafe,4.8,1482,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,OffTheEarth,26.3119351,50.2171357,cafe,4.5,968,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ZOLIEA,26.2979324,50.2099036,cafe,4.5,1629,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Bohemia Cafe & Records,26.29956,50.2148822,cafe,3.6,1613,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tea Time,26.2997163,50.1985235,cafe,4.2,4590,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فرن ليلى,26.2930699,50.2185376,cafe,4.6,664,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Vial Cafe,26.3002506,50.2166777,cafe,4.6,1397,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,SAJE cafe | سيج,26.291943699999997,50.2085989,cafe,4.5,464,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,The 3rd Place,26.299392100000002,50.215190500000006,cafe,4.3,1110,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,شاهي رزه ( رزهـ),26.298542599999998,50.216672499999994,cafe,4.5,554,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Line Espresso Bar & Roastery,26.2958954,50.2190825,cafe,4.5,1029,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Olden,26.3016142,50.2013745,cafe,4.6,322,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,"Dear diary,",26.2982925,50.2100857,cafe,4.8,433,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Half Million,26.295082999999998,50.220759,cafe,4.4,4780,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shrq Coffee Roasters (Alkurnaish ) | (مقهى ومحمصة شرق (الكورنيش,26.311608099999997,50.2230026,cafe,4.4,5831,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,امو | Amo,26.299692900000004,50.2199016,cafe,4.1,971,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,نَصّ,26.3030151,50.211627,cafe,3.6,2162,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Andes Coffee Roasters,26.297771599999997,50.2190152,cafe,4.6,2474,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Balancd Coffee,26.304992199999997,50.2170139,cafe,4.4,2663,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Panama Coffee,26.2998099,50.2122161,cafe,4,1141,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,PART COFFEE HOUSE | قهوة جزء,26.296104399999997,50.2179219,cafe,4.8,1482,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,OffTheEarth,26.3119351,50.2171357,cafe,4.5,968,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Petibon بتي بون,26.298732299999998,50.2134603,cafe,4.3,684,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Bohemia Cafe & Records,26.29956,50.2148822,cafe,3.6,1613,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Soil Roasters,26.3133645,50.223734199999996,cafe,4.5,1299,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فرن ليلى,26.2930699,50.2185376,cafe,4.6,664,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ARCHI,26.309453599999998,50.222403199999995,cafe,4,1415,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dopeamine,26.307362599999998,50.223929399999996,cafe,4.2,1813,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Vial Cafe,26.3002506,50.2166777,cafe,4.6,1397,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,SULTAN LOUNGE & CAFE,26.2940795,50.2203355,cafe,4,1221,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مقهى طرف,26.2927808,50.2187689,cafe,4.5,360,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Line Espresso Bar & Roastery,26.2958954,50.2190825,cafe,4.5,1029,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,طبخات وريه,26.327654,49.998692,cafe,4.9,39,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,THiRDWAVE | KFMMC | ثيردويڤ - مدينة الملك فهد الطبية,26.3214873,50.0189508,cafe,4.6,90,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tim Hortons,26.3209034,50.021542399999994,cafe,4.2,91,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin' - دانكن,26.3210625,50.0210625,cafe,4.6,10,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,طبخات وريه,26.327654,49.998692,cafe,4.9,39,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,تقنيدة,26.3226014,50.018175199999995,cafe,4.4,33,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,OLA,26.322147899999997,50.0190256,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,THiRDWAVE | KFMMC | ثيردويڤ - مدينة الملك فهد الطبية,26.3214873,50.0189508,cafe,4.6,90,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tim Hortons,26.3209034,50.021542399999994,cafe,4.2,91,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin' - دانكن,26.3210625,50.0210625,cafe,4.6,10,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,تقنيدة,26.3226014,50.018175199999995,cafe,4.4,33,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,OLA,26.322147899999997,50.0190256,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,McCafe,26.332224,50.090087999999994,cafe,3.5,483,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shrq Coffee Roasters (Aramco -Al Midra),26.328938700000002,50.1093735,cafe,4.8,73,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Starbucks,26.328777,50.109542499999996,cafe,3.9,82,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Joffrey's North Park,26.3297501,50.108895200000006,cafe,3.6,34,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Krispy Kreme,26.3286974,50.1093101,cafe,3,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,MASKOB (Al-Midra),26.328633699999997,50.1094516,cafe,5,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shrq Coffee Roasters (Aramco -Al Midra),26.328938700000002,50.1093735,cafe,4.8,73,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Starbucks,26.328777,50.109542499999996,cafe,3.9,82,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Joffrey's جوفريز,26.313939299999998,50.1215358,cafe,4,4,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Joffrey's North Park,26.3297501,50.108895200000006,cafe,3.6,34,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Krispy Kreme,26.3286974,50.1093101,cafe,3,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Joffrey's جوفريز,26.313207199999997,50.128507199999994,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,MASKOB (Al-Midra),26.328633699999997,50.1094516,cafe,5,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,VARDØ ڤاردو,26.3125461,50.1281986,cafe,4,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مراميه,26.312154999999997,50.125901,cafe,5,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin' - دانكن,26.313818,50.147613,cafe,3.7,224,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin - دانكن,26.30914,50.128802,cafe,4.3,184,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tim Hortons,26.309983300000003,50.1366531,cafe,4.4,125,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Cinnabon,26.313328,50.137454,cafe,3.2,22,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dose Cafe,26.325568,50.1364224,cafe,4.3,27,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,KFUPM Boulevard,26.3109391,50.144812800000004,cafe,4.5,81,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Starbucks,26.311029599999998,50.132669799999995,cafe,3.9,12,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Starbucks,26.331278,50.132222,cafe,4.3,26,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Qaf Coffee Roasters JHAH - محمصة قاف جونزهوبكنز,26.310009899999997,50.1366629,cafe,4.2,22,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Shrq Coffee Roasters (Al Mujamma),26.3091534,50.130048099999996,cafe,4.7,28,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Mikyal Coffee,26.314297,50.147379,cafe,4.4,55,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Joffrey's جوفريز,26.313207199999997,50.128507199999994,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,VARDØ ڤاردو,26.3125461,50.1281986,cafe,4,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,مراميه,26.312154999999997,50.125901,cafe,5,3,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Scratch,26.3107239,50.1413789,cafe,5,2,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dose Cafe,26.311173999999998,50.1322397,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,فواز واخوانه للبلوت والشاهي,26.3141014,50.145674,cafe,5,13,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Hazal,26.3142048,50.1472104,cafe,No rating,No reviews,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Kyan Coffee,26.3304772,50.1617201,cafe,3.7,294,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,ديوانية كيف القيصرية,26.3331663,50.1496955,cafe,4.1,425,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Dunkin' - دانكن,26.3233021,50.1647378,cafe,3.9,419,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tie | تاي (Dhahran),26.331561999999998,50.1618113,cafe,4,79,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Saadeddin Pastry,26.322963299999998,50.1593759,cafe,3.9,643,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Tim Hortons,26.3234891,50.164982699999996,cafe,4.3,250,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Starbucks,26.3233835,50.164178299999996,cafe,4.1,595,OPERATIONAL,https://maps.google.com/?cid=N/A
N/A,Diwaniat Alsahel,26.323980199999998,50.166205399999996,cafe,4,296,OPERATIONAL,https://maps.google.com/?cid=N/A
