Place ID,Associated Name,Rating,User Rating Count,Business Name,Business Types,Business Address,Business Status,Business Rating,Business User Ratings,Latitude,Longitude,Distance (m)
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'Al lahib', 'languageCode': 'en'}","restaurant, food, point_of_interest, establishment","شارع االامیر نایف بن سعود، Al Rawdah, Dammam 32256, Saudi Arabia",restaurant,3.9,287,26.4068408,50.0822664,183.02
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا', 'languageCode': 'en'}","pizza_restaurant, meal_delivery, food_delivery, restaurant, food, point_of_interest, establishment","Prince Nayef Bin Abdulaziz Rd, Al Rawdah, Dammam 32256, Saudi Arabia",pizza_restaurant,4,1074,26.4068408,50.0822664,517.45
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'محمصة ومقهى غمر Ghmr Coffee Roaster', 'languageCode': 'en'}","cafe, wholesaler, food, point_of_interest, establishment","Abdullah ibn Suhai Street, Al Rawdah, Dammam 32256, Saudi Arabia",cafe,4.8,263,26.4068408,50.0822664,873.15
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'مطعم حرفه للاكلات الشعبيه', 'languageCode': 'ar'}","restaurant, food, point_of_interest, establishment","8415 3137 Prince Nayef Bin Abdulaziz Rd, 3137، الإتصالات،، Dammam 32257, Saudi Arabia",restaurant,4.2,809,26.4068408,50.0822664,721.24
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'Herfy', 'languageCode': 'en'}","hamburger_restaurant, fast_food_restaurant, american_restaurant, restaurant, food, point_of_interest, establishment","7752 18th Street, Al Rawdah, Dammam 32257, Saudi Arabia",hamburger_restaurant,3.8,1350,26.4068408,50.0822664,0.0
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'إستراحة الإبداع', 'languageCode': 'en'}","fast_food_restaurant, restaurant, food, point_of_interest, establishment","Prince Nayef Bin Abdulaziz Rd, Al Rawdah, Dammam 32256, Saudi Arabia",fast_food_restaurant,4.5,966,26.4068408,50.0822664,368.24
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'Alturkistani Restaurants', 'languageCode': 'en'}","restaurant, food, point_of_interest, establishment","6964 Prince Nayef Bin Abdulaziz Rd, 3855, Al Rawdah, Dammam 32256, Saudi Arabia",restaurant,3.7,482,26.4068408,50.0822664,895.37
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'مطعم كواتم ريدان', 'languageCode': 'ar'}","restaurant, food, point_of_interest, establishment","C32P+V38, Prince Nayef Bin Abdulaziz Rd, Al Rawdah, Dammam 32256, Saudi Arabia",restaurant,3.8,455,26.4068408,50.0822664,595.8
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'مطعم بست فلافل Best FalaFel', 'languageCode': 'en'}","restaurant, food, point_of_interest, establishment","Prince Nayef Bin Abdulaziz Rd, Al Rawdah, Dammam 32256, Saudi Arabia",restaurant,3.6,430,26.4068408,50.0822664,406.44
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'Hungry Bunny', 'languageCode': 'en'}","restaurant, food, point_of_interest, establishment","Al Rawdah, Dammam 32256, Saudi Arabia",restaurant,3.6,239,26.4068408,50.0822664,659.61
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'Alnawres Restaurant', 'languageCode': 'en'}","restaurant, food, point_of_interest, establishment","7352 طريق الأمير نايف بن عبدالعزيز، حي الروضة، Al Rawdah, Dammam 32257, Saudi Arabia",restaurant,3.9,247,26.4068408,50.0822664,345.36
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'بوفية روضة بابل', 'languageCode': 'en'}","fast_food_restaurant, restaurant, food, point_of_interest, establishment","شارع مالك بن جبير، حي، Al Rawdah, Dammam 32257, Saudi Arabia",fast_food_restaurant,4.7,253,26.4068408,50.0822664,966.94
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'La Poire Sweets', 'languageCode': 'en'}","dessert_shop, bakery, confectionery, food_store, store, food, point_of_interest, establishment","شارع الأمير نايف، Al Rawdah, Dammam 32257, Saudi Arabia",dessert_shop,4.1,164,26.4068408,50.0822664,274.69
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'Ragef Almukhtas Cafeteria', 'languageCode': 'en'}","restaurant, food, point_of_interest, establishment","شارع عبدالله بن سهيل الحارثي، حي الروضة،, C32F+XWH، الروضة، الدمام 32256, Saudi Arabia",restaurant,3.9,140,26.4068408,50.0822664,886.99
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'مطعم بوابة دمشق الجنوبية', 'languageCode': 'ar'}","restaurant, food, point_of_interest, establishment","C32P+8CF, Prince Nayef Bin Abdulaziz Rd, Al Rawdah, Dammam 32256, Saudi Arabia",restaurant,4.2,25,26.4068408,50.0822664,764.7
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'مخبز وردة الكلي Full tamis', 'languageCode': 'en'}","bakery, food_store, store, food, point_of_interest, establishment","C34M+672, شارع الامیرنایف بن ال سعود, Al Rawdah, Dammam 32256, Saudi Arabia",bakery,4,147,26.4068408,50.0822664,170.93
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'دانكن دونت', 'languageCode': 'ar'}","coffee_shop, cafe, food_store, store, food, point_of_interest, establishment","EDMA7667، 7667، 3705 طريق الامير نايف بن عبد العزيز، حي الريان، Dammam 32256, Saudi Arabia",coffee_shop,3,6,26.4068408,50.0822664,646.44
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'بروستد، برجر مشوي وبيتزا هت', 'languageCode': 'en'}","restaurant, hamburger_restaurant, american_restaurant, food, point_of_interest, establishment","Prince Nayef Bin Abdulaziz Rd, Al Rawdah, Dammam 32256, Saudi Arabia",restaurant,4.4,69,26.4068408,50.0822664,804.26
ChIJl7CYyL_8ST4RPSJH4tUxegE,"{'text': 'Herfy', 'languageCode': 'en'}",3.8,1350,"{'text': 'لقيمات خوخه', 'languageCode': 'ar'}","coffee_shop, donut_shop, bakery, cafe, food_store, store, food, point_of_interest, establishment","حي، Al Rawdah, Dammam 32257, Saudi Arabia",coffee_shop,4.1,52,26.4068408,50.0822664,961.5
ChIJXUlgmSPoST4R1W0LMtuyyO8,"{'text': 'Kudu - Dhahran Center', 'languageCode': 'en'}",3.9,1093,"{'text': 'الرومانسية -الخبر | Al romansiah', 'languageCode': 'en'}","restaurant, point_of_interest, food, establishment","Custodian of The Two Holy Mosques Rd, Madinat Al Umal, Al Khobar 34443, Saudi Arabia",restaurant,4,8537,26.2792681,50.208064,752.34
ChIJXUlgmSPoST4R1W0LMtuyyO8,"{'text': 'Kudu - Dhahran Center', 'languageCode': 'en'}",3.9,1093,"{'text': 'Donuts', 'languageCode': 'en'}","donut_shop, bakery, food_store, store, point_of_interest, food, establishment","Al Khobar Al Shamalia, Al Khobar 34428, Saudi Arabia",donut_shop,4.7,5003,26.2792681,50.208064,812.86
ChIJXUlgmSPoST4R1W0LMtuyyO8,"{'text': 'Kudu - Dhahran Center', 'languageCode': 'en'}",3.9,1093,"{'text': 'Palm Grove Restaurant', 'languageCode': 'en'}","indian_restaurant, restaurant, point_of_interest, food, establishment","شارع مشعاب، الخبر الجنوبية، Aldugheither Village, Al Khobar 34611, Saudi Arabia",indian_restaurant,3.9,1658,26.2792681,50.208064,465.94
ChIJXUlgmSPoST4R1W0LMtuyyO8,"{'text': 'Kudu - Dhahran Center', 'languageCode': 'en'}",3.9,1093,"{'text': 'مطعم بكي', 'languageCode': 'en'}","restaurant, point_of_interest, food, establishment","Prince Sultan St, Al Khobar Al Shamalia, Al Khobar 34428, Saudi Arabia",restaurant,4.1,4861,26.2792681,50.208064,963.46
ChIJXUlgmSPoST4R1W0LMtuyyO8,"{'text': 'Kudu - Dhahran Center', 'languageCode': 'en'}",3.9,1093,"{'text': 'Green Flag Restaurant', 'languageCode': 'en'}","restaurant, point_of_interest, food, establishment","Prince Mansour St, Al Khobar Al Shamalia, Al Khobar 34427, Saudi Arabia",restaurant,4.1,3465,26.2792681,50.208064,943.58
ChIJXUlgmSPoST4R1W0LMtuyyO8,"{'text': 'Kudu - Dhahran Center', 'languageCode': 'en'}",3.9,1093,"{'text': 'Jannat Masr Egyptian Bakery', 'languageCode': 'en'}","bakery, food_store, store, point_of_interest, food, establishment","76F4+H72, Al Khobar Al Janubiyah, Al Khobar 34621, Saudi Arabia",bakery,4.4,2558,26.2792681,50.208064,642.16
ChIJXUlgmSPoST4R1W0LMtuyyO8,"{'text': 'Kudu - Dhahran Center', 'languageCode': 'en'}",3.9,1093,"{'text': 'مطعم العروبة', 'languageCode': 'ar'}","restaurant, point_of_interest, food, establishment","7th St, Al Khobar Al Shamalia, Al Khobar 34428, Saudi Arabia",restaurant,4,1110,26.2792681,50.208064,987.56
ChIJXUlgmSPoST4R1W0LMtuyyO8,"{'text': 'Kudu - Dhahran Center', 'languageCode': 'en'}",3.9,1093,"{'text': 'Salkara Family Restaurant', 'languageCode': 'en'}","indian_restaurant, restaurant, point_of_interest, food, establishment","Al Khoubar, Al Khobar Al Janubiyah, Al Khobar 34621, Saudi Arabia",indian_restaurant,4,3260,26.2792681,50.208064,451.8
