,name,rating,num_reviews
ChIJG6BWflrnST4Rsj0-u-HBuUo,7 Grams - City Walk | ٧ جرام - سيتي ووك,4.5,1407
ChIJK4BvY5b7ST4REFyEIKrXW6U,KFC,3.6,1948
ChIJ8Rx6TSXkST4RNU9UT2bPpeY,Starbucks,4,528
ChIJ7cYQAAPjST4RFpPtWtuytIM,مقهى نغم بيروت,3.8,106
ChIJlzLMNDfoST4RVABRsqwiYIw,Farrouj restaurant,4.1,1155
ChIJm0LR4ETlST4RvcSqrL85o4o,Mana,4.5,46
ChIJt1KJ4o79ST4Ric27sZJQg70,Popeyes,4.5,285
ChIJR-KTcjP-ST4Rdkiv5KpIa8o,Zahra Kitchen Banquet,4.1,107
ChIJfS_7acDdST4RkJGunD7ZUrU,عصيدة ومرق,4.1,1172
ChIJ8xwbqd7pST4RQ_NBOnDkt-8,AVENS,4.5,444
ChIJDwl86bIDNj4RzFncue9el_o,مطاعم ومحانذ بن عواض,4,2291
ChIJLbaHsmD9ST4RZ3AndwNAlSU,Al Tazaj,3.6,5058
ChIJe_n0uLT_ST4Ru1vWCTFe25Q,رازقي كافيه,4.3,212
ChIJGwgZ69HpST4RB1qc-PfAqeA,Monroe,3.9,1022
ChIJTbZ3QwjpST4RQQLvhWI482g,Mishwar مطعم مشوارالثقبة,3.6,1398
ChIJo362p6TnST4RbNmoKKVhCYg,LMK,4.5,1145
ChIJmbZO9HHjST4RSulzgTq3M-k,Manoosha Station,4.5,956
ChIJZytX0EDvST4RNbQXdwuQ0cY,مطاعم القناعة البخاري,3.6,247
ChIJmfyyybTpST4R5FzE5l9VUUM,Jewar Boutiques جوار بوتيك,4.4,12
ChIJm1ommj_9ST4Rl-szEtx_Wiw,فلافي كلاود﻿س,4.1,642
ChIJG94pumHnST4R5h-kNNdVx7s,ويك اند كافيه,3.6,7
ChIJB55_bk39ST4Rh4CwYQjSReM,شواية الخليج,4.1,956
ChIJXbZPVoXbST4Rs7vh6ztqH8s,Starbucks,4.2,1477
ChIJ_1NjuDr_ST4RAaVkDyC6XSA,Bar Burger,4.6,740
ChIJ21oQSlLpST4RuuZOY2Hcot0,The Barking Lot,4.1,1105
ChIJqRjDtNnnST4RRtJSAB546Jg,مطعم الرواق الشعبي / الراشد مول,4,768
ChIJGwX-WJTpST4RsiOrJhXaE6g,Trio Restaurant & Cafe,4.4,695
ChIJB7uXpW7-ST4R0eABkXy5tiI,Candy Club,4.3,356
ChIJp4DLSNn9ST4R8uIbD9jzOag,Burger King - Nakheel Mall,4.4,373
ChIJv-GpWGzoST4RBIbywR5cYbY,Madhbiah,4,618
ChIJ2TePmdrnST4R1lrtDB84kPM,RATIO Speciality Coffee,4.7,1361
ChIJjyxEI1j7ST4R1_Ha7-drie8,Hot Taste - Dammam,4.5,362
ChIJtdK1LOv9ST4RDNUBh4jR_uU,Brighton Cafe,4.1,495
ChIJyfr8Ezj7ST4RyKGJeMIADao,Damascus Gardens Pastries Restaurant,4.2,2842
ChIJ5z8a92j8ST4RP8vd0cVMYEI,شواية الخليج,4.3,3503
ChIJ8aP7ekr-ST4RZ3n0CCbcMf4,Alsadiq Restaurant,4.2,4444
ChIJ-98QJcD7ST4RAiA2WSaX9t8,الصاج اللبناني,4.1,463
ChIJbynajWfDST4RJqbzyBXQnAE,Babel Pastries,4,752
ChIJBxVjXKPjST4R-iGs4uCzY34,Chef & Beef,4.7,354
ChIJWfxH1X3_ST4R-fCUIA9QIHE,شجرة | Shajarah,4.2,575
ChIJl1gM4aUDNj4RuxT75dIOlqI,COPLANT coffee & Dessert,4.2,493
ChIJyZ9sBbLpST4ReM4ZMZwOEFY,San Carlo Cicchetti - سان كارلو,4,1807
ChIJwxQEAEHnST4RmJLakPU9ZoI,Density Coffee Roasters | مقهى ومحمصة دينستي,4.3,1717
ChIJR0Ha6UrpST4RxKc3ZJswxK8,Ayyash,4.3,2504
ChIJRb8Uc-XjST4RDY1ZOL89QP0,Low fat restaurant,4.4,45
ChIJfT04a9D9ST4Rd51J3skLgnQ,كبدة حجازي / حي احد,4,281
ChIJU_idqcL7ST4R5ODU37Q6kMI,Subway,4.5,361
ChIJH2toBSv7ST4Rhm_ecnoD77Q,Coffee Valley,4.4,12
ChIJMdpZIG3mST4RitCL34jlPzs,Rayg,4.1,3914
ChIJi7sAGBXpST4RQuyWSBiHImk,مشويات فلامنجو1|Flamingo Restaurant 1,3.6,42
ChIJ31ykslDoST4RXEQU9eRGcVE,Bohemia Cafe & Records,3.6,1598
ChIJ45ODVZ7CST4RNAVAQ-OKpIE,Raye Mashwyat / Grill Patron,4.4,5154
ChIJjewjXkn8ST4RIrnxCKdO0HA,كوفه حي الأثير,4.1,4302
ChIJG0PcHs7nST4RXIuW6VGFNJo,A PLUS,4.3,1483
ChIJMQ5UGELdST4RytH1CSAWz7s,ركن حاسة القهوة,4.4,65
ChIJ7aW39oHlST4Rbg6NmVWpYEM,Four Squares Café,4.7,2093
ChIJ2-2m_RfjST4RwCBhuajU5TQ,Mishwar,3.5,1540
ChIJo_CvAR3oST4RFXDaFyerglM,Taste of Aden,4,573
ChIJ5XedP5X7ST4Ruh7LAYx2BSw,Heritage Village,4.2,12160
ChIJWWKZrvXnST4R0uE42GtNKOo,محطة ناف للوقود,4,3
ChIJ7dNDVSn9ST4RDCd6u5_zv3g,The Coffee Lab,4,1185
ChIJcXIke6TpST4RKt4xm88VD8Y,Mangata Lounge,4.5,793
ChIJdWhgR638ST4RjEEw4AOGWis,Thoug Restaurant,4.1,421
ChIJ41eB5fX_NT4Ry1-_3B2vr7k,in & out falafel restaurant,4.2,460
ChIJV8PLGYT9ST4RLEYpkqdVIKQ,Luxurious,4.3,436
ChIJ-_DAGWPoST4RRRk2jIuk0ZU,And Salad,4.3,2472
ChIJG_XouE3nST4RITuIqjjaRNo,la mode coffee & more,4.3,4
ChIJRz3gXOfvST4RY4o4juZ0Zl8,مطعم المضياف (الراكة),4.3,2404
ChIJ5wnp42XoST4RbJjDcshp2Rs,Tea Time,4.2,4575
ChIJfy_xefzlST4RdSwzU0R44nI,Sunday night Cafe,4.1,548
ChIJXZIOGq_9ST4Rsu-YrbaFbgg,Wahed Karak واحد كرك,3.9,231
ChIJJzUhvmn8ST4R8uF4vjVlMXg,Asar al- Bukhari Restaurant,4.2,1867
ChIJpcF2dNTpST4RXdgw9WVZYTw,سلايدركود Slider Code,4.1,465
ChIJkRMsvlD9ST4Rh8pfwrThyI8,ورق عنب ساور,4.1,681
ChIJBbnIGb37ST4R_LnIXbNCKvc,Pastel Cafe Dammam - باستيل المزروعيه,4.2,2150
ChIJhZrwNHz7ST4RvPoHQuDtyUE,Dammam Palace Hotel,4,3973
ChIJ4X9xlZH9ST4R2JV_UBptOLY,Casapasta | كازاباستا,4.1,696
ChIJ8bwbKjLmST4RbXBRTXMLL0Q,The Pizza Company,3,344
ChIJ3VRsijX-ST4R-A7DQ_TFUZw,الدرويش لبيع الخضار,4.3,82
ChIJ56KkGoXjST4RYrkb0A6FxQU,BRIGHT,4.6,282
ChIJi5f9QJj7ST4Ro0L39HtNUus,Madina Restaurant,3.8,120
ChIJ-2_Nji_8ST4RXzY0ZIGbKvo,Chick meal restaurant,3.9,232
ChIJ0QcnoTT-ST4RsdH48iHoMYk,Dose Burger دوز برجر,4.5,131
ChIJf8SSGL3pST4RfDkqLSveksY,تكية وسمرة للشاي المختص,4.6,53
ChIJwY8bGKj7ST4RJx3Uw9Ocofg,Abu Hayyan Coffee,4.4,806
ChIJeWW1oX7vST4RGAR8QafMS4I,Chubby B,4.1,653
ChIJk08QJYn9ST4R1znALvy9nMk,KFC,3.6,1854
ChIJJc6ffFXDST4Rc0Gy4Ryjmcs,Sama Deeraty,3.8,4934
ChIJIYzPkLvpST4R7aX46vgBIXE,مقهى سُلاف | Soulaf Coffee,4.4,1128
ChIJjy_A9539ST4RiBWlXfP-JsQ,Restaurants Abu Hilal,4.2,3770
ChIJ0wRLKTn7ST4R4o2cUWy0VcQ,Crafter Cafe مقهى كرافتر,4.1,681
ChIJv5fzMCv7ST4RVsYwdcVv99k,The Square Restaurant,3.6,35
ChIJvybKLzLDST4Rvrj4hTxpGrg,Shrimp Nation,4.3,3787
ChIJJS6MXQ_lST4RruRmKLXNe9s,Onda Coffee مقهى أوندا,4.3,763
ChIJFT8t1b0DNj4RCnJTLsWHb7s,مطاعم دانه السور للبخاري,3.3,48
ChIJO_d1FKP_ST4RoOXM1ILn76Q,SAN CAFE - مقهى سان,4.6,44
ChIJYS4U4QT8ST4RYKjtiGV1yZY,معجنات الفران,4.1,294
ChIJbwh46PrpST4RAng_1hBLTE4,Neon Sushi,4.4,921
ChIJS5vXeeXiST4RvDcJdDzxYLE,Burger Mashwi,3.7,365
ChIJ_ylVtYT_ST4RqDbuPun9d1w,مطعم نكهة قرنفل,4.2,261
ChIJa-QZY_X7ST4ROm4ACFMD_Ls,Verocci cafe,4,71
ChIJwXnmDpPlST4RTscmc4hjLiQ,مطعم الذواق,3.2,75
ChIJHYC6rz7DST4RwXJGL6WGheo,مشويات قصر العظم,3.9,852
ChIJu_v1nUP9ST4RUADC5sNHypc,مقهى دارالمزاج,4.3,50
ChIJuwsGPBofNj4Rmh7HC9TkcC4,Sakbe Restaurant,3.9,643
ChIJH9KmlTv-ST4R7p37be3FPZg,مطعم مذاق زعفران,4,770
ChIJD99h6g3lST4RD-ygGYorvmM,شاي خالد,4.2,320
ChIJL34a8kL9ST4RXrKk9Wo31gc,Starbucks,4.1,316
ChIJlYBYs77bST4Rd0g40TL0sLI,منتو صح,4.6,436
ChIJpX4O5i3pST4RtzEF4lYZSqc,Patio lounge,3.7,3
ChIJ8zkp5a3pST4RchcIGb7e1Cg,Dose Cafe,4.4,539
ChIJW1b3IXLnST4RrYgqzzXJoSw,LA PAZZIA,4.3,195
ChIJlQRC2UX9ST4RGnu5VIEZ4u0,OTTO CAFE,4.4,839
ChIJAQt2tMPnST4RUOY2Bni5Wt4,Tim Hortons,4.3,248
ChIJZ9V_8VrpST4REWjBD9VipUA,Gosaibi Tent,3.9,138
ChIJF58RzEb8ST4RuSU6DH9uhHs,Sadd Ma'arib,4.4,18196
ChIJqS5wqVPoST4RA6-IvgIMbHg,LASCALA,4.2,2706
ChIJe3kXzMP_ST4RR9jA6D0kbSc,Munasabat,4.4,70
ChIJPRNYDYL7ST4RkhI-1r7R9h8,كوب كرك,3.6,262
ChIJCdbLQGDjST4RE6pDcrbMrcQ,8oz Coffee,4.1,3956
ChIJA8zrlM_jST4RxJJF62QA_oY,McDonald's,3.1,1067
ChIJASZ0qnv7ST4RB15oaTwstWY,Mafaz,4.2,421
ChIJ4R0013n-ST4Rn2w_MktpsVg,مطعم شموخ القوافل للاكلات الشعبية,4.1,1600
ChIJkyu5_GXoST4RrY4E8QhgG0o,Golden Juice,4.1,2060
ChIJX9ZrIQv_ST4Rjm0XMG-JwNk,KAV cafe,4.4,465
ChIJKflHoev7ST4RWi5Nj8P4_Ag,Herfy 190 Alothim,3.5,25
ChIJZepQVPjDST4RK5AAaQDND9E,Kyan Cafe,3.9,568
ChIJUw_P2a7DST4RKWOAHxd4TEQ,Oriya,4,3696
ChIJnVSQHaXpST4RJ-aNhMQu6Sk,EL TACORIA | ال تاكوريا,4.3,1125
ChIJ9etwNbTlST4RQntAyYXlJ44,Tokuzo,4.1,1053
ChIJee9T-9zpST4R7JZoVg5nC8U,Utti,4.2,483
ChIJn4hn5NjnST4RDhvh-deFB1U,Noodlez,4,589
ChIJE7ZTUTH_ST4RyhfhBKyPma0,شاي شنب Chai Shanab,4.6,204
ChIJpwT8_froST4Rn2tK40uSsIM,Maharaja By Vineet,4.2,552
ChIJCeoiNlDvST4RzoS3isQ-HHg,Azores Restaurant & Cafe,4.4,50
ChIJSXo04339ST4R_TOyMx0PJwQ,كبدة حجازي / حي الفيصلية,4.1,1186
ChIJ5eo3x1XpST4RtJv0kWl7j8c,Buffalo Wild Wings - Khobar,4,1952
ChIJbf9u6Qv8ST4Rb5nEsE6V470,dr.CAFE COFFEE | V12 Station | د.كيف كافيه,4.3,1861
ChIJdfaGdcfoST4RybSSPXRWhQ4,Pianolla Cafe,3.2,37
ChIJYaLYyxnDST4ROIP05MdUpkA,IVY Restaurant & Cafè مطعم و مقهى ايفي,4.6,488
ChIJOcnFNFr-ST4R4kUPUnqQN28,Kudu - Sehat,3.9,1664
ChIJGWV5r3j9ST4Riq__R3Q0Mik,lahza | مطعم لحظة,4,1006
ChIJtY8myGP5ST4RkmL0KPyovX0,Beit Misk Restaurant,3.9,5176
ChIJM73rf0PvST4Rts_-xbRphOs,Zad Restaurant,3.5,1022
ChIJxQA6PMfjST4RtT5XJH1LbMs,McDonald's,3.4,3409
ChIJvw0o6XPoST4RllN5HOiLjUg,Madina Restaurant,3.9,9019
ChIJe8oAGhX8ST4RXLQqrEok-NE,Liwan Restaurant,3.9,281
ChIJizS1Mm_DST4RVFfak1qyNCo,Veloce,4.2,241
ChIJ2wyq-2vDST4RvjuL5PaxOVo,The Coffeze,4.1,243
ChIJ1_Hpa_D9ST4R7oUKjU9wwvI,بكلو Piccolo,4,192
ChIJx8NDMn_5ST4R9c3_RfYOV3k,كفاف قهوة مختصة kefaf coffee,4.5,284
ChIJU7vM3cnpST4RMdrOY7TXcTo,Subway,4,157
ChIJSzB34jTpST4RE_HXDJfTwW8,lluvia Caffe,4.5,885
ChIJbWG8f7T9ST4RHYuRFO4ZTlo,ماما بنز كافيه | MammaBunz Cafe‏,4.1,231
ChIJySraM6v9ST4RYMT7ntIjCEM,Dose cafe,4,1810
ChIJacBYoRL9ST4R-S5ugSkbEfw,UMQ Coffee 2.1,4.4,1333
ChIJwdFZtYeTNz4RXX1x4w5TavY,Mantorose café,4.2,148
ChIJRwpJTUv7ST4RI2mqFyStel8,Pinkberry,4.5,355
ChIJj2_hhyD9ST4Rk22XiA-t-Qc,MASAMI SUSHI,3.7,791
ChIJM1rYTgznST4Rh882sNbOnAk,شاورما كنج | Shawarma King,2.9,284
ChIJeTxEt0jkST4RjcdlhLw_Pi0,Saadeddin Pastry,4,512
ChIJ38b62gzpST4RxlvwKfSuhsk,Cafe Quindio,4.4,2002
ChIJHbSZtTP7ST4RtAmQN-O8wDM,Onda Coffee مقهى أوندا,4.4,338
ChIJLzHtU9jnST4RZ6qxdfdGdRs,7 Grams - Alrashid Mall | ٧ جرام - الراشد مول,4.4,678
ChIJAV1qojzoST4R6TBTKj1Uv6s,JINGOGAI - The Taste of Korea,4.1,951
ChIJub96aR7iST4RE2p2AiWYwBA,Derby Cafe,3.8,329
ChIJqQdx2WD9ST4R-csZ07_1kUw,LAFAMILIA لافاميليا,4.1,1116
ChIJ-dATmCXnST4R_JtntepFtbo,Newton’s Cafe & Restaurant,4.2,41
ChIJz1Mb9RPjST4RslUC6n7WhMc,مطعم اهل الشرقية للمأكولات البحرية,3.9,96
ChIJdxq-VEvpST4R14ZntQQe7GE,Fresh House,4.1,701
ChIJY8cB6Q_pST4RoHTtW_2ycBc,Tea Time,4.2,3090
ChIJ-9acohPpST4Rrhmgp8vJ_3s,Belgravian Brasserie,4.2,1729
ChIJoeHutjr8ST4RbMXZteA7fc0,مطعم حلال,3.8,489
ChIJn-GEp2PpST4RiaF-Y51uAEk,White Moon,4.1,156
ChIJM9Dto1nlST4R2SeNL6kP8zQ,720 CAFE,4.7,89
ChIJk-hPftbkST4R_g7COaMgZoE,Rakah Modern Restaurant,3.8,699
ChIJx8R7oizDST4RP8NFNC9evMg,Bunah specialty coffee محمصة بنة,4.5,1005
ChIJjRkVedT9ST4R0FPjwJyeHxY,مطاعم صيد السناري للمأكولات البحرية,4.5,355
ChIJddXeQ8rpST4RO6wwwoo8o3I,Density Coffee Roasters | مقهى ومحمصة دينستي,4.5,962
ChIJ-RLFRmDpST4RAHujfPie9mk,The Wings Club,4.4,629
ChIJt-7zbADpST4R9lakwg1wXuw,Chai Bukhar,4.4,423
ChIJSU68dXXbST4R4Am4jRilDFM,مطعم تثليث البخاري الهالیا مطعم کروان الاشراق البخاری,3.9,195
ChIJj1nhnEDbST4RKSs1vsRElrk,فن برجر الطازج,4.2,60
ChIJE9fUM3YCNj4R-EzohKEsjm8,منتو فرموزة هيف,4,434
ChIJJ_vRnkDvST4RDnOSExmxH9c,Maiz Restaurant,3.9,1453
ChIJvfF9cXLpST4Rm9uA9uh6Kzw,Soldout Restaurant® مطعم سولد اوت,4.7,7008
ChIJ-6JmjSn7ST4R3yxqri_CU-M,Fayrouz All Day Dining Restaurant,4.1,34
ChIJ57BX3ckdNj4RjTxhVcJObLk,ايكول كافيه,3.6,60
ChIJI3t0hhbDST4RiG2g-EE4RkI,Saudi Burger Al jisr,4.1,644
ChIJxev5WeP9ST4R8BQ19y-HcGw,Broast rukun al Tazaj,3.9,1773
ChIJcSRBzezjST4Rge3b4A5VX1w,24Cafe,4.4,239
ChIJSbCyMyHnST4RPclYrjppMgc,Joffrey's جوفريز,4,4
ChIJaZ1D6w_8ST4RNa4YpOsvBr8,McDonald's,3.8,3907
ChIJszgti3fpST4RX8MiHRvVXQY,Eclipse,4,748
ChIJX9SAShLmST4R4oqKvWhYeRo,Medar Gulf Seafood,4.1,2406
ChIJZcodcM3kST4RYqi0KPJIVak,Saudi Arabian Amiantit Administration Building,4.2,42
ChIJ04qYgDT7ST4RpbMhADaxT0g,Pickup Burger,4.5,1493
ChIJ2yecaInDST4RDbdFxgbO7XU,مطعم نكهات التكة,4,261
ChIJHbEu2O7jST4RDuTv9g7cYBE,RATIO Speciality Coffee,3.9,635
ChIJlTVMdUr9ST4RlUcu2In8Fns,لقيمات فضة,4.5,238
ChIJLW3A0UD9ST4R0Rzzb_okJ0Q,Kufa,3.9,966
ChIJ-UpSI2DjST4RAVSoarknh7A,مطعم بوابة البخاري,3.3,266
ChIJ37fFu8rlST4Rbqbvz1Cni54,McDonald's,3.8,2801
ChIJXxOrV-_oST4RdSehx1c2ziA,Krispy Kreme,4.2,970
ChIJZ40VJ-L8ST4R48LpXZGuH2c,AlRomansiah Restaurant,4.1,16765
ChIJM3FCQEDpST4RfGsYJEIOXqc,DYJOR Coffee Roasters,4.8,213
ChIJRSBEMRzpST4RRSoXZm84dtw,Daar Cafe مقهى الدار,3.9,13
ChIJNSjeN2vDST4RV2R_xhPTUTM,Al-Shorooq Local Quisine,3.7,398
ChIJ4Y0LoWr9ST4R3ZGfUWWaMXA,best cafe,4.3,251
ChIJZZMar0b9ST4RR9lmVJ1onYk,Tim Hortons,4.4,141
ChIJs7CZUov7ST4RIFN-CUiclZU,Cinnabon,3.7,131
ChIJJUgNDFzjST4RnbYanR36z1s,Barn's | بارنز,4.5,179
ChIJieFNHUb_ST4RwjEjDnMbTtU,فيكتوريا رول فرع المحمدية,4.5,113
ChIJVwUOOGD9ST4RnHbPUh9Baug,محمصة و مقهى عصر,4.6,393
ChIJxaCOksHoST4RjEV5GMFSJg0,Holiday Inn AlKhobar - Corniche,4.1,6908
ChIJ34hkwvXlST4RfcZ0mckncxI,Salvaje Restaurant,4.5,383
ChIJNSUZ11vjST4RIRVmoZQy9u0,Tathleeth Al Bukhari Restaurant مطعم تثليث البخاري,3.8,206
ChIJL8UsA0DDST4RYNisFSUqTgA,ceasario,4,878
ChIJKVBRjz_7ST4R-il69wo2lTI,CINNZEO OTHAIM MALL DAMMAM,3.1,30
ChIJp-nmdEjjST4RjuNrYAcndJ4,Shawrama Hlayel,4,1532
ChIJfzH9nSv8ST4Rp7Hkab5ndSk,شركة مطاعم قصر المنتزه- الدمام,4.1,1636
ChIJ96XswDX_ST4RecPXTWlqnU8,شاورما الهنا shawarma Alhana,3.6,67
ChIJvcSz7QDpST4RSYo2jPMEr_A,Shaki Sushi - شاكي سوشي,4.3,162
ChIJXyipsSz7ST4Rc3BwKs3msgM,McDonald's,3.8,4471
ChIJ-YvJf17vST4RUznnprkzFdI,Khobar oasis Shisha & Coffee,3.8,180
ChIJ9Rdv2XnfST4R6th2HHUc-5g,Al-Seef Cafe,4.1,1781
ChIJaf-eUA7jST4RcZ9MBWzvdcc,Kudu - Taiba District,4,821
ChIJnfGbiiXoST4RbgTJzAxTlho,Phuket Restaurant,4.1,632
ChIJJ9L_T3bvST4RXkY9N5G5TC0,ليوباردو Leopardo,4.4,4005
ChIJUdIaXDX-ST4Rw2Xs8rITqRk,Kushari in Hand,4.3,578
ChIJ01WKbD_jST4RFn2sajaI_Ds,بوفيه جاز,4.4,289
ChIJrRIHkbj9ST4RCj8kojkiZoM,مطعم مرسى للمأكولات البحرية | Marsa for Seafood,4.3,720
ChIJfwvIXy3pST4RzRBzrbZVNIU,Baby Tais,4.2,884
ChIJM1aYggf_ST4RNOnAabRUFL4,Dose Cafe,4.4,56
ChIJPbKWoFb7ST4Rl1l_hnvP9rc,Herfy,3.5,899
ChIJcd-2fYr9ST4Rhy-IQTi7iNA,Bawan Broasted,3.9,157
ChIJ703hmkLnST4Rlh9xPSFHCgk,Mikyal Coffee,4.4,55
ChIJ5cARw2H7ST4Rj6nu_Ofx18c,Freshhouse فريش هاوس,4,189
ChIJw46GKCD9ST4RWgV7utMGsMw,WACAFE Al Rawdah | وكف الروضة,4.3,2820
ChIJb_ajY2zhST4Rvqg4QT3R-Lg,Shrq Coffee Roaster (Jebel Heights),4.4,261
ChIJI3lVzar9ST4Ra7OSLunoW_8,Emilien,4.5,1242
ChIJUapUrbPpST4RGG3_wLibl14,مطعم العروبة,4,1097
ChIJj45Z9lvvST4Rzdry3GSTF6c,Okashi,4.1,651
ChIJaYnB1QPoST4RYlAKAJVpInw,Darah Al Shawayah Al Bukhary Restaurant,3.8,314
ChIJk0CMlr0BNj4Rl4Y_dUqnZG8,شركه ديوانية الربيع,4.2,18
ChIJbQT8kUL7ST4RNEBlEtNKyeI,Aziz Restaurant,3.8,209
ChIJF6glqDT-ST4R4HPGnx0dhPI,بروستد ريم,4,557
ChIJ4UFE_GXoST4RfVcK0ZRRKcA,Golden Karak,4.1,221
ChIJ5Vj3sF_pST4R7rhFxl8RzqQ,The Town,4.6,991
ChIJB7KavzL9ST4RdMf2SpKMS8g,Suhail Restaurant,4.2,1651
ChIJO99TLAv9ST4RPhgdzSxzWW4,Bogota Cafe,4,370
ChIJP4x5BlHpST4ReC1AXZW-CLk,Chef Belal & Tegan,4.7,847
ChIJCU__A2jpST4RLP5fQOCsQjM,Subway,4.4,330
ChIJMe-D5XL9ST4RP1CXzLWXgTc,McDonald's,3.7,4262
ChIJ8SuCxL_pST4RCs4yvF3mdMI,Ayk,3.9,831
ChIJZddeXw_pST4RIGa2cuuRLaw,Inside café,4,624
ChIJ9aUNzwPoST4RxfDU-csbL-Y,Fillfilah فلفلة,3.4,1921
ChIJO2foFwn9ST4RdFZ3I8TRlNs,Mama Noura,3.9,4065
ChIJx9Uv8NPlST4RWVqIS7SCE0E,Garden Gate,4.7,1011
ChIJNauf4pP9ST4RimKZdVWGKk0,Kudu - King Fahd/alfaisaliah Plaza,3.9,1389
ChIJWVK1mEXvST4R99K2iEeYMW0,Al Deek Alromie Restaurant,3.8,920
ChIJ94sdXoDlST4RFHuaH7pUb4A,Tim Hortons,4.2,1475
ChIJOdeise3lST4RFqh-p7Nb2ow,Hamburgini هامبرغيني - Al Qusur,3.9,309
ChIJlTVkXz_vST4RE_Kh0-KEODU,مطعم راكة الحديث,3.8,1854
ChIJicoMP2zjST4R-ECXcgyX3uc,صب واي,3.5,187
ChIJozkR5WPoST4RotBa4z1EARQ,O Burger,4.2,553
ChIJwRKjH03pST4RMC2LFM_I61I,Shawayyat AlKhaleej,4.2,739
ChIJ1WDABhLpST4RasoFDEe2lAY,Shawarma sanaa,4,717
ChIJY14Pchr8ST4R9cLRgnkw-Pc,Anarkali Restaurant,4,954
ChIJtTlALUHvST4RVZkUOxb0F4o,Qasr AlMadhbi,4.1,4509
ChIJOfB5Xt79ST4RjocHQxFDbGo,WHATASLIDER ‎,3.1,146
ChIJZ74WlTj7ST4RSM9zfyzG_Hs,ديار البديع للسمبوسة والمطبق,3.9,195
ChIJq-hUpdL7ST4R6B0LY6Ab35Q,Road Café | قهوة الطريق,4.6,96
ChIJSzpRAfvoST4R1nyy9vzajS0,The View Lounge,4.2,123
ChIJebihdIvnST4RDcL24asf1K8,سلطان دي لايت برجر | Sultan Delight Burger,3.8,377
ChIJiwPyi0joST4RL9od75xVU9A,Damascus Gate Restaurant,4.1,4133
ChIJY6iTGirjST4RoJMuSlZS8O4,مطعم أبو النور,4,660
ChIJdS_3bSTjST4RX_eTGTZ84Ko,!ليتل سيزرز بيتزا! بيتزا Little Caesars Pizza! Pizza!,3.8,671
ChIJMS6-BzsdNj4RXsYXcS9WnPk,Moroccan taste cafe,2.8,49
ChIJm8ExwGv7ST4RgGoTW2gK33w,مطاعم ومطابخ غذوان,4.2,485
ChIJay2v-3vvST4RRNhA1Qm53nM,Repeat Coffee & Brunch,4.2,1564
ChIJxXrGk-znST4RkUOcTBPF6cg,مقهى تيفاق | Tyfaq Cafe,4.4,88
ChIJBYwEHkfpST4RGSc3YfmeD40,Willow cafe,4.2,441
ChIJn3O7m_vlST4RJDYnFL1wvB8,Otten اوتن,4.4,898
ChIJz8rapEj-ST4RrcrmqwEvoRc,Tikka King,4.7,2494
ChIJyYglCDHpST4R7mr27lrMyUs,Madame Banquet,3.9,1117
ChIJQ__VHgv_ST4REi-01RLRuO8,Arkaan Al Diera Restaurant,4.1,451
ChIJW2YeaeL8ST4RNPjFL2JzCUs,مطاعم لمه,3.9,889
ChIJEwMDNR3pST4RKz73UaznCD4,koshari station,4,1522
ChIJywvgYzHoST4RNSCDzZ8AieI,Tamimi Markets,4.2,1344
ChIJndQLZB79ST4RdyBVPKvFE9I,Casapasta | كازاباستا,3.8,2414
ChIJtbqZOJIDNj4RgCGjYsGSjAw,graph cafe,4.4,142
ChIJey2ty3zpST4RvT1jFFEXKk4,CAVO Coffee,4.4,1587
ChIJEa8kbKXpST4R7-OGQ-fhtTI,Section-B,4.3,2048
ChIJr-S-iWj8ST4Rl7Mm_Xiy0LI,Kabsa Alhassaoah Restaurant,3.9,1477
ChIJs7Gr8jbDST4RECRBGsAmEx0,Al Seef Cafe,4.2,1230
ChIJp_GuOkXDST4R2qu7iRCoS2w,مغاسل راحة الفخامة,4,16
ChIJE6WODBPmST4R9N8neTMMdh8,Subway,4.2,885
ChIJsahNh0zvST4RT4M4RB6sBlk,DesertRose Compound,3.8,133
ChIJA2dOPYrnST4RBMCNTiBPA2A,STAKT BURGER,4.4,2497
ChIJ4U1vPF_5ST4RMCTSnkZG42s,Beach Coffee,3.5,65
ChIJ-SntR8zvST4RwyIzibraf5w,RATIO Speciality Coffee,4.6,1861
ChIJDYZCyLXnST4RBYccU26trf4,اولابز | OLABS‏,3.8,48
ChIJ0YR1nuPlST4Rf54g7fNSduE,Derby Coffee,4.1,98
ChIJo_03QRHjST4RMwJw92EETqU,Herfy,3.5,1053
ChIJ9aT7l-f9ST4RoPWgl0PvaWQ,Jamie's Italian Nakheel Mall Dammam,4.5,2343
ChIJk63EcLX_ST4RqqrCl60Qjvo,In & Out Falafel,4.2,457
ChIJsY0jgh_mST4Rv1nYeRA6ix0,Pets Houses,4.5,215
ChIJmTuBY1T_ST4Rmrqxcu-yG3M,مطعم الشرق اللبناني (أبوعلي),3.8,50
ChIJh1SYlyv9ST4RjV-LFOJvSe0,Hardee's,3.7,304
ChIJZyLuNRLmST4RBHRVLG0tchQ,Batota Restaurant,3.8,235
ChIJ8doSvxv9ST4RtVYkutDW0ik,BASKIN ROBBINS,4.2,198
ChIJrWe7kmn7ST4RFAm48WPRSXM,Raeeha,4,715
ChIJe_EBMgDpST4RB_L-DB5XN4Q,Shrimp Anatomy,4.5,226
