Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m)
6184dff0cc7cc27c9ca3f5b2,Bright Side (برايت سايد),26.310257,50.223579,Sandwich Spot,8.6,0.6315301662053331,ChIJcWfaAfrpST4RXHLHtRFHtpY,CLOSED_PERMANENTLY,29.73127777521151
5ff04a7f6a11745dd108f75c,Subway (صب واي),26.309166,50.219094,Sandwich Spot,8.8,0.4427800253002843,ChIJCU__A2jpST4RLP5fQOCsQjM,OPERATIONAL,9.201936634874162
639cba087f68796bb4cc6554,دجاج كنتاكى,26.312923,50.222949,Fried Chicken Joint,8.0,0.9951779161082652,,NOT FOUND,4151.231303657472
59515dd30d8a0f701e3dd86e,Lusin (لوسين),26.309335,50.220052,Eastern European Restaurant,8.3,0.9069275184429052,ChIJA9AOxFPoST4RTsjHWKYX-9c,CLOSED_PERMANENTLY,25.50159388366633
50813908e4b0a7491bdb7a52,The Blue Restaurant,26.322266,50.216544,Restaurant,7.8,0.9623376460715672,ChIJ1egs_ProST4R5QT1WtPlJGc,OPERATIONAL,12.861095625121045
5e52c6ce4d7cf80008729ac5,Grill Shack,26.317571,50.223086,Burger Joint,7.4,0.0029308250147167,,NOT FOUND,14529.241257213063
619cdd673a202144f3402c27,ذا بوتشرز,26.319649,50.221935,Burger Joint,7.2,0.8955549153943463,ChIJn7_0WP7oST4R6AlV234Sd20,OPERATIONAL,16.3940839177043
60e3504185ec290cf4f25664,Squash (سكواش),26.313597,50.21646,Salad Restaurant,7.5,0.1098683633722022,,NOT FOUND,1485.0610053133503
632dc7f166718a3f7da62c27,Station Day (ستيشن دي),26.31036,50.224137,Seafood Restaurant,7.4,0.9838679375258326,ChIJjXhx1OzpST4R1wpF4vCuDG8,OPERATIONAL,14.968622467367453
61b6fa1f729f3869411769fe,The Shawarmwa Co. (ذا شاورما كو),26.310438,50.223403,Shawarma Restaurant,7.2,0.9333299933618066,,NOT FOUND,35487.71075545828
52f68ae611d2c74a5cbe418d,Rawabi Najd Restaurant (مطعم روابي نجد),26.342151,49.970854,Middle Eastern Restaurant,8.1,0.999747772698529,,NOT FOUND,17881.250372622064
6396f8067bd38f5f4925d51c,Al Baik (البيك),26.342118,49.970651,Fast Food Restaurant,8.0,0.999880415393853,ChIJEWf8yCQdNj4R8GlxOJC0UVc,OPERATIONAL,54.04920251759081
626c7129160e135d5cd83100,McDonald's,26.35008,49.969517,Fast Food Restaurant,7.8,0.999903451594058,ChIJ3WilWtwdNj4RDiXqyNCEzl8,OPERATIONAL,27.089612563845943
63d11affeae017228ea3e4b7,Shawarmer (شاورمر),26.341963,49.970048,Shawarma Restaurant,No rating,0.9770374901812968,ChIJJ4IHRmsdNj4R0clyt8fEU70,OPERATIONAL,10.153480976499626
f38a2efebb3284f398a8ad7c,برجر كنج,26.341017,49.966699,Burger Joint,No rating,0.1577108920219987,,NOT FOUND,8988.966188391965
5ecebadf047deb0007b5ddf2,The Circle (برجر الدائرة),26.346766,49.970341,Restaurant,No rating,0.7717523647677685,ChIJfXza6VIdNj4Rx44x9YXSUMU,CLOSED_PERMANENTLY,32.39623115331043
5a4f7ea8c0af570ec9713d3f,Al Morooj Restaurant,26.342352,50.037604,Afghan Restaurant,No rating,0.8657563177455924,,NOT FOUND,50916.958791592224
626da9c94ca79b4f4eae75d6,رخيص و قوي,26.343502,50.039753,Fast Food Restaurant,No rating,0.2705786133570755,,NOT FOUND,52239.33429099367
60b1079e0b27be142b891a52,اسياخ,26.343674,50.040035,BBQ Joint,No rating,0.9920180551385712,ChIJA8Ymc8DjST4ROmJGnEz_fRs,OPERATIONAL,10.139977979670993
616d710184b66b16b7fdcc2a,McDonald's,26.349621,50.051556,Fast Food Restaurant,8.7,0.999078608180717,ChIJA8zrlM_jST4RxJJF62QA_oY,OPERATIONAL,38.44706092965455
617eb36de8f2742f714341bf,المشوى العنابي,26.347159,50.048865,BBQ Joint,8.1,0.9786941082687152,ChIJ-xZdYeXjST4RsttlXTXtudE,OPERATIONAL,43.13249496499707
5c6131dc35811b002c3ea0a9,مطعم حاشي باشا,26.34826,50.047229,Restaurant,7.9,0.9735798660358412,ChIJuWOw6bfjST4RrFD92RikCso,OPERATIONAL,20.792238163879052
616f22a3addd00190fb817a5,McDonald's,26.349737,50.052138,Fast Food Restaurant,7.5,0.8964831820111189,ChIJA8zrlM_jST4RxJJF62QA_oY,OPERATIONAL,39.962185612240745
54109c88498eae11017387bf,تثليث للبخاري,26.349552,50.047361,Middle Eastern Restaurant,6.6,0.9875042704957916,ChIJNSUZ11vjST4RIRVmoZQy9u0,OPERATIONAL,116.76080952714396
5803a7cf38fad083e5bd4649,فلفلة,26.350558,50.050824,Egyptian Restaurant,6.4,0.9688900852028616,ChIJo39vCuXiST4R1G_FONHxmXs,OPERATIONAL,17.43361512963136
5c6e623cf709c1002c75fe35,مطعم ومطبخ المروج,26.345854,50.04313,Middle Eastern Restaurant,No rating,0.9698942987587093,ChIJ1QnKS17jST4RPyfyzdmMLKw,OPERATIONAL,2.259842825578472
5a3989f812f0a965ff2d48e7,مطعم الامبراطور التركي,26.346488,50.045507,Turkish Restaurant,No rating,0.4730777592579172,ChIJzehgEO7iST4RZx3XMQA1mMw,CLOSED_PERMANENTLY,71.06593400131558
617c69baaab3314d5930e9dd,Ennabi Grill,26.347033,50.048477,BBQ Joint,No rating,0.902539521497417,ChIJ-xZdYeXjST4RsttlXTXtudE,OPERATIONAL,14.627544374259674
646261d7d4b2d46905c353d0,Lahab pastries,26.347792,50.046254,Pizzeria,No rating,0.6197964655823921,,NOT FOUND,11451.185875212352
60df2642fc78855e4d5838d9,مطعم نكهة مختلفة,26.347315,50.049564,BBQ Joint,No rating,0.9184516476349218,ChIJua0vFiLjST4RTeG3zjIIfog,CLOSED_PERMANENTLY,18.89384307268292
62687ba0db9c4625c4839e31,Qassr Al-Madhbi (قصر المظبي),26.348277,50.049891,Middle Eastern Restaurant,No rating,0.90085202861491,,NOT FOUND,15161.54694901651
5c7bc3f8bcbf7a002cc5ae63,مطاعم التركستاني البخاري,26.346811,50.054181,Restaurant,No rating,0.8793287298251427,,NOT FOUND,1383.302443024173
63926dcdd72a8c5fbb18b435,2/3 ثلثين,26.348701,50.050838,Sandwich Spot,No rating,0.3641361175240442,ChIJAfbB6zjjST4R8PItQAGzeXQ,OPERATIONAL,112.84224746477815
61cf19ade816b708fd050ec5,شورميه,26.349447,50.051556,Shawarma Restaurant,No rating,0.9450788359404926,,NOT FOUND,112583.46844576875
595e775581635b657dd0e26d,برجر مشوي,26.350386,50.049153,Burger Joint,No rating,0.959852163200232,ChIJS5vXeeXiST4RvDcJdDzxYLE,OPERATIONAL,109.12494466508366
5c43883d598e64002c133811,برجر مشوي على الفحم,26.350218,50.050085,Restaurant,No rating,0.6009855786651207,,NOT FOUND,899.332803629043
52a0806b11d208bde230e260,مضغوط روامس,26.345663,50.066556,Arepa Restaurant,No rating,0.5018376072800307,,NOT FOUND,1551.4160413436925
5fe60944d517076d83067344,مطعم الوصيد,26.342654,50.079242,Restaurant,No rating,0.8693487105690889,ChIJQdH3m7fjST4RFlOpywDIt4Y,OPERATIONAL,24.0801814166102
5fe61f41333e68133b827f07,Al Waseed,26.342823,50.07902,Restaurant,No rating,0.5665627944053917,ChIJQdH3m7fjST4RFlOpywDIt4Y,OPERATIONAL,15.011217091876224
62c5acc8873e40311e0a7cfb,Wao Bao (واو باو),26.344381,50.090088,Chinese Restaurant,No rating,0.9458035261354344,ChIJh2cfgAnjST4RwIkKbdJ9mSU,OPERATIONAL,38.49223530222491
5ff0a361ebc1585dcc8c3355,Slice of Heaven,26.334659,50.121323,Pizzeria,7.1,0.9311026678951893,,NOT FOUND,1631510.8452310814
5ba209f467f62b002c4f794c,Ewan (إيوان),26.335534,50.120561,Restaurant,6.0,0.9233795409605252,,NOT FOUND,6034.293282726083
629d7917dc3372582213fd7e,Al-Multaqa Restaurant,26.336111,50.119377,Mexican Restaurant,No rating,0.8177300632551013,,NOT FOUND,692271.557026025
5e3e98554c4a8500087f785e,Taste of Hanoi,26.33578,50.12026,Vietnamese Restaurant,No rating,0.6105204310871388,,NOT FOUND,5669527.949670698
5f6a43272384f9219c96f2ab,TAKYA (تكية),26.335334,50.120436,Middle Eastern Restaurant,No rating,0.9097553652956218,,NOT FOUND,17945.267515109954
5d6e88337c763a0008fe84de,Etlala,26.336029,50.122559,Lounge,No rating,0.2350273829366517,,NOT FOUND,544417.3503159082
5fef105335cccf254fdefc5d,MTKTK (متكتك),26.334552,50.121529,Diner,No rating,0.9528019628751566,,NOT FOUND,8227.090252296242
627561c03e19735fe1e3e956,The Corn Dog,26.335809,50.122949,Hot Dog Joint,No rating,0.5581149772757861,,NOT FOUND,6969.771201739744
617adc1160c5102115455fcd,Arvo,26.335735,50.122915,Burger Joint,No rating,0.4792583313490625,ChIJ5aSuS2rjST4RIE7OqsDH8Oo,CLOSED_PERMANENTLY,193.03930674067695
61a52368ebe07632afac6803,Freshhouse,26.335538,50.12296,Restaurant,No rating,0.6458439017320096,,NOT FOUND,2964.576638858741
50756319e4b07a83bbf88835,Sate ayam madura,26.342217,50.129323,Arepa Restaurant,No rating,0.8223266696344456,,NOT FOUND,6703591.8435624
56f028af498e9e1103f44b38,OLIVA (أوليڤا),26.345423,50.13699,Italian Restaurant,9.0,0.993094737713913,,NOT FOUND,11348.519311594178
52e644c2498eb9e2582f5a33,Broasted Bawanland (بروستد بوان الارض),26.345807,50.137302,Fried Chicken Joint,8.3,0.9884567204662864,ChIJX0_jsEnkST4RMG_lJofT2IM,OPERATIONAL,72.53906327811698
4f8dbd01e4b08f9379ed1839,Al Mumtaz Restaurant (مطعم الممتاز),26.346283,50.13629,Middle Eastern Restaurant,8.4,0.9978466348493162,ChIJbdb6ETbkST4RYuHYJunHE5E,OPERATIONAL,7.021104002703817
53751a42498e72444f7f355a,McDonald's (حي القصور),26.346329,50.13681,Burger Joint,8.3,0.9781143561127618,,NOT FOUND,687.4033830427749
52388c3811d232e290957a3a,صب واي,26.333493,50.147988,Deli,8.8,0.9725238888946404,,NOT FOUND,775.1600655304311
