Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m)
4edcf5d661af8a14b95c3161,civilization cafe (مقهى الحضارة),26.291414,50.18037,Coffee Shop,7.8,0.9675981012261872,,NOT FOUND,3875.6063535544185
609cffe1c79876504dac003b,starbucks (ستاربكس),26.29055,50.178351,Coffee Shop,7.7,0.944502198118761,,NOT FOUND,6853.35523350072
594308abd8fe7a0f3ac3fba8,ماما روتي كافية,26.285842,50.183664,Café,7.7,0.934532383111434,ChIJS-33d3XoST4R8XX7lBXW5O8,CLOSED_TEMPORARILY,76.62757430328958
5ba3555d46e1b6002cdfb3b1,gladio (قلاديو),26.291368,50.180323,Coffee Shop,7.6,0.8920103706115905,,NOT FOUND,3903.899227954687
4c2c803257a9c9b69878f767,ستاربكس,26.291276,50.179994,Coffee Shop,7.5,0.0555854761338159,,NOT FOUND,12224.15994508878
56e32189cd104059d360b85e,tuxedo restaurant&cafe (تكسيدو),26.292074,50.18002,Café,7.5,0.9364486917749026,ChIJO5HyLtjnST4RdTJ2cBs1bZM,CLOSED_PERMANENTLY,108.73093624391575
51f6ea62498ea165500c8987,barzan café (مقهى برزان),26.290831,50.180878,Café,7.5,0.9525932791422952,ChIJ7SkoutnnST4RokDqYmerAOo,OPERATIONAL,63.59943137360779
4f77efa3e4b0a84b146a363c,pianolla café,26.292129,50.174338,Coffee Shop,7.0,0.944765220876492,ChIJV6h2P9DnST4R6BLzKx8PQFU,OPERATIONAL,16.056966444259444
4c0404379a7920a166acd079,costa coffee (كوستا كوفي),26.290199,50.181232,Coffee Shop,7.0,0.9416089477837202,ChIJ7Z7cVbXnST4R0aQnUy3UzKU,OPERATIONAL,48.15723302479435
53a31aa4498e8775e913efdd,le café,26.292721,50.180913,Café,8.5,0.9623877456444684,,NOT FOUND,3853.7818424593947
59513475535d6f26aa9d3fdb,molten (مولتن),26.290509,50.181021,Café,6.8,0.8884157262559337,,NOT FOUND,2101.53344034638
59ad10229ef8ef7b9da9104d,molten chocolate cafe - al rashid mall,26.290708,50.18091,Café,6.1,0.9083804060570384,ChIJIS-e-djnST4RyxtNG86p0Ys,CLOSED_PERMANENTLY,129.51058653701534
5048a89ee4b0e98bbf1f9a9b,segafredo zanetti espresso,26.286579,50.183942,Coffee Shop,6.1,0.9671847797497526,ChIJnXMPdnXoST4REBE5_PEIHR8,OPERATIONAL,24.338465003086082
59244e408173cb087c99bf27,kunefeci (كنافجي),26.291337,50.179977,Café,5.9,0.9219949649929234,ChIJL9WTs9nnST4RHUxfQRUz_LE,CLOSED_PERMANENTLY,50.0872236149347
518a74cb498e98bcac044422,pianola,26.291102,50.176202,Café,No rating,0.8752270136897083,,NOT FOUND,16769.84547094705
55b7d549498e4b389422532a,country restaurant & bakery,26.290109,50.181008,Café,5.7,0.8599842186345361,,NOT FOUND,24831.154399337105
53d90cf8498ed408f28d2224,al-rashid avenue coffee & bar,26.288802,50.179758,Café,No rating,0.8660212171691236,ChIJ7Z7cVbXnST4R0aQnUy3UzKU,OPERATIONAL,168.55330160172045
4ff09b82e4b0ef320d85be90,etab coffee,26.28453,50.182267,Coffee Shop,No rating,0.8874513094775867,,NOT FOUND,7407.682651607843
617d77b78457ad6fcb070964,ديوانية سجّة بال,26.281122,50.181843,Café,No rating,0.860284816071943,ChIJNdYLfADnST4R482H0jcdSvU,OPERATIONAL,27.150021953366995
57718c6c498eeb2c0af9f992,شاي الفور الصيني الفاخر,26.29037,50.180409,Tea Room,No rating,0.1248105609899675,ChIJDYc2tdnnST4RZ3QOncwhv1c,OPERATIONAL,183.72264830457812
59b196cb6f706a03868c5686,madeira speciality café,26.286547,50.182416,Coffee Shop,No rating,0.966107638932378,,NOT FOUND,
5749e794498e18ae9e62a95d,كافيه بالراشد مابي اقول اي واحد,26.290262,50.180614,Coffee Shop,No rating,0.8682506481632244,ChIJRaJ9U9jnST4RAuAzsHZ26kk,OPERATIONAL,63.23929765806123
5b2a5c75e4c459002cc973b3,weekend cafe (ويك اند كافيه),26.290662,50.180391,Café,No rating,0.0742225172530404,ChIJG94pumHnST4R5h-kNNdVx7s,OPERATIONAL,76.89357408565564
5ab65bce8b98fd355750848a,dipn fly,26.291352,50.179914,Coffee Shop,No rating,0.6864392981049836,,NOT FOUND,1083101.3326056658
5d9f7ff3f1f8cf000841edd6,الموروث الشعبي,26.291,50.18042,Café,No rating,0.0026678022569857,,NOT FOUND,115155.45465049856
5899c697a36ecd78d4ed650d,مركاز مدير كبير,26.291337,50.179977,Café,No rating,0.108102353427437,,NOT FOUND,18060.401839419657
5273c4d811d2010154794cd4,sedo cafe (سدو كافيه),26.290831,50.180878,Café,5.5,0.8662842399268547,ChIJL9QMZtjnST4Ro2AAUuJa3hw,CLOSED_PERMANENTLY,156.24448416223285
5ff89cd2a6930e53ea957cfd,حصير الراشد,26.290708,50.18091,Coffee Shop,No rating,0.6918500519783068,ChIJRaJ9U9jnST4RAuAzsHZ26kk,OPERATIONAL,37.028405411693974
5ba549b0c21cb1002c2b5546,شاي 90 بلاس,26.290693,50.180973,Café,No rating,0.7682268508660963,,NOT FOUND,14389.723043827364
5134e906e4b0e80cee39a3fc,مقهى بلكون,26.290708,50.18091,Café,No rating,0.4745431545196077,,NOT FOUND,42338.61556155636
5d8e255a52f64b00085056bc,sn street cafe,26.291675,50.180243,Café,No rating,0.1907916985007702,ChIJw_gfpLfnST4Rn6b70MeQ6Gk,CLOSED_PERMANENTLY,8.359033704276957
60d202897b3c2b5b92144cf2,rosaline,26.289883,50.181813,Café,No rating,0.8979471700003757,,NOT FOUND,13214654.388940936
504a2ca7e4b04a78aef068a1,tasty yogurt,26.291691,50.180416,Coffee Shop,No rating,0.1662303828859859,ChIJWa0QUdjnST4RZ_qAfm5MeOI,OPERATIONAL,87.06614891857038
4f2ae5a5e4b0ba948871afe2,haagen dazs,26.290939,50.181145,Café,No rating,0.7230245112160418,ChIJt1ww_tjnST4Rfl8qvaImPO4,CLOSED_PERMANENTLY,88.89966719505695
59fd77dd6dcf047e262be204,الرواق الشعبي,26.291691,50.180416,Café,No rating,0.5060933605541013,ChIJqRjDtNnnST4RRtJSAB546Jg,OPERATIONAL,71.38242051452251
5153045ee4b032fd61cb8ce4,avenue coffee bar,26.292443,50.179687,Café,No rating,0.8385791761125236,,NOT FOUND,4368.194767804967
57bc7bf2498ebb1e4178d496,kurtos cafe,26.291569,50.18092,Coffee Shop,No rating,0.4498941646522463,ChIJDawYyNnnST4RInJqyUNPn50,CLOSED_PERMANENTLY,81.30231614921716
5afc4b552d270e001cbda33e,guzel,26.291722,50.180998,Tea Room,No rating,0.0234340752245087,ChIJR4FzNdjnST4Rxoler7p9ryM,OPERATIONAL,18.19832650473605
