Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m),Cluster,generalCategory,Religious Institutions,Coffee Shops,Food & Dining,Restaurants,Home & Construction Services,Entertainment & Recreation,Retail & Shopping,Finance & Services,Education,Health,Public & Government Services,Hotels & Hospitality,Transportation & Travel,Beauty & Wellness,POI Density,Avg Rating - Business Type,Avg Rating - Food & Dining,Competition - Business Type/Area,Competition - Food & Dining/Area,Competition - Business Type/POI Density,Competition - Food & Dining/POI Density,Competition - Business Type/related POIs,Competition - Food & Dining/related POIs,Population Within 1km,Business Name,Google Rating,Number of Reviewers,Avg_NumOfReviewers - Food & Dining,Avg_NumOfReviewers_SameCategory,Population Within 2km,Population Within 3km,Total Num of Reviewers - Food & Dining,Total Num of Reviewers - All POIs,District,Residential Average Price
62c1c0ebff7ec11ac86e5389,Five Guys,26.338478,50.153112,Burger Joint,8.8,0.993912602,ChIJ8WcQOxzlST4RwoKUtpEF3oo,OPERATIONAL,72.38736257,,1,2,7,19,12,0,0,17,5,2,1,0,0,0,5,57,4.083333333333333,4.131578947368421,3.819709702062643,6.047873694932519,0.2105263157894736,0.3333333333333333,0.3333333333333333,0.5277777777777778,20301,Five Guys,4.0,585.0,542.0,696.0,53276,76699,10313.0,16379,Al Qusur,53339.0
6238ddf7aa276e130d31f24a,Earth Bar (ايرث بار),26.339406,50.152586,Salad Restaurant,8.5,0.983508122,ChIJQ08v-hvlST4RZ0ikEMjryrk,OPERATIONAL,9.375462120401789,,1,1,10,23,13,0,0,15,4,2,0,0,0,0,4,57,4.1,4.154545454545455,4.138018843901197,7.321110262286733,0.2280701754385964,0.4035087719298245,0.3421052631578947,0.6052631578947368,22265,Earth Bar,4.0,276.0,509.0,643.0,51775,76968,11206.0,17049,Al Qusur,53339.0
6238c44d4b5acb348b9c6b3c,Novanta (نوڤانتا),26.3388,50.152919,Pizzeria,8.4,0.9324692265485076,ChIJsYce9QXlST4RS7_knF61Leo,OPERATIONAL,42.47108655308615,,1,1,7,19,12,0,0,14,5,2,1,0,0,0,5,57,4.083333333333333,4.131578947368421,3.819709702062643,6.047873694932519,0.2105263157894736,0.3333333333333333,0.3636363636363636,0.5757575757575758,19256,Novanta Pizza,4.7,918.0,542.0,696.0,52637,76969,10301.0,16688,Al Qusur,53339.0
63cc379137041f69450f3528,Saldwich (سالدوتش),26.339046,50.152519,Sandwich Spot,8.2,0.9612601327218327,ChIJ-0D_errlST4Rr10B19enqBA,OPERATIONAL,15.767628655703344,,1,1,9,21,12,0,0,14,5,1,0,0,0,0,5,57,4.083333333333333,4.154999999999999,3.819709702062643,6.684491978609626,0.2105263157894736,0.3684210526315789,0.3428571428571428,0.6,21936,سالدوتش | Saldwich,4.3,369.0,530.0,696.0,51775,76969,11365.0,17032,Al Qusur,53339.0
62c1c126c098d4616f4a45b7,Brnx,26.339118,50.152686,Pizzeria,8.1,0.1193461223898212,ChIJ3dqFGTflST4R5P6W3XyhBUY,OPERATIONAL,3.259190232,,1,1,8,20,12,0,0,13,5,1,0,0,0,0,5,57,4.083333333333333,4.154999999999999,3.819709702062643,6.366182836771072,0.2105263157894736,0.3508771929824561,0.3636363636363636,0.6060606060606061,20305,BRNX Pizza,4.2,300.0,530.0,696.0,52292,76969,10601.0,16743,Al Qusur,53339.0
61f695d3823c9d1403a9176e,صب واي,26.338957,50.152561,Deli,8.1,0.9822657956580704,ChIJH3YF0KXlST4Rq6IQCJdOtt4,OPERATIONAL,17.207549644435876,,1,1,9,21,12,0,0,14,5,1,0,0,0,0,5,57,4.083333333333333,4.154999999999999,3.819709702062643,6.684491978609626,0.2105263157894736,0.3684210526315789,0.3428571428571428,0.6,19976,Subway,4.5,145.0,530.0,696.0,52292,76969,10901.0,17034,Al Qusur,53339.0
6237406cad00d3773e57f4a5,Yasumi Ramen Shop (يسومي),26.339165,50.152447,Ramen Restaurant,7.8,0.9853301999109666,ChIJU1BGrw3lST4RHNPJzN3705I,OPERATIONAL,32.50054472146674,,1,1,9,22,13,0,0,14,4,1,0,0,0,0,5,57,4.1,4.161904761904762,4.138018843901197,7.002801120448179,0.2280701754385964,0.3859649122807017,0.3611111111111111,0.6111111111111112,21936,Yasumi Ramen Shop,4.3,1214.0,505.0,643.0,51775,76969,10608.0,16351,Al Qusur,53339.0
6238c99cc6d97439961e9b1c,عدوله,26.339104,50.153014,Middle Eastern Restaurant,7.5,0.7798287660596523,ChIJgzYMnjnlST4R_IqPDUqZvPM,OPERATIONAL,70.98361081347431,,1,1,8,20,12,0,0,13,5,2,0,0,0,0,5,57,4.083333333333333,4.154999999999999,3.819709702062643,6.366182836771072,0.2105263157894736,0.3508771929824561,0.3636363636363636,0.6060606060606061,19585,Adola restaurant,3.6,191.0,530.0,696.0,52292,76861,10601.0,17139,Al Qusur,53339.0
63c7a9122778995c9697521d,Spot (سبوت),26.339768,50.151752,Fried Chicken Joint,7.5,0.9366931351133104,ChIJx0EHzUrlST4RK58xSHT17gU,OPERATIONAL,80.71933625388526,,1,1,9,23,14,0,0,17,4,1,0,0,0,0,4,57,4.078571428571428,4.109090909090909,4.456327986,7.321110262286733,0.2456140350877192,0.4035087719298245,0.35,0.575,21693,Spot Chicken,4.1,210.0,705.0,906.0,51777,76432,15815.0,22793,Al Qusur,53339.0
63fcd16bcf451c48d942f9ba,LATE diner,26.340157,50.154778,Diner,No rating,0.918317062,ChIJVS3cm4rlST4RnG8BfBiELOw,OPERATIONAL,5.42368542,,1,2,4,18,13,0,3,16,2,2,0,0,0,0,6,58,4.123076923076924,4.116666666666666,4.138018843901197,5.729564553093965,0.2241379310344827,0.3103448275862069,0.3513513513513513,0.4864864864864865,21114,LATINUS BURGER.,4.3,141.0,488.0,635.0,51962,81083,9185.0,14405,Al Qusur,53339.0
63034748e712e00373eb79de,Bellevento (بيليڤينتو),26.343621,50.184432,Italian Restaurant,8.9,0.9909445021981188,ChIJg6XKFj_vST4R43-M6db4BoU,OPERATIONAL,14.23746370558804,,1,1,4,9,4,0,0,9,2,5,0,0,2,4,3,58,4.55,4.5,1.2732365673542143,2.8647822765469826,0.068965517,0.1551724137931034,0.2,0.45,14871,Bell’evento,4.7,3627.0,486.0,706.0,44217,115210,4379.0,15219,Qurtoba,67021.0
5d29fd794fa0730023d320bf,Namat (نمط),26.342671,50.181788,Health Food Store,8.2,0.9800478450921206,ChIJExTf4PvlST4RKgoKVm_UzOc,OPERATIONAL,8.634577153982598,,1,1,3,8,5,0,0,8,4,4,0,1,2,2,5,58,3.6,3.857142857142857,1.591545709192768,2.546473134708429,0.086206897,0.1379310344827586,0.2777777777777778,0.4444444444444444,12711,نمط Namat Health Kitchen,4.2,261.0,412.0,363.0,43667,107867,3960.0,12923,Qurtoba,67021.0
56706e3d498e68441938631f,Snack House (سناك هاوس),26.327291,50.167638,Sandwich Spot,6.2,0.895016345,ChIJKXFEAxLmST4RuuoARdwWtMM,OPERATIONAL,16.77285034255194,,1,5,4,18,14,0,0,21,4,2,2,1,1,1,5,58,3.821428571428572,3.855555555555555,4.456327986,5.729564553093965,0.2413793103448276,0.3103448275862069,0.35,0.45,15268,Snack House,4.0,1016.0,658.0,742.0,40241,81296,11850.0,16694,Al Dawhah Al Janubiyah,38455.0
5fac41b45fbcf1419fff9b0f,Enabi,26.331358,50.162493,Middle Eastern Restaurant,No rating,0.4945704587868388,ChIJjx5UqornST4RKgi5KpUTHwQ,OPERATIONAL,25.10896998698508,,1,3,9,29,20,0,0,18,4,0,0,0,0,1,4,58,3.865,3.913793103448276,6.366182836771072,9.230965113318057,0.3448275862068966,0.5,0.425531915,0.6170212765957447,18926,المشوى العنابي | Ennabi Grill,3.1,208.0,503.0,632.0,42510,81272,14608.0,23731,Al Dawhah Al Janubiyah,38455.0
5e85e92cb0d6660008910b92,The Barking Lot,26.335582,50.193452,Pet Café,8.8,0.971681216,ChIJ21oQSlLpST4RuuZOY2Hcot0,OPERATIONAL,34.27123862998679,,1,1,0,2,2,0,2,9,5,1,2,1,0,3,1,58,3.6,3.6,0.6366182836771073,0.6366182836771073,0.034482759,0.034482759,0.1538461538461538,0.1538461538461538,18669,The Barking Lot,4.1,1105.0,595.0,595.0,55257,96216,1190.0,12846,Qurtoba,67021.0
58f1d45df62f2b07a6795be4,Raising Cane's,26.345494,50.195987,Fried Chicken Joint,9.2,0.9973822973159154,ChIJlz5Vl9zDST4RqXEAFvK0SHI,OPERATIONAL,19.28163989817166,,1,2,1,1,0,0,0,16,4,2,0,0,0,11,0,58,,3.9,0.0,0.3183091418385536,0.0,0.017241379,0.0,0.058823529,18711,Raising Cane's,4.4,4137.0,549.0,,63080,104821,549.0,16758,Al Rakah Al Janubiyah,28866.0
63ca9eb4ab7aa32866c789b8,Malama (مالاما),26.336941,50.200586,Hawaiian Restaurant,9.3,0.9996242532032414,ChIJjWhzH4_pST4RINn9I8bs4QI,OPERATIONAL,136.75091994560646,,1,1,2,4,2,0,1,9,2,1,2,1,0,3,3,58,3.75,3.7,0.6366182836771073,1.2732365673542143,0.034482759,0.068965517,0.1428571428571428,0.2857142857142857,17839,MALAMA | مالاما,4.5,1512.0,471.0,579.0,56146,94092,1887.0,13236,Al Rakah Al Janubiyah,28866.0
61200fbb69c2e87c70277761,Madame Banquet (مدام بانكويت),26.334297,50.188749,Restaurant,7.9,0.9978457183652508,ChIJyYglCDHpST4R7mr27lrMyUs,OPERATIONAL,19.181488245131707,,1,0,6,9,4,0,1,15,2,3,3,1,0,2,1,58,4.033333333333333,4.225,1.2732365673542143,2.8647822765469826,0.068965517,0.1551724137931034,0.16,0.36,19631,Madame Banquet,3.9,1117.0,510.0,757.0,48098,95200,4087.0,10876,Al Jawharah,78487.0
5e03a253169dec00096d616c,Leopardo (ليوباردو),26.350056,50.195202,Pizzeria,9.2,0.992748087,ChIJJ9L_T3bvST4RXkY9N5G5TC0,OPERATIONAL,29.011279869039004,,1,1,2,3,1,0,0,15,2,3,0,0,1,11,4,58,4.4,4.3,0.3183091418385536,0.9549274255156608,0.017241379,0.051724138,0.052631579,0.1578947368421052,21365,ليوباردو Leopardo,4.4,4005.0,1487.0,3542.0,66649,105207,4461.0,21260,Al Rakah Al Janubiyah,28866.0
63479d7e8a7e8765946e77a2,Scatola (سكاتولا),26.34375,50.203767,Italian Restaurant,8.9,0.9923347653461254,ChIJpXvdQU_pST4Rc_0kju4DVY0,OPERATIONAL,16.82380901668462,,1,1,4,10,7,1,1,13,3,0,0,1,0,3,0,59,4.0,3.98,2.228163992869875,3.183091418385536,0.1186440677966101,0.1694915254237288,0.2916666666666667,0.4166666666666667,16745,Scatola,4.3,886.0,970.0,1283.0,54229,97901,9738.0,24071,Al Rakah Al Janubiyah,28866.0
61751599000f190c61d71bea,BRNX (برونكس),26.345594,50.195596,Pizzeria,8.1,0.9560376247792488,ChIJPSGimbTpST4RU034R9hdwTQ,OPERATIONAL,8.880010330622543,,1,2,1,1,0,0,0,16,4,2,0,0,0,11,0,58,,3.9,0.0,0.3183091418385536,0.0,0.017241379,0.0,0.058823529,18454,BRNX PIZZA | برونكس بيتزا,4.3,625.0,549.0,,63459,105678,549.0,16758,Al Rakah Al Janubiyah,28866.0
59f3a8c512f0a97a14053c75,Abs Kitchen (آبز كيتشن),26.343778,50.203758,Health Food Store,8.5,0.9920592176951692,ChIJBarvH7boST4RriUI0m4KAYg,OPERATIONAL,16.39154600136703,,1,1,4,9,6,1,1,13,3,0,0,1,0,3,1,59,4.166666666666667,4.088888888888889,1.9098548510313216,2.8647822765469826,0.1016949152542373,0.1525423728813559,0.2608695652173913,0.391304348,16745,Abs Kitchen أبز كيتشن الراكة,4.3,872.0,1078.0,1496.0,54229,97240,9736.0,23967,Al Rakah Al Janubiyah,28866.0
646695cd2d9b314389759c72,The Wings Club (ذي وينقز كلوب),26.343908,50.203843,Wings Joint,8.2,0.9620495735273856,ChIJ-RLFRmDpST4RAHujfPie9mk,OPERATIONAL,6.346110059854063,,1,1,5,10,6,1,0,12,3,0,0,1,0,3,0,59,4.016666666666667,4.09,1.9098548510313216,3.183091418385536,0.1016949152542373,0.1694915254237288,0.2727272727272727,0.4545454545454545,16745,The Wings Club,4.4,629.0,937.0,1432.0,57648,97240,9378.0,22053,Al Rakah Al Janubiyah,28866.0
621a1a6f8361ba2576a3ea7b,Los Chavos (لوس تشافوس),26.337485,50.201328,Taco Restaurant,7.5,0.965055548,ChIJFZVidObpST4R_uLkBUI7jKc,OPERATIONAL,19.230607602937702,,1,1,3,6,3,0,1,8,2,0,1,1,0,3,2,58,3.9333333333333336,3.9,0.9549274255156608,1.9098548510313216,0.051724138,0.1034482758620689,0.2,0.4,20855,Los Chavos Tacos,4.4,933.0,598.0,638.0,56811,91861,3589.0,15076,Al Rakah Al Janubiyah,28866.0
599f1f89e1f228209723c434,Lghawees (لغاويص),26.343778,50.203758,Shawarma Restaurant,6.9,0.931413685,ChIJFcYcHLboST4RYMb-aeIUgmM,OPERATIONAL,19.41214036714025,,1,1,4,9,6,1,1,13,3,0,0,1,0,3,1,59,4.166666666666667,4.088888888888889,1.9098548510313216,2.8647822765469826,0.1016949152542373,0.1525423728813559,0.2608695652173913,0.391304348,16745,Lghawees,3.8,5406.0,1078.0,1496.0,54229,97240,9736.0,23967,Al Rakah Al Janubiyah,28866.0
63e8a1f8d20edd534683c2cf,Sold Out (سولد اوت),26.338566,50.208806,Burger Joint,9.2,0.9987600355706968,ChIJvfF9cXLpST4Rm9uA9uh6Kzw,OPERATIONAL,10.528504145030832,,1,2,3,5,1,0,2,11,1,0,1,2,1,1,3,58,4.7,4.04,0.3183091418385536,1.591545709192768,0.017241379,0.086206897,0.052631579,0.2631578947368421,15739,Soldout Restaurant® مطعم سولد اوت,4.7,7008.0,1135.0,4785.0,42518,89631,5677.0,36214,Al Rakah Al Janubiyah,28866.0
6421fd7e69e8852f2a1df374,Ziba (زيبا),26.351144,50.211345,Persian Restaurant,9.2,0.992046693,ChIJvfEss9fpST4RLHPhGVJXURo,OPERATIONAL,44.85037956636376,,1,2,16,25,9,1,0,23,0,0,1,1,0,2,2,59,4.255555555555556,4.358333333333333,2.8647822765469826,7.957728546,0.1525423728813559,0.423728814,0.1875,0.5208333333333334,9542,Ziba Restaurant ® مطعم زيبا,4.6,5022.0,441.0,611.0,41028,83167,10851.0,16700,Al Bahar,39702.0
6374f4417073a2240e844d09,Bistro,26.35049,50.212308,Bistro,8.9,0.9850828521686852,ChIJ-Z5JMpTpST4RTjAq3Yl-ap4,OPERATIONAL,70.98855835385444,,1,2,13,22,9,1,0,18,0,2,1,1,0,4,2,59,4.255555555555556,4.357142857142857,2.8647822765469826,7.002801120448179,0.1525423728813559,0.3728813559322034,0.225,0.55,9542,Bistro,4.0,407.0,462.0,611.0,41946,80593,11957.0,17845,Al Bahar,39702.0
5bb0db8fbd4009003994fc6f,Falla (فلة),26.330697,50.21333,American Restaurant,7.5,0.952267632,ChIJd4FHU93pST4RoxSiqirb8_w,OPERATIONAL,55.84337061938279,,1,1,4,11,7,0,1,20,2,0,0,0,2,0,0,58,4.3,4.29,2.228163992869875,3.5014005602240896,0.1206896551724138,0.1896551724137931,0.2058823529411764,0.3235294117647059,13492,مطعم فله,4.3,2345.0,1075.0,1169.0,35188,83085,10755.0,54987,Al Rawabi,22464.0
5c8eaef4dab4b1002c547b85,SALT Albahar (سولت البحر),26.334776,50.225894,Burger Joint,9.4,0.9983091394145864,ChIJ7bZsKwDpST4RFWa_qUU7YUk,OPERATIONAL,29.885976195073336,,1,4,0,4,3,0,12,2,0,1,1,0,0,0,0,35,4.333333333333333,4.0,0.9549274255156608,1.2732365673542143,0.085714286,0.1142857142857142,0.1666666666666666,0.2222222222222222,1395,SALT ALBAHAR | سولت البحر,4.5,261.0,2200.0,2933.0,15880,42205,17334.0,18243,Al Kurnaish,39702.0
583c50c618384c41774558c5,ركن الرحلات(حمام-دجاج-خضار مجهزه),26.35709,49.962623,BBQ Joint,8.7,0.9992428344626544,ChIJGfkfmDADNj4Rx3gkuZhBogo,OPERATIONAL,13.419651278687894,,1,0,1,7,6,1,2,21,1,1,1,1,4,2,7,59,3.3,2.84,1.9098548510313216,2.228163992869875,0.1016949152542373,0.1186440677966101,0.1764705882352941,0.2058823529411764,14738,ركن الرحلات Rokn Rhlat,4.1,1375.0,91.0,114.0,19039,24987,472.0,3109,Al Fursan,19340.0
52e3afab498ee20ce63a8bc2,مطاعم دانة السور البخاري,26.35783,49.963375,Middle Eastern Restaurant,No rating,0.9961964815296892,ChIJFT8t1b0DNj4RCnJTLsWHb7s,OPERATIONAL,14.09301006022045,,1,0,1,8,7,1,1,22,0,1,1,1,4,1,7,59,3.54,3.1166666666666667,2.228163992869875,2.546473134708429,0.1186440677966101,0.13559322,0.2,0.2285714285714285,15199,مطاعم دانه السور للبخاري,3.3,48.0,112.0,134.0,19303,26133,676.0,3105,Al Fursan,19340.0
61ce06ab34521721c5b94a78,ماكدونالدز,26.35026,50.018413,Burger Joint,8,0.9999059970305448,ChIJNVa4dNwdNj4RQipdxwoHh1g,OPERATIONAL,65.86334082165024,,1,1,10,18,8,0,0,16,1,0,0,0,0,8,0,58,3.6375,3.682352941176471,2.546473134708429,5.729564553093965,0.1379310344827586,0.3103448275862069,0.2352941176470588,0.5294117647058824,471,McDonald's,3.6,1121.0,119.0,158.0,8768,49634,2064.0,4551,Al Anwar,19292.0
5de16e717585710008d71364,مطعم تثليث البخاري,26.365829,50.031927,Restaurant,No rating,0.9979382219001056,ChIJh3rDVADjST4R1P6v5RltKKM,OPERATIONAL,68.19453639408408,,1,1,2,13,10,0,0,13,5,1,1,1,3,1,6,57,3.555555555555556,3.6454545454545455,3.183091418385536,4.138018843901197,0.175438596,0.2280701754385964,0.3448275862068966,0.4482758620689655,19023,مطعم تثليث البخاري,3.1,15.0,36.0,39.0,50236,98089,532.0,38605,Al Manar,19546.0
5e16107886c4910008944386,شورما ريف,26.36697,50.033638,Shawarma Restaurant,No rating,0.3179940575404015,ChIJ8ZWO6gDjST4R937-yTQZv-k,OPERATIONAL,67.58331795,,1,1,2,6,5,0,0,18,8,2,0,2,3,1,6,57,3.76,3.783333333333333,1.591545709192768,1.9098548510313216,0.087719298,0.1052631578947368,0.1851851851851851,0.2222222222222222,21559,شاورما ريف,3.3,59.0,51.0,54.0,59645,100896,442.0,20642,Al Manar,19546.0
63334c2e73b95d4db0aa9784,مطاعم الجلسة الخليجية,26.366037,50.038164,Middle Eastern Restaurant,No rating,0.2273353141531995,ChIJm8ExwGv7ST4RgGoTW2gK33w,OPERATIONAL,25.52752794,,1,3,5,11,6,0,0,13,6,0,0,1,0,2,4,58,4.4,4.5,1.9098548510313216,3.5014005602240896,0.1034482758620689,0.1896551724137931,0.25,0.4583333333333333,25441,مطاعم ومطابخ غذوان,4.2,485.0,94.0,115.0,72484,116994,1436.0,3833,Al Manar,19546.0
563613e5498ebe3746ec51df,حلم شاورمتي,26.353554,50.049144,Turkish Restaurant,6.9,0.9712608574120278,ChIJGRTxl-jiST4RtgN_sSvipg4,OPERATIONAL,5.710513011759479,,1,0,0,12,12,1,0,13,5,0,1,1,1,2,7,58,4.209090909090909,4.209090909090909,3.819709702062643,3.819709702062643,0.2068965517241379,0.2068965517241379,0.4615384615384615,0.4615384615384615,32462,Shawarma Dream,4.0,247.0,145.0,145.0,80199,123308,1763.0,3771,Village2,27340.0
601458920db3f17a1cbd1aa1,غنم و غنم,26.356223,50.045242,BBQ Joint,No rating,0.9541374633772634,ChIJhbeSvLHjST4Rs2gjA-4UXoM,OPERATIONAL,11.106305720111717,,1,0,2,10,7,0,0,24,3,1,0,0,1,2,5,58,4.1571428571428575,4.211111111111111,2.228163992869875,3.183091418385536,0.1206896551724138,0.1724137931034483,0.2,0.2857142857142857,33266,غنم وغنم,4.0,177.0,71.0,87.0,84713,121014,655.0,2183,Taybah,19132.0
522386cb11d276abad69c3ea,Taybah Restaurant (مطعم طيبة),26.353599,50.048481,Middle Eastern Restaurant,No rating,0.9748739556696656,ChIJ0517vujiST4Rt4JsJ-EetvE,OPERATIONAL,13.737221296954504,,1,0,0,12,12,1,0,18,5,0,1,1,0,2,5,58,4.209090909090909,4.209090909090909,3.819709702062643,3.819709702062643,0.2068965517241379,0.2068965517241379,0.4,0.4,33668,Salem Pastry,3.8,552.0,145.0,145.0,81315,120059,1604.0,3699,Taybah,19132.0
5a578f3a2105c30fa8fa4508,شاورما ريف الطيب,26.35366,50.048465,Shawarma Restaurant,No rating,0.866201485,ChIJuzi_vejiST4RtfROhLuBOaI,OPERATIONAL,11.863797642893587,,1,0,0,12,12,1,0,19,5,0,1,1,0,2,4,58,4.209090909090909,4.209090909090909,3.819709702062643,3.819709702062643,0.2068965517241379,0.2068965517241379,0.3870967741935484,0.3870967741935484,33668,Shawarma Reef,3.7,181.0,145.0,145.0,81315,120059,1603.0,3603,Taybah,19132.0
63500dfc83b99755b2fb91e7,Attractive,26.353106,50.048898,Burger Joint,No rating,0.715062168,ChIJa-a7qGvjST4R8wwOeKMtoP0,OPERATIONAL,6.0375737023437175,,1,1,0,12,12,1,0,12,4,0,1,1,1,2,10,58,4.209090909090909,4.209090909090909,3.819709702062643,3.819709702062643,0.2068965517241379,0.2068965517241379,0.48,0.48,32961,مطعم اتراكتف Attractive,3.9,44.0,145.0,145.0,80211,119905,2134.0,4805,Village2,27340.0
5b5c5894d1a402002cb14639,مطعم العصر الحديث 2,26.358884,50.06401,Restaurant,8.6,0.9906307910511114,ChIJozoTxx7jST4Rnfdh4H4bK10,OPERATIONAL,5.901097069974614,,1,1,1,14,13,0,1,21,6,1,1,0,1,0,6,58,3.8615384615384616,3.857142857142857,4.138018843901197,4.456327986,0.2241379310344827,0.2413793103448276,0.3513513513513513,0.3783783783783784,32426,AlAsr AlHadith Restaurant,4.2,1694.0,572.0,580.0,84286,140804,9542.0,11142,Taybah,19132.0
5c44b0ca8b98fd002cce4951,Alkarak,26.362895,50.072419,Restaurant,8.8,0.9957967968693384,ChIJc-0z-cjjST4Rifqt58ilYtg,OPERATIONAL,7.795177395009821,,1,0,1,9,7,0,0,22,5,1,3,1,3,0,6,58,4.0285714285714285,4.011111111111111,2.228163992869875,2.8647822765469826,0.1206896551724138,0.1551724137931034,0.2058823529411764,0.2647058823529412,30453,ALKARAK,4.0,1148.0,621.0,590.0,74958,129266,5591.0,9166,An Nada,24775.0
55cc9c0f498e94385620e5a2,مطعم شواية الخليج,26.366841,50.068477,Middle Eastern Restaurant,9.3,0.9990164918782934,ChIJ-eNvGSPjST4RIosCN7ya7SA,OPERATIONAL,7.567528127,,1,0,0,9,8,0,0,21,5,2,5,1,3,1,2,57,3.8125,3.866666666666666,2.546473134708429,2.8647822765469826,0.1403508771929824,0.1578947368421052,0.2424242424242424,0.2727272727272727,34186,Shwaiat Al-Khalij,4.2,5323.0,1303.0,1465.0,79847,134474,11993.0,19925,Taybah,19132.0
54aec191498e554ac67013e1,مطبق ومعصوب ركن الديرة,26.368592,50.066949,Yemeni Restaurant,8.9,0.9913968921143356,ChIJ30cIiCPjST4RtV6DHr2Eehc,OPERATIONAL,21.1076877,,1,0,2,11,7,0,0,21,7,1,3,0,9,1,5,57,3.8857142857142857,4.027272727272727,2.228163992869875,3.5014005602240896,0.1228070175438596,0.1929824561403508,0.1707317073170731,0.2682926829268293,33071,مطبق ومعصوب اركان الديرة فرع حي طيبه,4.0,1976.0,673.0,1025.0,82332,136136,8916.0,13473,An Nada,24775.0
5b9cf994396de0002cac435d,McDonald’s (ماكدونالدز),26.366274,50.069633,Fast Food Restaurant,8.5,0.9980329837565868,ChIJxQA6PMfjST4RtT5XJH1LbMs,OPERATIONAL,18.26817250947458,,1,0,2,15,13,0,0,21,6,2,5,2,2,0,1,58,3.392307692307692,3.453333333333333,4.138018843901197,4.774637127578304,0.2241379310344827,0.2586206896551724,0.3421052631578947,0.3947368421052631,34234,McDonald's,3.4,3409.0,579.0,610.0,78487,132648,12319.0,16888,An Nada,24775.0
5a2169b11c0b34450edfac36,روائع امواج البحار,26.363308,50.070949,Seafood Restaurant,8.1,0.9872040417007444,ChIJISCnkxfjST4RPfcLvtIjWRk,OPERATIONAL,8.876948858249214,,1,0,2,15,10,0,1,19,8,1,3,0,3,0,5,58,4.0,4.1066666666666665,3.183091418385536,4.774637127578304,0.1724137931034483,0.2586206896551724,0.2631578947368421,0.3947368421052631,30396,Masterpieces Sea Waves,4.5,4243.0,772.0,1149.0,77985,130418,11594.0,14819,Taybah,19132.0
579679fd498e4e735a88a41d,بروستد كرم,26.362692,50.070165,Fried Chicken Joint,7.9,0.9897818682513224,ChIJ07XAJxjjST4RgYB7BDeGH08,OPERATIONAL,18.840372328795333,,1,0,1,18,13,0,2,18,6,1,1,0,2,2,4,58,4.230769230769231,4.305555555555555,4.138018843901197,5.729564553093965,0.2241379310344827,0.3103448275862069,0.325,0.45,34357,Broasted Karam,4.0,3255.0,1022.0,1405.0,77834,131930,18485.0,21643,Taybah,19132.0
5a4a4fb0031320556f32b359,Curve Burger (كيرف برجر),26.368577,50.067013,Burger Joint,8.3,0.9850092656817782,ChIJ1_OUeCTjST4RgC6YtlLu6L8,OPERATIONAL,17.602651097673753,,1,0,2,11,7,0,0,20,7,1,3,0,9,1,6,57,3.8857142857142857,4.027272727272727,2.228163992869875,3.5014005602240896,0.1228070175438596,0.1929824561403508,0.175,0.275,33071,Curve Burger,4.1,1690.0,673.0,1025.0,82332,136505,8223.0,12587,Taybah,19132.0
5298d4fe498ec023d0ea1f5d,معجنات فواحة,26.364799,50.070259,Bakery,8,0.9769030882155022,ChIJnfsYVT3jST4Rbfwv5ZyHkT4,OPERATIONAL,16.05464396271334,,1,0,1,13,11,1,0,15,5,1,2,0,3,0,8,58,3.87,4.0,3.5014005602240896,4.138018843901197,0.1896551724137931,0.2241379310344827,0.3548387096774194,0.4193548387096774,31442,Fawaha Pizza معجنات فواحة,4.1,310.0,451.0,529.0,79140,132598,5423.0,9016,Taybah,19132.0
5e639b1d65c2c3000837cc4e,Alroshanah (الروشنّة),26.363851,50.073941,Middle Eastern Restaurant,8.1,0.9558249562597704,ChIJq4ksFXLjST4R4OaCY3IkRKg,OPERATIONAL,22.65130809006667,,1,1,2,15,12,0,0,16,5,1,4,0,2,0,3,58,4.258333333333334,4.1466666666666665,3.819709702062643,4.774637127578304,0.2068965517241379,0.2586206896551724,0.3636363636363636,0.4545454545454545,29339,الروشنة للمأكولات الخليجية,4.4,753.0,373.0,464.0,74331,128074,5608.0,9303,Ash Shulah,27340.0
52d15c60498ec84b0da1330f,وادي الدور للاكلات الشعبية,26.369314,50.066344,Arepa Restaurant,8.2,0.9941507148551136,ChIJZXX-OCTjST4RUyTKiuFgwuA,OPERATIONAL,6.460215821741069,,1,0,1,6,4,0,0,21,7,1,3,0,11,1,4,58,3.95,4.3,1.2732365673542143,1.9098548510313216,0.068965517,0.1034482758620689,0.1052631578947368,0.1578947368421052,33788,مطعم و فوال وادي الدور,4.0,494.0,768.0,1150.0,81902,138053,6471.0,11421,An Nada,24775.0
5a43680c8194fc667beb1e7d,Hungry Bunny,26.36437,50.071319,Fast Food Restaurant,7.9,0.9951445756938908,ChIJUUYm4RfjST4R8JcbeabdA9Q,OPERATIONAL,54.43282193275219,,1,0,1,16,13,0,0,19,6,1,2,0,3,0,4,58,4.153846153846154,4.1625,4.138018843901197,5.092946269416858,0.2241379310344827,0.2758620689655172,0.3421052631578947,0.4210526315789473,29434,مطعم الارنب الجائع الفيصليه,3.1,94.0,560.0,681.0,77079,133369,9046.0,17841,An Nada,24775.0
