Unnamed: 0,main_id,gid,level,area,population_count,population_male_count,population_female_count,population_density_km2,median_age,male_median_age,female_medium_age,geometry_region,geometry,centroid,inside_city
43237,1240029,12341432131422,14,400 meters x 400 meters,61,32.0,29.0,381.3,25,32.0,22.0,"[[[49.97541612844096, 26.37793598287291], [49.979009389577435, 26.37793598287291], [49.979009389577435, 26.374716796753155], [49.97541612844096, 26.374716796753155], [49.97541612844096, 26.37793598287291]]]","POLYGON ((49.97541612844096 26.37793598287291, 49.979009389577435 26.37793598287291, 49.979009389577435 26.374716796753155, 49.97541612844096 26.374716796753155, 49.97541612844096 26.37793598287291))",POINT (49.9772127590092 26.37632638981303),True
43282,1243483,12341434421212,14,400 meters x 400 meters,230,117.0,113.0,1437.5,22,26.0,17.0,"[[[50.14070614071895, 26.133022766649862], [50.14429940185543, 26.133022766649862], [50.14429940185543, 26.12979678615771], [50.14070614071895, 26.12979678615771], [50.14070614071895, 26.133022766649862]]]","POLYGON ((50.14070614071895 26.133022766649862, 50.14429940185543 26.133022766649862, 50.14429940185543 26.12979678615771, 50.14070614071895 26.12979678615771, 50.14070614071895 26.133022766649862))",POINT (50.142502771287184 26.131409776403782),True
43332,1233299,12341414433131,14,400 meters x 400 meters,3385,2004.0,1381.0,21156.3,30,32.0,26.0,"[[[50.06524765685291, 26.461603316313195], [50.06884091798939, 26.461603316313195], [50.06884091798939, 26.45838646477532], [50.06524765685291, 26.45838646477532], [50.06524765685291, 26.461603316313195]]]","POLYGON ((50.06524765685291 26.461603316313195, 50.06884091798939 26.461603316313195, 50.06884091798939 26.45838646477532, 50.06524765685291 26.45838646477532, 50.06524765685291 26.461603316313195))",POINT (50.06704428742114 26.45999489054426),True
43356,1232895,12341432112112,14,400 meters x 400 meters,317,157.0,160.0,1981.3,24,26.0,20.0,"[[[49.982602650713915, 26.442300858931826], [49.986195911850395, 26.442300858931826], [49.986195911850395, 26.439083468185736], [49.982602650713915, 26.439083468185736], [49.982602650713915, 26.442300858931826]]]","POLYGON ((49.982602650713915 26.442300858931826, 49.986195911850395 26.442300858931826, 49.986195911850395 26.439083468185736, 49.982602650713915 26.439083468185736, 49.982602650713915 26.442300858931826))",POINT (49.98439928128215 26.44069216355878),True
43375,1232479,12341432144214,14,400 meters x 400 meters,1036,512.0,524.0,6475.0,25,26.0,24.0,"[[[50.05446787344348, 26.36183915546771], [50.05806113457996, 26.36183915546771], [50.05806113457996, 26.358619520983073], [50.05446787344348, 26.358619520983073], [50.05446787344348, 26.36183915546771]]]","POLYGON ((50.05446787344348 26.36183915546771, 50.05806113457996 26.36183915546771, 50.05806113457996 26.358619520983073, 50.05446787344348 26.358619520983073, 50.05446787344348 26.36183915546771))",POINT (50.056264504011715 26.360229338225395),True
43376,1232480,12341414434221,14,400 meters x 400 meters,236,131.0,105.0,1475.0,31,30.0,33.0,"[[[50.11555331276361, 26.46803674969708], [50.11914657390008, 26.46803674969708], [50.11914657390008, 26.464820077956333], [50.11555331276361, 26.464820077956333], [50.11555331276361, 26.46803674969708]]]","POLYGON ((50.11555331276361 26.46803674969708, 50.11914657390008 26.46803674969708, 50.11914657390008 26.464820077956333, 50.11555331276361 26.464820077956333, 50.11555331276361 26.46803674969708))",POINT (50.117349943331845 26.46642841382671),True
43377,1232483,12341432133233,14,400 meters x 400 meters,442,230.0,212.0,2762.5,24,27.0,20.0,"[[[49.96463634503153, 26.355399796848463], [49.968229606168, 26.355399796848463], [49.968229606168, 26.35217998307157], [49.96463634503153, 26.35217998307157], [49.96463634503153, 26.355399796848463]]]","POLYGON ((49.96463634503153 26.355399796848463, 49.968229606168 26.355399796848463, 49.968229606168 26.35217998307157, 49.96463634503153 26.35217998307157, 49.96463634503153 26.355399796848463))",POINT (49.96643297559977 26.35378988996002),True
43380,1232490,12341432133214,14,400 meters x 400 meters,635,334.0,301.0,3968.8,24,25.0,23.0,"[[[49.968229606168, 26.36183915546771], [49.97182286730448, 26.36183915546771], [49.97182286730448, 26.358619520983073], [49.968229606168, 26.358619520983073], [49.968229606168, 26.36183915546771]]]","POLYGON ((49.968229606168 26.36183915546771, 49.97182286730448 26.36183915546771, 49.97182286730448 26.358619520983073, 49.968229606168 26.358619520983073, 49.968229606168 26.36183915546771))",POINT (49.970026236736246 26.360229338225395),True
43439,1233305,12341414434413,14,400 meters x 400 meters,2175,1380.0,795.0,13593.8,32,33.0,28.0,"[[[50.10836679049065, 26.45195249204586], [50.11196005162713, 26.45195249204586], [50.11196005162713, 26.448735370869525], [50.10836679049065, 26.448735370869525], [50.10836679049065, 26.45195249204586]]]","POLYGON ((50.10836679049065 26.45195249204586, 50.11196005162713 26.45195249204586, 50.11196005162713 26.448735370869525, 50.10836679049065 26.448735370869525, 50.10836679049065 26.45195249204586))",POINT (50.11016342105888 26.45034393145769),True
43440,1233306,12341432241243,14,400 meters x 400 meters,644,317.0,327.0,4025.0,29,30.0,28.0,"[[[50.14429940185543, 26.381155079296697], [50.14789266299191, 26.381155079296697], [50.14789266299191, 26.37793598287291], [50.14429940185543, 26.37793598287291], [50.14429940185543, 26.381155079296697]]]","POLYGON ((50.14429940185543 26.381155079296697, 50.14789266299191 26.381155079296697, 50.14789266299191 26.37793598287291, 50.14429940185543 26.37793598287291, 50.14429940185543 26.381155079296697))",POINT (50.14609603242367 26.379545531084805),True
43441,1233310,12341432114124,14,400 meters x 400 meters,474,275.0,199.0,2962.5,26,27.0,23.0,"[[[49.98978917298687, 26.413341108571203], [49.99338243412335, 26.413341108571203], [49.99338243412335, 26.410122909528308], [49.98978917298687, 26.410122909528308], [49.98978917298687, 26.413341108571203]]]","POLYGON ((49.98978917298687 26.413341108571203, 49.99338243412335 26.413341108571203, 49.99338243412335 26.410122909528308, 49.98978917298687 26.410122909528308, 49.98978917298687 26.413341108571203))",POINT (49.991585803555104 26.411732009049757),True
43488,1234122,12341432421144,14,400 meters x 400 meters,39,18.0,21.0,243.8,41,44.0,33.0,"[[[50.133519618445995, 26.329638777293553], [50.137112879582475, 26.329638777293553], [50.137112879582475, 26.326418246654598], [50.133519618445995, 26.326418246654598], [50.133519618445995, 26.329638777293553]]]","POLYGON ((50.133519618445995 26.329638777293553, 50.137112879582475 26.329638777293553, 50.137112879582475 26.326418246654598, 50.133519618445995 26.326418246654598, 50.133519618445995 26.329638777293553))",POINT (50.135316249014245 26.328028511974075),True
43490,1234124,12341414433122,14,400 meters x 400 meters,1825,957.0,868.0,11406.3,28,29.0,26.0,"[[[50.076027440262344, 26.46803674969708], [50.079620701398824, 26.46803674969708], [50.079620701398824, 26.464820077956333], [50.076027440262344, 26.464820077956333], [50.076027440262344, 26.46803674969708]]]","POLYGON ((50.076027440262344 26.46803674969708, 50.079620701398824 26.46803674969708, 50.079620701398824 26.464820077956333, 50.076027440262344 26.464820077956333, 50.076027440262344 26.46803674969708))",POINT (50.07782407083059 26.46642841382671),True
43492,1234130,12341434112214,14,400 meters x 400 meters,14,,,87.5,40,,,"[[[49.99697569525983, 26.2329839250221], [50.00056895639631, 26.2329839250221], [50.00056895639631, 26.22976071053565], [49.99697569525983, 26.22976071053565], [49.99697569525983, 26.2329839250221]]]","POLYGON ((49.99697569525983 26.2329839250221, 50.00056895639631 26.2329839250221, 50.00056895639631 26.22976071053565, 49.99697569525983 26.22976071053565, 49.99697569525983 26.2329839250221))",POINT (49.99877232582807 26.23137231777888),True
43540,1236716,12341432123332,14,400 meters x 400 meters,92,44.0,48.0,575.0,26,30.0,20.0,"[[[50.01134873980574, 26.39724921570795], [50.01494200094222, 26.39724921570795], [50.01494200094222, 26.39403056787891], [50.01134873980574, 26.39403056787891], [50.01134873980574, 26.39724921570795]]]","POLYGON ((50.01134873980574 26.39724921570795, 50.01494200094222 26.39724921570795, 50.01494200094222 26.39403056787891, 50.01134873980574 26.39403056787891, 50.01134873980574 26.39724921570795))",POINT (50.01314537037398 26.395639891793433),True
43579,1237330,12341414434422,14,400 meters x 400 meters,75,58.0,17.0,468.8,31,31.0,29.0,"[[[50.11914657390008, 26.45516952335034], [50.12273983503656, 26.45516952335034], [50.12273983503656, 26.45195249204586], [50.11914657390008, 26.45195249204586], [50.11914657390008, 26.45516952335034]]]","POLYGON ((50.11914657390008 26.45516952335034, 50.12273983503656 26.45516952335034, 50.12273983503656 26.45195249204586, 50.11914657390008 26.45195249204586, 50.11914657390008 26.45516952335034))",POINT (50.120943204468325 26.4535610076981),True
43581,1237334,12341414334432,14,400 meters x 400 meters,158,91.0,67.0,987.5,26,28.0,21.0,"[[[49.99697569525983, 26.448735370869525], [50.00056895639631, 26.448735370869525], [50.00056895639631, 26.445518159828975], [49.99697569525983, 26.445518159828975], [49.99697569525983, 26.448735370869525]]]","POLYGON ((49.99697569525983 26.448735370869525, 50.00056895639631 26.448735370869525, 50.00056895639631 26.445518159828975, 49.99697569525983 26.445518159828975, 49.99697569525983 26.448735370869525))",POINT (49.99877232582808 26.44712676534925),True
43582,1237337,12341432214331,14,400 meters x 400 meters,468,242.0,226.0,2925.0,33,34.0,33.0,"[[[50.093993745944736, 26.39724921570795], [50.09758700708121, 26.39724921570795], [50.09758700708121, 26.39403056787891], [50.093993745944736, 26.39403056787891], [50.093993745944736, 26.39724921570795]]]","POLYGON ((50.093993745944736 26.39724921570795, 50.09758700708121 26.39724921570795, 50.09758700708121 26.39403056787891, 50.093993745944736 26.39403056787891, 50.093993745944736 26.39724921570795))",POINT (50.09579037651297 26.39563989179343),True
43583,1237339,12341432432232,14,400 meters x 400 meters,245,124.0,121.0,1531.3,24,24.0,24.0,"[[[50.11196005162713, 26.28132141602205], [50.11555331276361, 26.28132141602205], [50.11555331276361, 26.278099542592674], [50.11196005162713, 26.278099542592674], [50.11196005162713, 26.28132141602205]]]","POLYGON ((50.11196005162713 26.28132141602205, 50.11555331276361 26.28132141602205, 50.11555331276361 26.278099542592674, 50.11196005162713 26.278099542592674, 50.11196005162713 26.28132141602205))",POINT (50.11375668219537 26.27971047930736),True
43675,1233178,12341432142442,14,400 meters x 400 meters,1126,568.0,558.0,7037.5,25,26.0,24.0,"[[[50.06165439571644, 26.37149752094509], [50.06524765685291, 26.37149752094509], [50.06524765685291, 26.368278155456377], [50.06165439571644, 26.368278155456377], [50.06165439571644, 26.37149752094509]]]","POLYGON ((50.06165439571644 26.37149752094509, 50.06524765685291 26.37149752094509, 50.06524765685291 26.368278155456377, 50.06165439571644 26.368278155456377, 50.06165439571644 26.37149752094509))",POINT (50.063451026284675 26.369887838200736),True
43676,1233182,12341434231133,14,400 meters x 400 meters,51,,,318.8,40,,,"[[[50.06524765685291, 26.173889528483265], [50.065379421738804, 26.17396688914114], [50.06524765685291, 26.173968111341896], [50.06524765685291, 26.174952401238233], [50.06884091798939, 26.174952401238233], [50.06884091798939, 26.171727579777688], [50.06524765685291, 26.171727579777688], [50.06524765685291, 26.173889528483265]]]","POLYGON ((50.06524765685291 26.173889528483265, 50.065379421738804 26.17396688914114, 50.06524765685291 26.173968111341896, 50.06524765685291 26.174952401238233, 50.06884091798939 26.174952401238233, 50.06884091798939 26.171727579777688, 50.06524765685291 26.171727579777688, 50.06524765685291 26.173889528483265))",POINT (50.06704507086333 26.173339721635326),True
43677,1233184,12341414433333,14,400 meters x 400 meters,1445,1393.0,52.0,9031.3,36,36.0,34.0,"[[[50.06524765685291, 26.445518159828975], [50.06884091798939, 26.445518159828975], [50.06884091798939, 26.442300858931826], [50.06524765685291, 26.442300858931826], [50.06524765685291, 26.445518159828975]]]","POLYGON ((50.06524765685291 26.445518159828975, 50.06884091798939 26.445518159828975, 50.06884091798939 26.442300858931826, 50.06524765685291 26.442300858931826, 50.06524765685291 26.445518159828975))",POINT (50.06704428742115 26.4439095093804),True
43737,1233594,12341432241223,14,400 meters x 400 meters,68,41.0,27.0,425.0,29,28.0,30.0,"[[[50.14429940185543, 26.38759300302571], [50.14789266299191, 26.38759300302571], [50.14789266299191, 26.38437408601686], [50.14429940185543, 26.38437408601686], [50.14429940185543, 26.38759300302571]]]","POLYGON ((50.14429940185543 26.38759300302571, 50.14789266299191 26.38759300302571, 50.14789266299191 26.38437408601686, 50.14429940185543 26.38437408601686, 50.14429940185543 26.38759300302571))",POINT (50.146096032423664 26.38598354452128),True
43922,1246611,12341432213333,14,400 meters x 400 meters,358,191.0,167.0,2237.5,28,28.0,28.0,"[[[50.06524765685291, 26.39403056787891], [50.06884091798939, 26.39403056787891], [50.06884091798939, 26.390811830315617], [50.06524765685291, 26.390811830315617], [50.06524765685291, 26.39403056787891]]]","POLYGON ((50.06524765685291 26.39403056787891, 50.06884091798939 26.39403056787891, 50.06884091798939 26.390811830315617, 50.06524765685291 26.390811830315617, 50.06524765685291 26.39403056787891))",POINT (50.06704428742115 26.392421199097264),True
43971,1249897,12341432232344,14,400 meters x 400 meters,65,37.0,28.0,406.3,28,28.0,28.0,"[[[50.104773529354176, 26.368278155456377], [50.10836679049065, 26.368278155456377], [50.10836679049065, 26.365058700294696], [50.104773529354176, 26.365058700294696], [50.104773529354176, 26.368278155456377]]]","POLYGON ((50.104773529354176 26.368278155456377, 50.10836679049065 26.368278155456377, 50.10836679049065 26.365058700294696, 50.104773529354176 26.365058700294696, 50.104773529354176 26.368278155456377))",POINT (50.106570159922406 26.36666842787554),True
43972,1249898,12341432211133,14,400 meters x 400 meters,498,329.0,169.0,3112.5,30,32.0,27.0,"[[[50.06524765685291, 26.43264841717721], [50.06884091798939, 26.43264841717721], [50.06884091798939, 26.429430756930078], [50.06524765685291, 26.429430756930078], [50.06524765685291, 26.43264841717721]]]","POLYGON ((50.06524765685291 26.43264841717721, 50.06884091798939 26.43264841717721, 50.06884091798939 26.429430756930078, 50.06524765685291 26.429430756930078, 50.06524765685291 26.43264841717721))",POINT (50.06704428742115 26.431039587053643),True
43993,1249069,12341432234124,14,400 meters x 400 meters,382,172.0,210.0,2387.5,17,18.0,16.0,"[[[50.104773529354176, 26.36183915546771], [50.10836679049065, 26.36183915546771], [50.10836679049065, 26.358619520983073], [50.104773529354176, 26.358619520983073], [50.104773529354176, 26.36183915546771]]]","POLYGON ((50.104773529354176 26.36183915546771, 50.10836679049065 26.36183915546771, 50.10836679049065 26.358619520983073, 50.104773529354176 26.358619520983073, 50.104773529354176 26.36183915546771))",POINT (50.10657015992241 26.360229338225395),True
44024,1244553,12341432142141,14,400 meters x 400 meters,1018,633.0,385.0,6362.5,29,30.0,25.0,"[[[50.04368809003404, 26.38437408601686], [50.04728135117052, 26.38437408601686], [50.04728135117052, 26.381155079296697], [50.04368809003404, 26.381155079296697], [50.04368809003404, 26.38437408601686]]]","POLYGON ((50.04368809003404 26.38437408601686, 50.04728135117052 26.38437408601686, 50.04728135117052 26.381155079296697, 50.04368809003404 26.381155079296697, 50.04368809003404 26.38437408601686))",POINT (50.045484720602275 26.382764582656772),True
44049,1248703,12341432232323,14,400 meters x 400 meters,1556,853.0,703.0,9725.0,29,30.0,27.0,"[[[50.101180268217696, 26.374716796753155], [50.104773529354176, 26.374716796753155], [50.104773529354176, 26.37149752094509], [50.101180268217696, 26.37149752094509], [50.101180268217696, 26.374716796753155]]]","POLYGON ((50.101180268217696 26.374716796753155, 50.104773529354176 26.374716796753155, 50.104773529354176 26.37149752094509, 50.101180268217696 26.37149752094509, 50.101180268217696 26.374716796753155))",POINT (50.10297689878594 26.37310715884912),True
44084,1249152,12341432223434,14,400 meters x 400 meters,119,84.0,35.0,743.8,37,36.0,38.0,"[[[50.14070614071895, 26.39403056787891], [50.14429940185543, 26.39403056787891], [50.14429940185543, 26.390811830315617], [50.14070614071895, 26.390811830315617], [50.14070614071895, 26.39403056787891]]]","POLYGON ((50.14070614071895 26.39403056787891, 50.14429940185543 26.39403056787891, 50.14429940185543 26.390811830315617, 50.14070614071895 26.390811830315617, 50.14070614071895 26.39403056787891))",POINT (50.142502771287184 26.392421199097264),True
44175,1250509,12341441313332,14,400 meters x 400 meters,1487,982.0,505.0,9293.8,32,34.0,28.0,"[[[50.183825274356685, 26.29420801500768], [50.187418535493165, 26.29420801500768], [50.187418535493165, 26.290986499486444], [50.183825274356685, 26.290986499486444], [50.183825274356685, 26.29420801500768]]]","POLYGON ((50.183825274356685 26.29420801500768, 50.187418535493165 26.29420801500768, 50.187418535493165 26.290986499486444, 50.183825274356685 26.290986499486444, 50.183825274356685 26.29420801500768))",POINT (50.18562190492492 26.29259725724706),True
44176,1250510,12341432243113,14,400 meters x 400 meters,112,54.0,58.0,700.0,26,27.0,26.0,"[[[50.12273983503656, 26.36183915546771], [50.12633309617304, 26.36183915546771], [50.12633309617304, 26.358619520983073], [50.12273983503656, 26.358619520983073], [50.12273983503656, 26.36183915546771]]]","POLYGON ((50.12273983503656 26.36183915546771, 50.12633309617304 26.36183915546771, 50.12633309617304 26.358619520983073, 50.12273983503656 26.358619520983073, 50.12273983503656 26.36183915546771))",POINT (50.124536465604805 26.360229338225395),True
44266,1250590,12341441133332,14,400 meters x 400 meters,180,119.0,61.0,1125.0,34,36.0,31.0,"[[[50.183825274356685, 26.345740086621557], [50.187418535493165, 26.345740086621557], [50.187418535493165, 26.342520003963802], [50.183825274356685, 26.342520003963802], [50.183825274356685, 26.345740086621557]]]","POLYGON ((50.183825274356685 26.345740086621557, 50.187418535493165 26.345740086621557, 50.187418535493165 26.342520003963802, 50.183825274356685 26.342520003963802, 50.183825274356685 26.345740086621557))",POINT (50.18562190492492 26.344130045292683),True
44284,1230687,12341432312214,14,400 meters x 400 meters,264,136.0,128.0,1650.0,20,20.0,22.0,"[[[49.99697569525983, 26.336079569821162], [50.00056895639631, 26.336079569821162], [50.00056895639631, 26.33285921835164], [49.99697569525983, 26.33285921835164], [49.99697569525983, 26.336079569821162]]]","POLYGON ((49.99697569525983 26.336079569821162, 50.00056895639631 26.336079569821162, 50.00056895639631 26.33285921835164, 49.99697569525983 26.33285921835164, 49.99697569525983 26.336079569821162))",POINT (49.99877232582808 26.3344693940864),True
44285,1227096,12341432242431,14,400 meters x 400 meters,767,383.0,384.0,4793.8,16,16.0,16.0,"[[[50.1658589686743, 26.37149752094509], [50.16945222981078, 26.37149752094509], [50.16945222981078, 26.368278155456377], [50.1658589686743, 26.368278155456377], [50.1658589686743, 26.37149752094509]]]","POLYGON ((50.1658589686743 26.37149752094509, 50.16945222981078 26.37149752094509, 50.16945222981078 26.368278155456377, 50.1658589686743 26.368278155456377, 50.1658589686743 26.37149752094509))",POINT (50.16765559924254 26.369887838200732),True
44288,1227102,12341432243412,14,400 meters x 400 meters,669,342.0,327.0,4181.3,28,26.0,30.0,"[[[50.14070614071895, 26.35217998307157], [50.14429940185543, 26.35217998307157], [50.14429940185543, 26.348960079660046], [50.14070614071895, 26.348960079660046], [50.14070614071895, 26.35217998307157]]]","POLYGON ((50.14070614071895 26.35217998307157, 50.14429940185543 26.35217998307157, 50.14429940185543 26.348960079660046, 50.14070614071895 26.348960079660046, 50.14070614071895 26.35217998307157))",POINT (50.14250277128719 26.350570031365805),True
44290,1227526,12341432423143,14,400 meters x 400 meters,223,122.0,101.0,1393.8,33,36.0,32.0,"[[[50.129926357309515, 26.303872024562835], [50.133519618445995, 26.303872024562835], [50.133519618445995, 26.300650777553553], [50.129926357309515, 26.300650777553553], [50.129926357309515, 26.303872024562835]]]","POLYGON ((50.129926357309515 26.303872024562835, 50.133519618445995 26.303872024562835, 50.133519618445995 26.300650777553553, 50.129926357309515 26.300650777553553, 50.129926357309515 26.303872024562835))",POINT (50.13172298787776 26.302261401058196),True
44291,1227527,12341432233132,14,400 meters x 400 meters,899,538.0,361.0,5618.8,26,27.0,25.0,"[[[50.06884091798939, 26.358619520983073], [50.07243417912587, 26.358619520983073], [50.07243417912587, 26.355399796848463], [50.06884091798939, 26.355399796848463], [50.06884091798939, 26.358619520983073]]]","POLYGON ((50.06884091798939 26.358619520983073, 50.07243417912587 26.358619520983073, 50.07243417912587 26.355399796848463, 50.06884091798939 26.355399796848463, 50.06884091798939 26.358619520983073))",POINT (50.07063754855763 26.357009658915768),True
44292,1227528,12341432134132,14,400 meters x 400 meters,54,31.0,23.0,337.5,19,19.0,24.0,"[[[49.982602650713915, 26.358619520983073], [49.986195911850395, 26.358619520983073], [49.986195911850395, 26.355399796848463], [49.982602650713915, 26.355399796848463], [49.982602650713915, 26.358619520983073]]]","POLYGON ((49.982602650713915 26.358619520983073, 49.986195911850395 26.358619520983073, 49.986195911850395 26.355399796848463, 49.982602650713915 26.355399796848463, 49.982602650713915 26.358619520983073))",POINT (49.98439928128216 26.357009658915768),True
44299,1229260,12341434241423,14,400 meters x 400 meters,190,115.0,75.0,1187.5,27,27.0,26.0,"[[[50.14429940185543, 26.16850266911435], [50.14789266299191, 26.16850266911435], [50.14789266299191, 26.165277669255957], [50.14429940185543, 26.165277669255957], [50.14429940185543, 26.16850266911435]]]","POLYGON ((50.14429940185543 26.16850266911435, 50.14789266299191 26.16850266911435, 50.14789266299191 26.165277669255957, 50.14429940185543 26.165277669255957, 50.14429940185543 26.16850266911435))",POINT (50.14609603242367 26.16689016918515),True
44301,1229265,12341432224134,14,400 meters x 400 meters,27,,,168.8,40,,,"[[[50.15507918526487, 26.406904620712886], [50.15867244640135, 26.406904620712886], [50.15867244640135, 26.403686242132594], [50.15507918526487, 26.403686242132594], [50.15507918526487, 26.406904620712886]]]","POLYGON ((50.15507918526487 26.406904620712886, 50.15867244640135 26.406904620712886, 50.15867244640135 26.403686242132594, 50.15507918526487 26.403686242132594, 50.15507918526487 26.406904620712886))",POINT (50.1568758158331 26.40529543142274),True
44340,1229322,12341441312134,14,400 meters x 400 meters,260,146.0,114.0,1625.0,30,31.0,28.0,"[[[50.21257136344852, 26.329638777293553], [50.21616462458499, 26.329638777293553], [50.21616462458499, 26.326418246654598], [50.21257136344852, 26.326418246654598], [50.21257136344852, 26.329638777293553]]]","POLYGON ((50.21257136344852 26.329638777293553, 50.21616462458499 26.329638777293553, 50.21616462458499 26.326418246654598, 50.21257136344852 26.326418246654598, 50.21257136344852 26.329638777293553))",POINT (50.214367994016754 26.328028511974075),True
44341,1229323,12341432334133,14,400 meters x 400 meters,22,,,137.5,37,,,"[[[49.979009389577435, 26.25232133532499], [49.982602650713915, 26.25232133532499], [49.982602650713915, 26.24909865705307], [49.979009389577435, 26.24909865705307], [49.979009389577435, 26.25232133532499]]]","POLYGON ((49.979009389577435 26.25232133532499, 49.982602650713915 26.25232133532499, 49.982602650713915 26.24909865705307, 49.979009389577435 26.24909865705307, 49.979009389577435 26.25232133532499))",POINT (49.980806020145685 26.25070999618903),True
44342,1229324,12341432112313,14,400 meters x 400 meters,687,361.0,326.0,4293.8,23,22.0,23.0,"[[[49.979009389577435, 26.426213006864526], [49.982602650713915, 26.426213006864526], [49.982602650713915, 26.422995166988226], [49.979009389577435, 26.422995166988226], [49.979009389577435, 26.426213006864526]]]","POLYGON ((49.979009389577435 26.426213006864526, 49.982602650713915 26.426213006864526, 49.982602650713915 26.422995166988226, 49.979009389577435 26.422995166988226, 49.979009389577435 26.426213006864526))",POINT (49.98080602014568 26.424604086926372),True
44343,1229325,12341432211323,14,400 meters x 400 meters,2691,1597.0,1094.0,16818.8,30,32.0,28.0,"[[[50.07243417912587, 26.426213006864526], [50.076027440262344, 26.426213006864526], [50.076027440262344, 26.422995166988226], [50.07243417912587, 26.422995166988226], [50.07243417912587, 26.426213006864526]]]","POLYGON ((50.07243417912587 26.426213006864526, 50.076027440262344 26.426213006864526, 50.076027440262344 26.422995166988226, 50.07243417912587 26.422995166988226, 50.07243417912587 26.426213006864526))",POINT (50.07423080969411 26.424604086926376),True
44344,1229330,12341432234413,14,400 meters x 400 meters,178,103.0,75.0,1112.5,25,26.0,24.0,"[[[50.10836679049065, 26.348960079660046], [50.11196005162713, 26.348960079660046], [50.11196005162713, 26.345740086621557], [50.10836679049065, 26.345740086621557], [50.10836679049065, 26.348960079660046]]]","POLYGON ((50.10836679049065 26.348960079660046, 50.11196005162713 26.348960079660046, 50.11196005162713 26.345740086621557, 50.10836679049065 26.345740086621557, 50.10836679049065 26.348960079660046))",POINT (50.110163421058886 26.347350083140803),True
44363,1225627,12341441132313,14,400 meters x 400 meters,196,179.0,17.0,1225.0,37,38.0,29.0,"[[[50.20897810231204, 26.374716796753155], [50.21257136344852, 26.374716796753155], [50.21257136344852, 26.37149752094509], [50.20897810231204, 26.37149752094509], [50.20897810231204, 26.374716796753155]]]","POLYGON ((50.20897810231204 26.374716796753155, 50.21257136344852 26.374716796753155, 50.21257136344852 26.37149752094509, 50.20897810231204 26.37149752094509, 50.20897810231204 26.374716796753155))",POINT (50.210774732880274 26.37310715884912),True
44364,1225628,12341441313343,14,400 meters x 400 meters,1558,1117.0,441.0,9737.5,32,33.0,27.0,"[[[50.187418535493165, 26.290986499486444], [50.191011796629645, 26.290986499486444], [50.191011796629645, 26.287764894476634], [50.187418535493165, 26.287764894476634], [50.187418535493165, 26.290986499486444]]]","POLYGON ((50.187418535493165 26.290986499486444, 50.191011796629645 26.290986499486444, 50.191011796629645 26.287764894476634, 50.187418535493165 26.287764894476634, 50.187418535493165 26.290986499486444))",POINT (50.1892151660614 26.289375696981537),True
44365,1225630,12341441311124,14,400 meters x 400 meters,723,590.0,133.0,4518.8,37,38.0,19.0,"[[[50.191011796629645, 26.336079569821162], [50.19460505776612, 26.336079569821162], [50.19460505776612, 26.33285921835164], [50.191011796629645, 26.33285921835164], [50.191011796629645, 26.336079569821162]]]","POLYGON ((50.191011796629645 26.336079569821162, 50.19460505776612 26.336079569821162, 50.19460505776612 26.33285921835164, 50.191011796629645 26.33285921835164, 50.191011796629645 26.336079569821162))",POINT (50.19280842719788 26.3344693940864),True
44372,1227610,12341432221322,14,400 meters x 400 meters,1136,664.0,472.0,7100.0,29,32.0,25.0,"[[[50.133519618445995, 26.429430756930078], [50.137112879582475, 26.429430756930078], [50.137112879582475, 26.426213006864526], [50.133519618445995, 26.426213006864526], [50.133519618445995, 26.429430756930078]]]","POLYGON ((50.133519618445995 26.429430756930078, 50.137112879582475 26.429430756930078, 50.137112879582475 26.426213006864526, 50.133519618445995 26.426213006864526, 50.133519618445995 26.429430756930078))",POINT (50.13531624901424 26.4278218818973),True
44373,1227616,12341414433143,14,400 meters x 400 meters,1091,577.0,514.0,6818.8,28,28.0,28.0,"[[[50.07243417912587, 26.45838646477532], [50.076027440262344, 26.45838646477532], [50.076027440262344, 26.45516952335034], [50.07243417912587, 26.45516952335034], [50.07243417912587, 26.45838646477532]]]","POLYGON ((50.07243417912587 26.45838646477532, 50.076027440262344 26.45838646477532, 50.076027440262344 26.45516952335034, 50.07243417912587 26.45516952335034, 50.07243417912587 26.45838646477532))",POINT (50.07423080969411 26.456777994062833),True
44381,1228909,12341432433134,14,400 meters x 400 meters,301,152.0,149.0,1881.3,17,14.0,24.0,"[[[50.06884091798939, 26.25232133532499], [50.07243417912587, 26.25232133532499], [50.07243417912587, 26.24909865705307], [50.06884091798939, 26.24909865705307], [50.06884091798939, 26.25232133532499]]]","POLYGON ((50.06884091798939 26.25232133532499, 50.07243417912587 26.25232133532499, 50.07243417912587 26.24909865705307, 50.06884091798939 26.24909865705307, 50.06884091798939 26.25232133532499))",POINT (50.07063754855763 26.25070999618903),True
44382,1228912,12341432231423,14,400 meters x 400 meters,284,194.0,90.0,1775.0,34,37.0,29.0,"[[[50.08680722367178, 26.374716796753155], [50.09040048480826, 26.374716796753155], [50.09040048480826, 26.37149752094509], [50.08680722367178, 26.37149752094509], [50.08680722367178, 26.374716796753155]]]","POLYGON ((50.08680722367178 26.374716796753155, 50.09040048480826 26.374716796753155, 50.09040048480826 26.37149752094509, 50.08680722367178 26.37149752094509, 50.08680722367178 26.374716796753155))",POINT (50.08860385424001 26.37310715884912),True
