Business ID,District,City,Latitude,Longitude,POI Name,POI Latitude,POI Longitude,Category,Rating,Popularity,Business Type
6488,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Hokm,26.406324,50.186832,Coffee Shop,,0.9989570549258872,Coffee Shop
6489,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Söt Kanel (سُوت كانيل),26.406255,50.186542,Café,,0.7688271601403708,Coffee Shop
6490,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Oslo,26.405622,50.185532,Coffee Shop,,0.6018204585655065,Coffee Shop
6491,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Nai (ناي),26.393831,50.193572,Café,,0.9994710963965816,Coffee Shop
6492,Al Fanar Dist.,Dammam,26.4049851,50.1959908,كوستا كوفي,26.390247,50.186065,Coffee Shop,5.8,0.9374838383849952,Coffee Shop
6493,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Cafe 88,26.393292,50.191055,Café,,0.9619565030674144,Coffee Shop
6494,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Café Jamoka by pattis france,26.386837,50.188733,Coffee Shop,5.8,0.1177790425859907,Coffee Shop
6495,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Solin Caffe,26.390647,50.187733,Coffee Shop,,0.1116396075328109,Coffee Shop
6496,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Segafredo Zanetti,26.391429,50.184987,Café,,0.5347832310861865,Coffee Shop
6497,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Cafe 88 Dental College UOD,26.409084,50.177689,Café,,0.8750375457021823,Coffee Shop
6498,Al Fanar Dist.,Dammam,26.4049851,50.1959908,ESSSE Café,26.409114,50.177799,Café,,0.6599446912966473,Coffee Shop
6499,Al Fanar Dist.,Dammam,26.4049851,50.1959908,كاسبُن Kasbon,26.390247,50.186065,Coffee Shop,,0.805859650314885,Coffee Shop
6500,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Leaves Cafe,26.390047,50.185941,Café,,0.970261355948206,Coffee Shop
6501,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Coffee 88,26.389493,50.184432,Coffee Shop,,0.0761058005707924,Coffee Shop
6502,Al Fanar Dist.,Dammam,26.4049851,50.1959908,UD - Miss Chuao,26.386898,50.188717,Coffee Shop,,0.4116808983039481,Coffee Shop
6503,Al Fanar Dist.,Dammam,26.4049851,50.1959908,33 Speciality Coffee,26.386784,50.188795,Coffee Shop,,0.9831803666136948,Coffee Shop
6504,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Arabia,26.386652,50.188782,Coffee Shop,,0.8614855337878754,Coffee Shop
6505,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Bonheur Caffee (مقهى بونور),26.387128,50.187062,Coffee Shop,,0.9350412316025438,Coffee Shop
6506,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Joffrey's (جوفريز),26.397602,50.175683,Coffee Shop,,0.5034645620358574,Coffee Shop
6507,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Joffrey's | College of Engineering,26.387388,50.185517,Coffee Shop,,0.9555480226937642,Coffee Shop
6508,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Solin Coffee,26.385669,50.189749,Coffee Shop,,0.4899518113160634,Coffee Shop
6509,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Papparoti Cafe [Dahran Mall],26.417607,50.213617,Café,,0.969622436934232,Coffee Shop
6510,Al Fanar Dist.,Dammam,26.4049851,50.1959908,"7864 King Saud Rd, As Safa, Dammam 34222, Saudi Arabia",26.392225,50.178397,Café,,0.9685030399071972,Coffee Shop
6511,Al Fanar Dist.,Dammam,26.4049851,50.1959908,11:11 Make A Wish (١١:١١ ميك أ وش),26.391426,50.178134,Café,,0.5456814674414028,Coffee Shop
6512,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Swan Coffe,26.390842,50.177933,Coffee Shop,,0.8337010222788429,Coffee Shop
6513,Al Fanar Dist.,Dammam,26.4049851,50.1959908,اولدن,26.413507,50.17321,Coffee Shop,,0.8672073247780919,Coffee Shop
6514,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Dunkin' Donuts,26.38926,50.178275,Donut Shop,,0.3122870252410693,Coffee Shop
6515,Al Fanar Dist.,Dammam,26.4049851,50.1959908,هوبرا,26.416963,50.217311,Coffee Shop,,0.7687416519794948,Coffee Shop
6516,Al Fanar Dist.,Dammam,26.4049851,50.1959908,DUNKIN DOUNTS (دانكن دونتس),26.389019,50.17821,Donut Shop,,0.6534195071932387,Coffee Shop
6517,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Kasbon,26.384635,50.183867,Coffee Shop,,0.4293156842639489,Coffee Shop
6518,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Kasbon,26.384147,50.184023,Coffee Shop,,0.1734248930594827,Coffee Shop
6519,Al Fanar Dist.,Dammam,26.4049851,50.1959908,شاهي ابو قحط,26.386477,50.178134,Café,,0.8779894147013434,Coffee Shop
6520,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Cofféa,26.411983,50.169112,Coffee Shop,,0.3122145231954759,Coffee Shop
6521,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Del Monte,26.41137,50.168991,Coffee Shop,,0.8598742607380708,Coffee Shop
6522,Al Fanar Dist.,Dammam,26.4049851,50.1959908,Verocci Cafe,26.415074,50.170322,Café,,0.9936198199877784,Coffee Shop
6523,Al Fanar Dist.,Dammam,26.4049851,50.1959908,مقهى جمريه,26.383819,50.178183,Café,,0.1334555510673336,Coffee Shop
6524,Al Athir Dist.,Dammam,26.4367416,50.0607492,Best Cafe,26.42899,50.068337,Coffee Shop,8.6,0.9896529223503092,Coffee Shop
6525,Al Athir Dist.,Dammam,26.4367416,50.0607492,Tim Hortons,26.430882,50.068133,Coffee Shop,8.4,0.991279039658619,Coffee Shop
6526,Al Athir Dist.,Dammam,26.4367416,50.0607492,بن عفيف للقهوة والمكسرات,26.430661,50.078078,Coffee Shop,8.7,0.9834281038643592,Coffee Shop
6527,Al Athir Dist.,Dammam,26.4367416,50.0607492,Émilien Cafe,26.456673,50.062232,Café,8.9,0.976043252648914,Coffee Shop
6528,Al Athir Dist.,Dammam,26.4367416,50.0607492,Dunkin Donuts (دانكن دونتس),26.429857,50.067426,Coffee Shop,7.9,0.9279536815503008,Coffee Shop
6529,Al Athir Dist.,Dammam,26.4367416,50.0607492,Eleven Three Specilty Coffee,26.453003,50.080758,Coffee Shop,9.2,0.9832727423380874,Coffee Shop
6530,Al Athir Dist.,Dammam,26.4367416,50.0607492,Tim Hortons (تيم هورتنز),26.414039,50.05423,Coffee Shop,9.0,0.99770064941118,Coffee Shop
6531,Al Athir Dist.,Dammam,26.4367416,50.0607492,Barnie's (بارنيز),26.420721,50.073482,Coffee Shop,8.5,0.9910097463464148,Coffee Shop
6532,Al Athir Dist.,Dammam,26.4367416,50.0607492,Starbucks (ستاربكس),26.461041,50.062709,Coffee Shop,8.9,0.9770893535924764,Coffee Shop
6533,Al Athir Dist.,Dammam,26.4367416,50.0607492,8Oz COFFEE,26.453242,50.062816,Coffee Shop,8.2,0.974655356347554,Coffee Shop
6534,Al Athir Dist.,Dammam,26.4367416,50.0607492,Starbucks (ستاربكس),26.462292,50.068479,Coffee Shop,8.9,0.9970067012604998,Coffee Shop
