Business ID,District,City,Latitude,Longitude,POI Name,POI Latitude,POI Longitude,Category,Rating,Popularity,Business Type
2045,King Fahd International Airport,Dammam,26.4765499,49.7965219,Al Baik (البيك),26.46828,49.79754,Fast Food Restaurant,7.8,0.9510662244164227,Restaurant
2046,King Fahd International Airport,Dammam,26.4765499,49.7965219,Papa John's (بابا جونز),26.467251,49.796233,Pizzeria,7.7,0.6832267217074555,Restaurant
2047,King Fahd International Airport,Dammam,26.4765499,49.7965219,Root98 Herbs and Seeds Inspired,26.469748,49.796397,Restaurant,7.5,0.9977471398983496,Restaurant
2048,King Fahd International Airport,Dammam,26.4765499,49.7965219,Subway (صب واي),26.468628,49.797717,Deli,7.4,0.9651852759527766,Restaurant
2049,King Fahd International Airport,Dammam,26.4765499,49.7965219,ماكدونالدز,26.468857,49.797312,Burger Joint,7.3,0.9680431062926244,Restaurant
2050,King Fahd International Airport,Dammam,26.4765499,49.7965219,McCafé,26.468139,49.794211,Fast Food Restaurant,7.3,0.959564335920337,Restaurant
2051,King Fahd International Airport,Dammam,26.4765499,49.7965219,البيك,26.468781,49.797786,Fast Food Restaurant,7.3,0.9360693399927904,Restaurant
2052,King Fahd International Airport,Dammam,26.4765499,49.7965219,McDonald's (ماكدونالدز),26.466081,49.796546,Fast Food Restaurant,7.1,0.2209686115065227,Restaurant
2053,King Fahd International Airport,Dammam,26.4765499,49.7965219,KFC (دجاج كنتاكي),26.468802,49.794093,Fast Food Restaurant,6.8,0.1173175784546919,Restaurant
2054,King Fahd International Airport,Dammam,26.4765499,49.7965219,Popeyes Louisiana Kitchen,26.468672,49.797518,Fried Chicken Joint,6.7,0.6074745839080004,Restaurant
2055,King Fahd International Airport,Dammam,26.4765499,49.7965219,برجر كنج,26.467852,49.796131,Burger Joint,6.7,0.9441071325639888,Restaurant
2056,King Fahd International Airport,Dammam,26.4765499,49.7965219,Burger King (برجر كنج),26.451391,49.802751,Burger Joint,6.8,0.9760866503055964,Restaurant
2057,King Fahd International Airport,Dammam,26.4765499,49.7965219,ابو الجدايل لمتد,26.468949,49.797325,Restaurant,,0.2828867758702587,Restaurant
2058,King Fahd International Airport,Dammam,26.4765499,49.7965219,Popeyes Louisiana Kitchen,26.468668,49.795853,Fried Chicken Joint,,0.1652614443829854,Restaurant
2059,King Fahd International Airport,Dammam,26.4765499,49.7965219,بيك المطار,26.468648,49.79742,Fast Food Restaurant,,0.1400010866662111,Restaurant
2060,King Fahd International Airport,Dammam,26.4765499,49.7965219,Cairo 50S,26.468502,49.797266,Egyptian Restaurant,,0.0723866536521209,Restaurant
2061,King Fahd International Airport,Dammam,26.4765499,49.7965219,مكسيكانوا,26.468117,49.797428,Mexican Restaurant,,0.9372703479202368,Restaurant
2062,King Fahd International Airport,Dammam,26.4765499,49.7965219,كودو,26.467867,49.796068,Fast Food Restaurant,,0.4450857047532994,Restaurant
2063,King Fahd International Airport,Dammam,26.4765499,49.7965219,Sbarro (سبارو),26.469334,49.797162,Pizzeria,5.4,0.961226299001934,Restaurant
2064,King Fahd International Airport,Dammam,26.4765499,49.7965219,Papa John's (بابا جونز),26.467365,49.796673,Pizzeria,,0.9299666276408438,Restaurant
2065,King Fahd International Airport,Dammam,26.4765499,49.7965219,Nutria,26.467311,49.796107,Restaurant,,0.8803650740389971,Restaurant
2066,King Fahd International Airport,Dammam,26.4765499,49.7965219,Airport Restaurant,26.467387,49.795185,Restaurant,,0.4628799530315888,Restaurant
2067,King Fahd International Airport,Dammam,26.4765499,49.7965219,البيك,26.485061,49.792087,Fast Food Restaurant,,0.4719248077879611,Restaurant
2068,King Fahd International Airport,Dammam,26.4765499,49.7965219,مطعم جدر وملاس - مطار الملك فهد الدولي,26.485907,49.811938,Halal Restaurant,,0.0807727647346021,Restaurant
2069,King Fahd International Airport,Dammam,26.4765499,49.7965219,كافيتيريا الشروق,26.451873,49.802667,Deli,,0.9998124673697932,Restaurant
2070,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Dolma,26.436182,50.047664,Restaurant,8.6,0.938891132999824,Restaurant
2071,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Al Ennabi Gril (المَشوَى العنَّابي),26.45923,50.050927,Kebab Restaurant,8.6,0.9977275442781488,Restaurant
2072,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Pickles (بيكلز),26.455948,50.061864,Burger Joint,8.9,0.9646293591854912,Restaurant
2073,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,ورق عنب ستيشن,26.462521,50.049464,Mediterranean Restaurant,8.8,0.999273282427984,Restaurant
2074,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Ruchi Restaurant,26.441967,50.063013,Indian Restaurant,8.7,0.9897668541362415,Restaurant
2075,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Lemons,26.463874,50.048869,Restaurant,8.8,0.9976263087233976,Restaurant
2076,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,مندي الاحساء,26.462912,50.055936,Caribbean Restaurant,8.6,0.9723663631938186,Restaurant
2077,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,McDonald's (ماكدونالدز),26.441231,50.065103,Burger Joint,8.5,0.9819677055174056,Restaurant
2078,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Raising Cane’s,26.462107,50.068528,Fried Chicken Joint,9.1,0.9852613698743644,Restaurant
2079,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Griddletime Tex-Mex Grill,26.470594,50.045374,Mexican Restaurant,8.9,0.9941065027047682,Restaurant
2080,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,مطعم صبار وبهار,26.46435,50.032154,Seafood Restaurant,8.7,0.9952679122100946,Restaurant
2081,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,البحرين الرفاع,26.44339,50.02834,Arepa Restaurant,8.3,0.9979015635650744,Restaurant
2082,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,فوال الطائف,26.432779,50.044833,Persian Restaurant,8.1,0.963034314182436,Restaurant
2083,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Nutrition Energy \ Diet Restaurant,26.468039,50.043561,Restaurant,8.4,0.998861621710624,Restaurant
2084,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,حاشي باشا,26.433256,50.044766,Halal Restaurant,8.0,0.9728013754673792,Restaurant
2085,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,سد مأرب,26.441548,50.074966,Restaurant,8.7,0.9967891951237196,Restaurant
2086,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Maestro Pizza (مايسترو بيتزا),26.426586,50.03549,Pizzeria,8.5,0.9804555199950284,Restaurant
2087,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,دومينوز بيتزا,26.46981,50.045522,Pizzeria,8.3,0.9968360453544448,Restaurant
2088,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,يزن,26.471298,50.058872,Restaurant,8.6,0.9747382158282324,Restaurant
2089,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Giada (جيادا),26.470871,50.045419,Mexican Restaurant,8.3,0.996867092960477,Restaurant
2090,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,مطعم دارين,26.464608,50.061056,Seafood Restaurant,8.1,0.9663901231499032,Restaurant
2091,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,مطعم الورده الشاميه,26.431776,50.042551,BBQ Joint,7.8,0.987260354845726,Restaurant
2092,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,ماكدونالدز,26.468884,50.060044,Burger Joint,8.1,0.9950180737242228,Restaurant
2093,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,سد مأرب | مأكولات يمنية,26.44147,50.073862,Halal Restaurant,8.1,0.9885861065365772,Restaurant
2094,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Burger Corner (ركن برجر),26.473267,50.040282,Burger Joint,8.1,0.9982659912030936,Restaurant
2095,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Fresh House Health Bar,26.468653,50.060045,Salad Restaurant,8.0,0.9814187614579124,Restaurant
2096,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,نجم سهيل | مأكولات شعبية,26.441254,50.07309,Restaurant,8.0,0.9802587287284176,Restaurant
2097,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Abu Al Tayib Restaurant (مطعم أبو الطيب),26.440775,50.071026,Turkish Restaurant,7.8,0.986193539031994,Restaurant
2098,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,مطعم المضياف,26.469668,50.058948,Middle Eastern Restaurant,7.9,0.965333664771256,Restaurant
2099,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Aldehleez Girll (مشويات الدهليز),26.469858,50.047464,BBQ Joint,7.8,0.9405276077432184,Restaurant
2100,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,مطعم حلال,26.453049,50.071217,Turkish Restaurant,7.8,0.972718515986701,Restaurant
2101,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Pi Cuisine,26.466408,50.060284,Italian Restaurant,7.7,0.9414079897254244,Restaurant
2102,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Frykit (فرايكت),26.467764,50.05935,Fried Chicken Joint,7.7,0.9706677438399156,Restaurant
2103,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,فول دار السلام,26.456379,50.06175,Afghan Restaurant,7.4,0.9681301722441454,Restaurant
2104,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,La Casa Pasta,26.468377,50.060237,Italian Restaurant,7.7,0.9732156728707704,Restaurant
2105,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Broast Al Basel (بروست الباسل),26.433403,50.066283,Fast Food Restaurant,7.6,0.963075743922775,Restaurant
2106,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Burgerizzr,26.463425,50.062849,Burger Joint,7.5,0.9661829744482076,Restaurant
2107,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Popeyes Louisiana Kitchen (بوبايز),26.426829,50.035626,Fried Chicken Joint,7.5,0.9857792416286032,Restaurant
2108,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Bar Burger,26.468959,50.045195,Burger Joint,7.4,0.9974490574315816,Restaurant
2109,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,KFC (دجاج كنتاكي),26.430635,50.067014,Fried Chicken Joint,7.4,0.9821437819138468,Restaurant
2110,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,شيوخ القوافل للأكلات الشعبية,26.459183,50.049932,Middle Eastern Restaurant,6.9,0.9977013065061658,Restaurant
2111,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,فوال ابوعبدالله,26.430975,50.041578,Afghan Restaurant,7.0,0.9670529989953288,Restaurant
2112,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Meat Market (سوق اللحوم),26.445384,50.065781,Wholesaler,6.9,0.9793369170058728,Restaurant
2113,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,مطعم الديك الرومي,26.424287,50.04471,Middle Eastern Restaurant,7.0,0.9803519456441808,Restaurant
2114,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,مطعم مشهور الخليج,26.442087,50.076541,Middle Eastern Restaurant,7.1,0.9741167697231458,Restaurant
2115,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,مطابخ و مطاعم الفاخرة,26.431515,50.043153,Middle Eastern Restaurant,6.7,0.979595852882992,Restaurant
2116,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,شلال مرمريز,26.422802,50.037995,Middle Eastern Restaurant,7.0,0.9901293643642088,Restaurant
2117,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,برجر كنج,26.426367,50.035393,Burger Joint,6.7,0.9602378067095464,Restaurant
2118,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,كودو,26.430658,50.067063,Fast Food Restaurant,6.4,0.9807662430475717,Restaurant
2119,Al Kuthriah Dist.,Dammam,26.4479518,50.0474069,Hardee's (هارديز),26.430635,50.067014,Fast Food Restaurant,6.4,0.9612839076531088,Restaurant
2120,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,مطعم الساحل الشرقي,26.417959,50.111967,Seafood Restaurant,9.3,0.983065593636392,Restaurant
2121,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,شواية الخليج,26.424495,50.114444,Middle Eastern Restaurant,8.8,0.9982288786005034,Restaurant
2122,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,&SALAD (اند سالاد),26.411042,50.109225,Salad Restaurant,9.5,0.9992439072388114,Restaurant
2123,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Al Baik (البيك),26.412991,50.110614,Fast Food Restaurant,8.9,0.9968409822991434,Restaurant
2124,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,McDonald's (ماكدونالدز),26.415665,50.109081,Burger Joint,8.4,0.9985810313933856,Restaurant
2125,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,مطعم مضغوط تهامة,26.414904,50.117919,Middle Eastern Restaurant,8.5,0.977700442262478,Restaurant
2126,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,KITCHEN HADRMOUT (مطبخ ومطعم حضرموت),26.434647,50.09869,Restaurant,8.6,0.974893577354504,Restaurant
2127,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,فلافل الرابية,26.415303,50.117222,Falafel Restaurant,8.2,0.9948005675874426,Restaurant
2128,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Weber Burger (ويبر برجر),26.401793,50.105026,Burger Joint,9.4,0.995152720380325,Restaurant
2129,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Dominos pizza (دومينوز بيتزا),26.411434,50.12392,Pizzeria,8.5,0.98269272597334,Restaurant
2130,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Ra3eha (راعيها),26.420253,50.115799,Seafood Restaurant,7.8,0.9749867942702668,Restaurant
2131,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Chef's Place (مكان الطاهي),26.424842,50.097261,Syrian Restaurant,8.1,0.9514961314979958,Restaurant
2132,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,بروستد الطازج,26.434498,50.08553,Fried Chicken Joint,9.2,0.9946555634962558,Restaurant
2133,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,مشويات كل الناس,26.416007,50.113605,Middle Eastern Restaurant,7.8,0.9802690861635024,Restaurant
2134,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Domino's Pizza (دومينوز بيتزا),26.403295,50.100748,Pizzeria,8.8,0.9844949196780908,Restaurant
2135,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,مطعم حدائق دمشق,26.412647,50.122477,Syrian Restaurant,8.2,0.979875503630281,Restaurant
2136,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Dar Medar Restaurant (مطعم دار ميدار),26.400817,50.098384,Seafood Restaurant,9.1,0.9821127096085924,Restaurant
2137,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,الطازج,26.401251,50.114717,Fried Chicken Joint,8.8,0.9919004857637056,Restaurant
2138,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,هرفي,26.415718,50.116699,Fast Food Restaurant,7.9,0.98453634941843,Restaurant
2139,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,T.Fex (تي فكس),26.430551,50.133611,Comfort Food Restaurant,8.7,0.9820194926928296,Restaurant
2140,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,مطاعم أبو هلال,26.423773,50.080134,Falafel Restaurant,9.1,0.9919729878092988,Restaurant
2141,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Horizon restaurant (مطعم الأفق),26.438943,50.105427,Indian Restaurant,8.2,0.974945364529928,Restaurant
2142,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Subway (صب واي),26.44767,50.118097,Deli,8.9,0.9859449605899596,Restaurant
2143,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Baskin Robbins (باسكن روبنز),26.40231,50.100061,Ice Cream Parlor,8.6,0.9857170970180944,Restaurant
2144,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,AlMedhyaf (المضياف),26.401351,50.104879,Middle Eastern Restaurant,8.3,0.9812944722368953,Restaurant
2145,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Kudu (كودو),26.400379,50.11498,Fast Food Restaurant,8.4,0.979274772395364,Restaurant
2146,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Atlas (اطلس),26.42317,50.093078,Middle Eastern Restaurant,7.8,0.990719738164041,Restaurant
2147,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Hardee's (هارديز),26.40953,50.108575,Burger Joint,7.8,0.9943034107033736,Restaurant
2148,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,كودو,26.437574,50.129099,Fast Food Restaurant,8.1,0.9926047913494702,Restaurant
2149,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,McDonald's (ماكدونالدز),26.442657,50.118353,Burger Joint,8.1,0.997783508891858,Restaurant
2150,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Subway (صب واي),26.413364,50.110016,Deli,7.5,0.9915483329708232,Restaurant
2151,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Herfy (هرفي),26.400157,50.115595,Fast Food Restaurant,8.1,0.9821955690892707,Restaurant
2152,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Kudu (كودو),26.402892,50.101009,Fast Food Restaurant,7.5,0.9868564148774196,Restaurant
2153,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Hashim Restaurants (مطاعم هاشم),26.43741,50.092279,Falafel Restaurant,7.9,0.9734849661829744,Restaurant
2154,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Hardee's (هارديز),26.422831,50.092339,Burger Joint,7.7,0.9794197764865508,Restaurant
2155,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,AlRomansiah (مطعم و مطبخ الرومانسية),26.4485,50.118706,Middle Eastern Restaurant,8.5,0.9911547504376016,Restaurant
2156,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,مطعم الكبش,26.4382,50.106638,Indian Restaurant,7.6,0.9701084423453376,Restaurant
2157,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Maoon Restarunt (مطعم ماعون),26.401845,50.105114,Middle Eastern Restaurant,7.8,0.9725320821551752,Restaurant
2158,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,مطعم كبانا,26.421333,50.085218,Indian Restaurant,7.8,0.9827341557136792,Restaurant
2159,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Lghawees (لغاويض),26.401452,50.104936,Middle Eastern Restaurant,7.7,0.9789847642129904,Restaurant
2160,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Be Healthy,26.440646,50.123557,Salad Restaurant,7.7,0.9887725403681032,Restaurant
2161,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,سناعة أمي لطيفة,26.400961,50.104203,Bistro,7.7,0.9783322458026494,Restaurant
2162,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Kudu (كودو),26.402957,50.100955,Fast Food Restaurant,7.6,0.9821644967840164,Restaurant
2163,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Boromana Restaurant (مطعم بورمانة),26.447393,50.118051,Middle Eastern Restaurant,7.7,0.9827652280189334,Restaurant
2164,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Mcdonald's (ماكدونالدز),26.434424,50.085379,Burger Joint,7.6,0.9965716889869392,Restaurant
2165,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Effran Restaurant (مطعم إفران),26.438895,50.126977,Middle Eastern Restaurant,7.5,0.992573719044216,Restaurant
2166,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,KFC (كنتاكي),26.409576,50.108794,Fried Chicken Joint,7.1,0.9967270505132108,Restaurant
2167,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Burger King (برجر كنق),26.400356,50.11501,Fast Food Restaurant,7.4,0.9745621394317912,Restaurant
2168,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Herfy (هرفي),26.401023,50.104896,Fast Food Restaurant,7.3,0.9919626303742142,Restaurant
2169,Madinat Al Ummal Dist.,Dammam,26.4230893,50.1098301,Paragon Restaurant,26.443518,50.094869,Indian Restaurant,7.3,0.9706159566644916,Restaurant
2170,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Subway (صب واي),26.44767,50.118097,Deli,8.9,0.9859449605899596,Restaurant
2171,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,CHUCK E. CHEESE'S (تشكي تشيز),26.457662,50.112977,Bar,9.0,0.9715481258221214,Restaurant
2172,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,البيك,26.457044,50.108642,Fast Food Restaurant,8.8,0.9936923220333715,Restaurant
2173,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Pastel (باستيل),26.452593,50.123663,Restaurant,8.8,0.980745528177402,Restaurant
2174,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,AlRomansiah (مطعم و مطبخ الرومانسية),26.4485,50.118706,Middle Eastern Restaurant,8.5,0.9911547504376016,Restaurant
2175,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Horizon restaurant (مطعم الأفق),26.438943,50.105427,Indian Restaurant,8.2,0.974945364529928,Restaurant
2176,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Operation: Falafel (أوبريشن فلافل),26.455604,50.118845,Mediterranean Restaurant,8.6,0.973919978456535,Restaurant
2177,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,McDonald's (ماكدونالدز),26.442657,50.118353,Burger Joint,8.1,0.997783508891858,Restaurant
2178,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Baskin Robbins (باسكن روبنز),26.4539,50.096687,Ice Cream Parlor,8.8,0.9875503630280996,Restaurant
2179,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Balcony (بالكوني),26.453975,50.12034,Mediterranean Restaurant,8.4,0.9687101886088928,Restaurant
2180,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,KITCHEN HADRMOUT (مطبخ ومطعم حضرموت),26.434647,50.09869,Restaurant,8.6,0.974893577354504,Restaurant
2181,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Burger Site (برجر سايت),26.464032,50.121594,Burger Joint,9.2,0.9883168132243731,Restaurant
2182,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,ShrimpNation,26.451397,50.130249,Seafood Restaurant,8.7,0.990812955079804,Restaurant
2183,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,هارديز,26.454236,50.119029,Burger Joint,8.2,0.9935576753772696,Restaurant
2184,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,T.G.I. Friday's (فرايديز),26.454911,50.115537,American Restaurant,8.0,0.9790572662585836,Restaurant
2185,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Al Sayyad Al Bahry Seafood (دروازة الصياد البحري),26.456557,50.092375,Seafood Restaurant,8.8,0.9785704668095992,Restaurant
2186,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,شواية الخليج,26.424495,50.114444,Middle Eastern Restaurant,8.8,0.9982288786005034,Restaurant
2187,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Shajarat Aldurr (شجرة الدر),26.456657,50.100876,Egyptian Restaurant,8.3,0.9811391107106237,Restaurant
2188,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,فوال | مخبز نور الصباح,26.464095,50.123708,Restaurant,9.0,0.9933815989808285,Restaurant
2189,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,بروستد الطازج,26.434498,50.08553,Fried Chicken Joint,9.2,0.9946555634962558,Restaurant
2190,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Boromana Restaurant (مطعم بورمانة),26.447393,50.118051,Middle Eastern Restaurant,7.7,0.9827652280189334,Restaurant
2191,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Al-Tazaj (الطازج),26.458485,50.090504,Fast Food Restaurant,8.7,0.9879750178665756,Restaurant
2192,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Fatté w Snobar (فتة و صنوبر),26.455299,50.096851,Lebanese Restaurant,8.2,0.9833038146433416,Restaurant
2193,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,مطعم النوخذة,26.43676,50.130083,Seafood Restaurant,8.3,0.9686791163036386,Restaurant
2194,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,T.Fex (تي فكس),26.430551,50.133611,Comfort Food Restaurant,8.7,0.9820194926928296,Restaurant
2195,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,مطعم الكبش,26.4382,50.106638,Indian Restaurant,7.6,0.9701084423453376,Restaurant
2196,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,كودو,26.437574,50.129099,Fast Food Restaurant,8.1,0.9926047913494702,Restaurant
2197,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,View Cafe,26.451949,50.126317,Café,8.0,0.9710509689380522,Restaurant
2198,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Chilis (تشيليز),26.45155,50.128907,American Restaurant,8.1,0.979544065707568,Restaurant
2199,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,McDonald's (ماكدونالدز),26.462229,50.113844,Burger Joint,8.1,0.9982599509057576,Restaurant
2200,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Steak House (ستيك هاوس),26.460342,50.12091,American Restaurant,8.1,0.9654165242519342,Restaurant
2201,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Baskin Robbins (باسكن روبنز),26.459278,50.090413,Ice Cream Parlor,8.3,0.9776693699572238,Restaurant
2202,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Be Healthy,26.440646,50.123557,Salad Restaurant,7.7,0.9887725403681032,Restaurant
2203,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,دجاج كنتاكى (كنتاكي),26.454282,50.119312,Fried Chicken Joint,7.7,0.9948937845032056,Restaurant
2204,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Oriental Flavors (نكهات الشرق),26.459345,50.093777,Indian Restaurant,8.1,0.9866492661757242,Restaurant
2205,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,كودو,26.465447,50.092515,Fast Food Restaurant,8.4,0.9874675035474216,Restaurant
2206,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Hashim Restaurants (مطاعم هاشم),26.43741,50.092279,Falafel Restaurant,7.9,0.9734849661829744,Restaurant
2207,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,مطعم عيال الذيب,26.44801,50.096762,BBQ Joint,7.7,0.9827859428891028,Restaurant
2208,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,بوفية البشري,26.4469,50.094213,Sandwich Spot,7.7,0.9902329387150566,Restaurant
2209,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,مطعم شواية الخليج,26.439202,50.083223,Restaurant,8.2,0.988969331634714,Restaurant
2210,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Chef's Place (مكان الطاهي),26.424842,50.097261,Syrian Restaurant,8.1,0.9514961314979958,Restaurant
2211,Al Amamrah Dist.,Dammam,26.4449583,50.1113241,Deep Fries,26.451483,50.12892,Fried Chicken Joint,7.7,0.9860692498109768,Restaurant
