Business ID,Name,Latitude,Longitude,Category,Rating,Popularity,Google Place ID,Business Status,Distance (m),Cluster,generalCategory,Religious Institutions,Coffee Shops,Food & Dining,Restaurants,Home & Construction Services,Entertainment & Recreation,Retail & Shopping,Finance & Services,Education,Health,Public & Government Services,Hotels & Hospitality,Transportation & Travel,Beauty & Wellness,POI Density,Avg Rating - Business Type,Avg Rating - Food & Dining,Competition - Business Type/Area,Competition - Food & Dining/Area,Competition - Business Type/POI Density,Competition - Food & Dining/POI Density,Competition - Business Type/related POIs,Competition - Food & Dining/related POIs,Population Within 1km
5d42fb3f07f7680008ce246c,coplant (كوبلانت),26.421752,50.003258,Coffee Shop,8.8,0.9997371073196496,ChIJl1gM4aUDNj4RuxT75dIOlqI,OPERATIONAL,18.792608662089982,,coffee shop,0,2,17,13,2,0,19,0,3,1,1,1,3,5,59,4.5,3.95625,0.6366182836771073,5.411255411255412,0.0338983050847457,0.288135593220339,0.054054054054054,0.4594594594594595,20771
5a9ed94b16ef6728117570c2,ديوانية ليالي تراثيه,26.406551,50.013744,Coffee Shop,No rating,0.9879908481981096,ChIJHYyclGUDNj4RnqOmtSsQgX8,OPERATIONAL,24.855401403125324,,coffee shop,1,4,9,6,0,0,13,10,0,1,0,1,23,0,57,4.025,3.688888888888889,1.2732365673542143,2.8647822765469826,0.0701754385964912,0.1578947368421052,0.1739130434782608,0.391304347826087,24598
5f7d32aa5481ad2b6b8a37c1,al fanad coffer (الفنار للقهوة),26.406921,50.014357,Coffee Shop,No rating,0.9029122193119584,ChIJd1_D9mIDNj4RfHtR-VRA8kQ,OPERATIONAL,12.814848516229237,,coffee shop,1,3,9,7,0,0,16,9,0,1,0,1,17,0,57,3.7,3.566666666666667,0.9549274255156608,2.8647822765469826,0.0526315789473684,0.1578947368421052,0.1153846153846153,0.3461538461538461,25790
6458bf8e693e945ed77344ae,cup and dessert,26.418901,50.018957,Coffee Shop,No rating,0.9996692459829132,ChIJE9x0J239ST4R5JlDh3XYMOU,OPERATIONAL,10.758037508827693,,coffee shop,0,2,22,19,0,1,15,4,0,3,0,6,1,5,57,4.55,4.218181818181818,0.6366182836771073,7.002801120448179,0.0350877192982456,0.3859649122807017,0.0454545454545454,0.5,47190
5a9039a746e1b651c8194003,one o one cafe (101 cafè),26.421524,50.026367,Coffee Shop,8.8,0.9980640419077988,ChIJu1Tm9479ST4RfZXWvQjZfNI,OPERATIONAL,38.52929177911891,,coffee shop,0,2,18,16,0,0,20,4,0,1,0,5,2,3,57,4.15,4.1,0.6366182836771073,5.729564553093965,0.0350877192982456,0.3157894736842105,0.0465116279069767,0.4186046511627907,52343
5f10650adc9b9934e11a8e08,le 42 cafe,26.423576,50.030267,Coffee Shop,8.8,0.9636205522139284,ChIJOSVRmQr9ST4RbZHiPlIXXcc,OPERATIONAL,24.85058629741945,,coffee shop,0,3,19,15,0,0,20,3,0,0,0,5,1,1,55,4.4,4.126315789473685,0.9549274255156608,6.047873694932519,0.0545454545454545,0.3454545454545454,0.0681818181818181,0.4318181818181818,47668
5f2eb84023252d1b5727ce7c,ocaso caffee,26.423561,50.030331,Coffee Shop,8.6,0.9857236031596492,ChIJdaR0PGP9ST4RtEtRMJjLxiE,OPERATIONAL,29.239109774140385,,coffee shop,0,3,19,15,0,0,20,3,0,0,0,5,1,1,55,4.4,4.126315789473685,0.9549274255156608,6.047873694932519,0.0545454545454545,0.3454545454545454,0.0681818181818181,0.4318181818181818,46268
5d7a6cb2339d260007df76fd,لقيمات ذوق,26.421971,50.026664,Coffee Shop,No rating,0.631256923379541,ChIJW6MRN1b9ST4RIr2MhkUWgCs,OPERATIONAL,5.102906408864281,,coffee shop,0,2,17,15,0,0,22,4,0,1,0,6,2,3,57,4.15,4.076470588235294,0.6366182836771073,5.411255411255412,0.0350877192982456,0.2982456140350877,0.0444444444444444,0.3777777777777777,51485
6467d95473947650ca51a67e,كوستا كوفي,26.422729,50.028128,Coffee Shop,No rating,0.9553590839915936,ChIJcYGnBQP9ST4RSYYm7AL92Xo,OPERATIONAL,7.586248853098986,,coffee shop,0,5,19,17,0,0,24,4,0,2,0,5,2,1,55,4.279999999999999,4.147368421052631,1.591545709192768,6.047873694932519,0.0909090909090909,0.3454545454545454,0.1041666666666666,0.3958333333333333,47289
645a6a0e6a610935fd105cb6,fluffy clouds (فلفِي),26.423653,50.027433,Coffee Shop,No rating,0.9931361485821952,ChIJm1ommj_9ST4Rl-szEtx_Wiw,OPERATIONAL,83.98281959048344,,coffee shop,0,5,20,15,0,0,21,4,1,1,0,6,2,1,56,4.42,4.154999999999999,1.591545709192768,6.366182836771072,0.0892857142857142,0.3571428571428571,0.1063829787234042,0.425531914893617,51392
